geneID	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
ENSMUSG00000032066	-0.214575599879688	-0.00479631641205519	0.0878066356056517	-0.0209360380254967	0.114492025854739	0.0601606781181797
ENSMUSG00000032078	-0.0334197049767447	-0.0303104089571085	-0.0520897208072989	-0.110362226163849	-0.137773468397753	-0.110053976523045
ENSMUSG00000032086	-0.0268446051709161	-0.207931868588292	-0.3549765375721	-0.432551229727314	-0.323535772446982	-0.0877792879513481
ENSMUSG00000032089	0.295066161329707	0.132101208851827	0.0930319637653425	0.315532014478629	0.293539013850668	0.183423191884823
ENSMUSG00000032101	-0.217040835854967	-0.0820638398003267	0.0188948656670876	0.440858261390341	0.439008548201053	0.683553016300448
ENSMUSG00000032113	-0.02729829214462	-0.00144780926898792	-0.00961536692916615	-0.0240949519933379	-0.0957591804861681	-0.188650647710342
ENSMUSG00000032119	0.00414768456586897	-0.0253242100365228	0.00391686148478275	-0.0449275659558922	-0.0116567444473892	-0.0346832814309148
ENSMUSG00000032120	0.0172361515108987	0.0367805238849446	0.0366256885139349	-0.0272387891587438	-0.0546182605762487	-0.0880398818949209
ENSMUSG00000032122	0.317462434033891	0.206749247319251	0.216078239589716	0.219261891348436	0.142289951584986	0.330710144892906
ENSMUSG00000032123	0.00099343300048606	0.00695901711410095	-0.0161666173372679	-0.0118862936875991	-0.0564960177035874	-0.158941752730293
ENSMUSG00000032126	-0.00506162093815007	-0.0115671839254757	-0.0291752580615787	-0.0286910615392226	-0.0873648094644007	-0.104605146557221
ENSMUSG00000032127	0.0103332313408185	0.0116743165961687	-0.00608368580623911	0.0418739460561429	0.0877611234210137	0.129359036191299
ENSMUSG00000032131	-0.0775530643687017	0.0733420433048271	-0.0920367893351146	-0.0698083025163881	-0.211998449098369	-0.00299936806212708
ENSMUSG00000032135	0.934785682649327	1.17287107666488	1.08770715078391	0.962178765111211	1.01242737606224	0.815603843752558
ENSMUSG00000032175	-0.016038815214107	0.00362056266434847	0.0480540567107374	0.0969080941096651	0.119023349932422	0.133368404254366
ENSMUSG00000032177	0.240050980726452	0.203315330014353	0.418711691786895	0.346392875206006	0.262716827946346	0.168271951542818
ENSMUSG00000032178	0.0113362662742571	0.00302300784455712	0.0319233450393305	0.0254647217847052	0.0764137459850426	0.0694175553822339
ENSMUSG00000032185	-0.00661977900586497	0.0100562785082298	-0.0226339626468541	-0.0318083148994688	-0.0729534502546001	-0.10035222201247
ENSMUSG00000032193	0.0143128472232938	0.00723203868321934	0.013315265820311	-0.0279234919950018	0.0222686699192191	0.0177921248385125
ENSMUSG00000032217	-0.0191658398002561	0.0016839606018606	0.0330085450948117	0.0769370125923738	0.120678125591686	0.0813191266183542
ENSMUSG00000032221	-0.050851712306968	-0.0138322388118527	0.213250939321942	0.0032113293037712	0.0518909858075771	0.0998590622582772
ENSMUSG00000032245	0.019411849790402	-0.00964456470961596	-0.0916512760529612	-0.0717164901279818	-0.106874856771751	-0.136882020529584
ENSMUSG00000032251	0.0268432000359093	0.0272272386131739	-0.0360835937859274	0.0248654647895804	-0.100591315242159	-0.126220815674953
ENSMUSG00000032252	0.0101864214690721	-0.0313634624475449	-0.0723551555002355	-0.168967834117834	-0.0865848876330417	-0.0828865810858557
ENSMUSG00000032253	-0.00775426578507354	0.0226989145701879	-0.0256621567578768	0.00717666343817298	0.0777499146381727	0.0994475604639813
ENSMUSG00000032279	-0.0138009055240343	0.00428956880073334	-0.00249996315240356	-0.0596610071256078	-0.121236431973815	-0.162954418879579
ENSMUSG00000032281	-0.0427815101173073	-0.0272873993274127	0.00955840113782263	0.0480426325099577	0.0692074156556737	0.0803031699800072
ENSMUSG00000032288	0.0046425782502667	-0.0765725047500755	-0.107262890329297	-0.0274563325258284	-0.0376033745847083	-0.0539890995757775
ENSMUSG00000032294	0.0039282118918145	0.0143287810240067	0.0497274744066598	0.00512868977741695	-0.0133271216445562	-0.111102900402294
ENSMUSG00000032299	-0.01003370962959	-0.00680320145271405	-0.000131867535781166	0.0945737016505814	0.135511960464721	0.123102537498489
ENSMUSG00000032301	0.00679708852041228	0.0156812936259282	-0.00775102630904817	0.0189470703901111	-0.011157025587618	-0.0326881904289326
ENSMUSG00000032307	0.00197661668485281	0.0327522593074156	-0.0136328331656637	0.0236744904276182	0.00393186952680664	-0.0130914687626046
ENSMUSG00000032316	-0.00930402681312598	0.0100605932880256	0.0541586848689273	0.0389769002347022	0.0791738820184424	0.0825600966227868
ENSMUSG00000032328	0.00698961929799729	0.0403525669956448	0.0271344105631222	0.0500444334687752	0.0494782458262332	0.0271583079106149
ENSMUSG00000032329	0.0142326571480818	0.019606599215766	0.0475735648767393	0.046147332196359	0.0763864469395008	0.100883898359937
ENSMUSG00000032344	0.0101208384692091	0.00106724982701209	-0.0292760508083819	-0.0384945318411552	-0.10700654525848	-0.196610165503188
ENSMUSG00000032348	0.0145714328496029	0.0359975749687785	0.0401814872761264	0.162475809125346	0.151811266241869	0.0163532853601794
ENSMUSG00000032366	-0.0154950622868896	0.036678007337991	0.0633423596597855	-0.0182668205040916	-0.0621816204726693	0.00076276557332547
ENSMUSG00000032372	-0.233960189499431	-0.216264599648986	-0.334459698223824	-0.171020747573372	-0.314617251447529	0.0417507250514903
ENSMUSG00000032384	-0.0076379076417805	0.015239939614016	-0.0133610289087176	-0.0149714645455311	-0.0340373248881668	0.00664015450000049
ENSMUSG00000032388	0.0222102902631834	0.0180008379919075	0.0265988717930801	0.0977953512832375	0.173540192770404	0.148603495416017
ENSMUSG00000032392	-0.0578336274860411	-0.196591294151341	-0.238277912253385	-0.339619257098176	-0.424154726839268	-0.376011645875371
ENSMUSG00000032398	-0.0617481970097944	-0.0177904714964896	-0.0550248015273028	-0.00849887365955384	-0.0231374803525471	0.0189032221987647
ENSMUSG00000032400	-0.040010916786261	0.00818034990337917	0.0276274878933673	-0.0392953176159587	-0.0307346594202512	-0.0793981085821719
ENSMUSG00000032411	-0.015689925789636	-0.0351156603691234	-0.00981898015164916	0.0296370876592846	0.0643854263065582	0.0534294069319701
ENSMUSG00000032412	-0.0484952117776268	-0.0550822088784046	-0.039832723666398	0.0908800630925296	0.123734284712855	0.146592813550372
ENSMUSG00000032413	-0.0184260115190516	0.0486534776708513	0.0166068599573129	-0.0132538555102457	0.0628007345726704	0.102910260654572
ENSMUSG00000032417	-0.0958705360460698	0.0835589202484909	0.182007162677149	0.0446442678120971	0.0374258140094145	0.0681714386319328
ENSMUSG00000032423	-0.0101324186064281	-0.0200823496013501	-0.0541005223757212	-0.102473182230956	-0.146207106638938	-0.131660747062923
ENSMUSG00000032425	-0.0259433995828309	0.0414255301418702	0.0919907420865123	0.0701967581412818	0.123264044183274	0.107046589412516
ENSMUSG00000032434	-0.0106177631148899	0.0277417065293533	0.0534472039397577	0.0405608619253904	0.0864285179505479	0.117727223563514
ENSMUSG00000032435	0.0163024481449101	-0.0185438503989834	0.0036971665095941	-0.0004490547944494	0.062408113965794	0.0779639628965579
ENSMUSG00000032440	0.0943933733724788	0.0482231992112165	0.111234932718402	0.121891329823478	0.168582737703477	0.210455243967471
ENSMUSG00000032449	0.0309923564875618	0.0198450518565471	0.0229233251346176	0.0195109772878981	0.0280710592838548	0.021935170143973
ENSMUSG00000032458	0.00215455546714498	-0.00124561758653644	0.00577017846549113	-0.0091605972338129	-0.0053995353396415	0.0205271537738847
ENSMUSG00000032468	-0.00937291389638169	0.0026930377522769	-0.0194400483949983	-0.0356159155790461	-0.0507717513053086	-0.0281499484838308
ENSMUSG00000032477	0.00729239401211744	-0.0340171437791877	-0.0709592487307738	-0.117995567594784	-0.0924072242569147	-0.122340404031114
ENSMUSG00000032478	-0.0186744398634412	0.015598960182995	0.000951890035049683	-0.053463881010377	-0.120337713302717	-0.119470412637084
ENSMUSG00000032481	0.00679220090885447	-0.00325213940407658	0.00280706372902303	-0.00303946935736289	-0.00251760137193056	-0.0230657358441362
ENSMUSG00000032485	-0.00592191924381275	-0.0075373137393553	-0.0405529713567113	-0.0204460689283769	-0.0355301265341363	-0.0403945545196735
ENSMUSG00000032489	-0.0033824945334696	-0.0350741736120244	0.0380086887089885	0.330272460132546	0.482309555957594	0.311621170077918
ENSMUSG00000032492	0.554613698397199	0.62860107773687	0.662446883946586	0.638221517637952	0.825322023058108	0.892892925745099
ENSMUSG00000032495	0.0653543428815604	0.064405808526801	-0.0839828782544002	-0.199862433870998	-0.381390527049809	-0.317170720448418
ENSMUSG00000032497	-0.0173680844958124	0.0184111995206929	0.0931269833416922	0.034390724836281	0.0282366073820862	0.0839477090611636
ENSMUSG00000032498	-0.00451916936985837	-0.0237604691427746	-0.0197150094798812	-0.033860143502198	-0.0813133813773349	-0.0728648515845471
ENSMUSG00000032507	-0.178278476324301	-0.22018861829906	-0.626644410153715	-0.269084721088104	-0.548104453387126	-0.472191948023926
ENSMUSG00000032508	0.00706823635070216	-0.0182449498416408	-0.0559561650996904	-0.0408402079564367	-0.0167144092562567	0.0125360877651665
ENSMUSG00000032512	0.0117297832994427	-0.00980918271519933	-0.00348227909843707	0.0164536020335709	0.0536167124525167	0.0330909749183024
ENSMUSG00000032513	0.0338103496857063	0.0177437699305153	-0.0300672686403938	-0.0479157383938333	-0.0790054714179243	-0.0670960751604361
ENSMUSG00000032515	0.00983520938937704	-0.0643525220174628	0.0316848669226016	0.067564752751265	0.0896410254147013	0.0801042750522194
ENSMUSG00000032519	-0.0147905445631788	-0.00808571936565486	-0.0568962301639772	-0.0462056631090754	0.00357065957431141	-0.00106657210572014
ENSMUSG00000032526	0.00932809458358781	0.014575618838462	-0.0571383854354178	0.000222487843708159	-0.0503007578655643	-0.0586205619647501
ENSMUSG00000032527	-0.00519602242826346	0.00312173685032171	0.0213050585290655	-0.0176474839397282	-0.0392934604184026	-0.0303764928147568
ENSMUSG00000032534	-0.0157766777212399	0.00203917825686561	0.0487079074072794	-0.176616282975802	-0.0425967180569596	-0.00203403618405588
ENSMUSG00000032536	0.015262472274056	0.0082192290092722	0.00640458017662327	0.0403892020145276	0.10382239441971	0.0857365486363599
ENSMUSG00000032553	-0.0176641655296185	0.0073877246349925	-0.0567797820863506	-0.0290279933515154	-0.129633968720773	-0.178815421785622
ENSMUSG00000032556	0.0490040027817019	0.0509897324225415	0.0435472759626714	-0.00787677801703096	-0.0442318950592237	-0.0406167458164667
ENSMUSG00000032562	0.0144781711427182	0.0194267311542613	0.0474440602841913	0.0459738514518867	0.0714732011489598	0.0833446672341951
ENSMUSG00000032565	-0.00300640566789051	0.00247991496738698	0.0453540617101253	0.0682312755486201	0.0836015752257372	0.148751300155246
ENSMUSG00000032567	-0.0174322424632118	0.0262913048636871	-0.0142069922451448	0.0183979035308127	-0.0385649818655199	-0.0413567889838993
ENSMUSG00000032570	0.000250590447425203	-0.00728071626771851	-0.00419148402923785	-0.0393545609976905	-0.0455883486482555	-0.0547289460138918
ENSMUSG00000032575	-0.01876068688129	0.00935450242121373	-0.0321445242160902	-0.0166979513961125	-0.085655064329214	-0.0981751976285728
ENSMUSG00000032578	-0.244807718671003	-0.285612774298401	-0.194227332901355	-0.184352869996272	-0.178618413595473	-0.150326263084736
ENSMUSG00000032579	-0.0716515953410434	-0.0847239407746724	-0.0805824294422866	-0.0629721579065241	-0.084164053230108	-0.0647459118428906
ENSMUSG00000032580	-0.0383059816752534	0.00687840674484035	0.0329202918988577	0.0553314808083799	0.0618076130983095	0.100692687796626
ENSMUSG00000032582	-0.00185991778043313	-0.0130083518937159	-0.0164238049300874	-0.0298345521444849	-0.0296849471685551	0.00473877896510566
ENSMUSG00000032583	-0.0371619772711522	-0.0407905139797218	-0.104291022020196	-0.0475110392435079	-0.0763565757895392	-0.0721896754539404
ENSMUSG00000032586	0.0294427258700383	-0.0317366970785094	-0.00793795153612238	-0.066343463460951	-0.0323175362912457	-0.0625094685871621
ENSMUSG00000032589	-0.0613810367897952	-0.0726682917908326	-0.140976315213644	-0.145285329942304	-0.283202607242329	-0.316952715655178
ENSMUSG00000032594	0.0372476182588947	0.0436112084944926	0.0224468002099968	0.120753373669134	0.13751123144091	0.154731519475854
ENSMUSG00000032596	-0.0277911010168262	-0.0768787942663797	-0.0545338931937295	0.0518844947014788	0.0644436914245186	0.114821426238624
ENSMUSG00000032598	0.0205310077831211	0.0253812202659423	0.0673695866063766	0.0436126094728059	0.041870800582693	-0.0220160395237976
ENSMUSG00000032599	-0.0141732823587703	0.00570820341813786	0.0340354160030398	0.0825468965065347	0.145388466945393	0.124081786467978
ENSMUSG00000032601	0.0237498975667262	0.0419880754798637	0.015676395552866	-0.0519460182094948	-0.108547378455437	-0.151255371518299
ENSMUSG00000032602	-0.0125784108697729	-0.0419053421637903	-0.0298047572984056	0.0284330171711821	0.0785492484772106	0.0795225648223806
ENSMUSG00000032609	-0.0966270001721183	-0.194284175716684	-0.301499399151327	-0.276788825473119	-0.147541405570585	-0.0872003100886548
ENSMUSG00000032611	-0.0841700406594316	0.133322152547089	0.0846884362316469	0.0641192408693565	0.0252007682869488	0.0557726366233004
ENSMUSG00000032612	0.00482993117191391	0.0194781085018441	0.0332673024331651	0.0289551237581371	0.0424451694093995	0.0350757872717566
ENSMUSG00000032621	-0.0172807379429372	-0.0200526616742222	0.00787562318488031	-0.0777368330302424	-0.0460159794757798	0.0495249854185321
ENSMUSG00000032624	0.0429739109377328	0.029877027085581	0.0278058784885636	0.0314057271995921	-0.0106502840838189	-0.0133765557942574
ENSMUSG00000032637	0.00330074066830362	0.00943156628070259	0.00244862548726022	0.00174816013842264	-0.0101526246579549	-0.0479396211804306
ENSMUSG00000032648	0.103590516188304	0.142522250443841	0.145637796333053	0.113514672778868	0.0822895767292623	0.0747024628636884
ENSMUSG00000032666	0.12485410349777	0.114930705329042	0.0458996061464685	0.0222452642883204	-0.0542814141605224	-0.158779930839668
ENSMUSG00000032673	0.0103231630730314	0.0535210295878532	0.0416857762827136	0.0388947022542645	0.0372846972906063	0.103833717298156
ENSMUSG00000032688	0.0341855911430942	0.0373422611874522	0.0451189795769844	0.0637514018948301	0.00774567864957289	0.00280446979778176
ENSMUSG00000032705	-0.00917634373754998	0.0205619011946409	0.0361221736869359	0.0592368098474549	0.00902784193308736	-0.00320896636214275
ENSMUSG00000032733	-0.00340706904218175	-0.00835953798481673	0.02899902451815	0.0293671889710785	0.123996251423945	0.221404420316018
ENSMUSG00000032741	0.0594456548768915	0.0231346493848867	0.00765625844086554	-0.00681947911681726	-0.00912418202185602	-0.0112991569070357
ENSMUSG00000032743	-0.0156991650091211	-0.00458811204693915	0.0609460912476336	0.0638438829222499	0.110431579769685	0.153851621343478
ENSMUSG00000032745	0.00623431848827937	0.0195955418485087	0.0189453544673512	0.03452904515102	0.097945094778408	0.147889981936385
ENSMUSG00000032754	0.0363997442811378	-0.0542608344290944	-0.0319551098425148	-0.0122584245087487	0.0167958834174194	0.0353314183511072
ENSMUSG00000032757	-0.010308453638984	-0.00776500887832092	0.0163415547012141	-0.0389489359780175	-0.0383959616767476	-0.0442546590672608
ENSMUSG00000032782	-0.00775740274451613	0.00977964595997412	0.0744116488170588	0.0438020040586393	0.0571459033521222	0.0314353429673779
ENSMUSG00000032786	0.0233762622981814	0.0447253194784831	0.0359118486119281	0.0169635467138758	0.0225194496660323	0.029485627263416
ENSMUSG00000032788	0.00924545518176227	-0.0223337953514856	-0.0885523586398302	-0.159320374470336	-0.260179003247627	-0.271685668220718
ENSMUSG00000032806	0.00633967610975758	0.0281001834641781	-0.0394828657320518	-0.0159168284148534	-0.0309262750793733	-0.0639197067252522
ENSMUSG00000032812	-0.0538863606740123	-0.0696872397922634	-0.0610207473811145	-0.0719778882589246	-0.0833854765647853	-0.068432851728708
ENSMUSG00000032815	-0.00661890164644851	0.0101993513257952	0.0240638423358433	0.0132879739973658	-0.0128458174089987	-0.0754077157686054
ENSMUSG00000032816	-0.0647985447184504	0.197606902120256	0.212999858493842	-0.0682753437205008	0.0888818035727657	-0.0182011949623284
ENSMUSG00000032840	-0.000753201013226616	0.0433507369096202	0.00970503799032387	0.0534455453588516	0.0345064972568459	0.0376682575821488
ENSMUSG00000032846	-0.00541383173758766	0.0101474229230623	0.0365685462861556	0.034794848130446	0.0784461033031372	0.0576287192941498
ENSMUSG00000032850	0.185044275170707	-0.0839955144359857	0.354356433864657	0.492133152502998	0.475833814115589	0.261285550991556
ENSMUSG00000032855	0.0485631026778111	0.0612903419364395	0.0405463785651623	0.0258449269291136	0.0551079109025032	0.0138332134701753
ENSMUSG00000032889	0.268943862792549	0.198691111103134	-0.246094986443847	0.0800710965277149	0.191410729838082	0.0737042088818951
ENSMUSG00000032897	-0.0272271385742611	-9.24811119322015e-05	-0.00674537814498128	0.0223346683466195	-0.00729474533812756	-0.035798091196623
ENSMUSG00000032939	-0.00655856977663109	0.00310165218835288	0.0109805031880463	-0.0079582298065336	-0.0271687145226596	-0.0641198631400159
ENSMUSG00000032942	-0.346100356297324	0.176988879544947	-0.165243604351755	0.304829825959752	0.0894352229957629	0.180176616809117
ENSMUSG00000032946	4.07500244099789e-05	0.0184797493783146	0.0318605571771035	-0.0054940040922773	-0.0619209776147083	-0.0458703917194448
ENSMUSG00000032952	-0.0214892985657223	0.0583405470098586	0.113430141704953	0.120826274919501	0.138063637333594	0.177956096480684
ENSMUSG00000032966	0.0126000003382943	0.0216933315473538	0.0190920618638536	0.00577849735037619	-0.041423011823851	-0.051465075294427
ENSMUSG00000032977	-0.0112608892763901	-0.0142001974125542	-0.00260606973372542	-0.0221335674965238	-0.0139953704195631	0.00135120529032273
ENSMUSG00000032998	-0.00629767663172234	-0.0351577410729271	-0.0548620830710073	-0.0160751009597434	-0.0580022685990492	-0.0699780354419955
ENSMUSG00000033009	0.00424880443271485	-0.0230480330875903	-0.065061128173203	-0.117369758073669	-0.0992069844938537	-0.103239474814707
ENSMUSG00000033014	0.0174372828953653	0.0344503500303488	0.0334944845932612	0.0381465325649533	0.0643450859130997	0.0422854671820143
ENSMUSG00000033016	0.0351591539910917	0.0153740419537592	0.0603948471253144	0.0837058888714542	0.126392162329845	0.144525026683492
ENSMUSG00000033020	0.00890371141805125	0.000175889611336659	-0.0707859515360748	-0.0214407496131483	-0.087955524600319	-0.129477483713012
ENSMUSG00000033021	0.00188490694217534	0.0184107048076192	0.0262423605598593	0.0664352254130765	0.0458237677828298	0.0400840428249388
ENSMUSG00000033031	0.003813277157931	0.0257362643687177	0.0295903227235108	0.0078896063058175	0.0272116224517729	-0.0341926922050346
ENSMUSG00000033047	-0.00795368311143302	-0.00749325678409547	-0.0268157971695141	-0.0147957058804082	-0.00567908086747727	-0.0305704826316334
ENSMUSG00000033055	-0.00823184208954726	0.00738206548154615	0.00245129726284865	0.0553211703726389	0.0280078836713785	0.000310076929486307
ENSMUSG00000033075	-0.0230058105356834	-0.0135638971248447	-0.00193818239641072	-0.0412627184111662	-0.0709655359791999	-0.0864294832442056
ENSMUSG00000033083	0.00686752914204091	-0.0976964520544435	-0.282184134069342	-0.222590471248327	-0.239590145535876	-0.242414789478284
ENSMUSG00000033088	-0.0041698063054873	0.0820937713152267	0.153675556882381	0.117112821120889	0.0721153146842192	0.121125779128915
ENSMUSG00000033099	-0.0203188630131173	0.020989467737335	0.0433283389549005	-0.0665066635788525	-0.0983617762112364	-0.0551033970258056
ENSMUSG00000033102	-0.0629245352117661	0.0874892314401697	0.112901511621536	0.214616672055826	0.282375452729912	0.212624297170373
ENSMUSG00000033114	-0.188509042993265	-0.275434450507032	-0.220391128515021	-0.0486544450295924	-0.4344568507879	-0.209639432219619
ENSMUSG00000033124	0.028162984638386	0.0377464106088505	0.0668136964896483	0.0975653948427891	0.116361525958651	0.0996980638179304
ENSMUSG00000033186	0.0291170035623786	-0.00279817735834093	-0.0121204749178916	0.00309629310505575	-0.00320807106006137	-0.0490801917306703
ENSMUSG00000033227	-0.047627477555256	0.0215511861177254	0.0462447891439151	-0.0704892775803769	-0.141615635514228	-0.148236146558629
ENSMUSG00000033233	-0.0368712035033956	-0.0542911733622689	-0.0823950859811323	-0.0505462834987045	0.0471027267801787	-0.0123576419569472
ENSMUSG00000033249	-0.380482866943853	-0.220780593938829	0.133135900797945	0.0684871368490427	0.645677388245896	-0.0728055754191613
ENSMUSG00000033276	0.0951818030931609	0.000429930668332907	-0.152737853143196	0.630269561092495	0.221257824420006	0.353031153980705
ENSMUSG00000033285	-0.00457018754156003	-0.0214645416500419	-0.0702676393018269	-0.0432503604238638	-0.059221661617773	-0.0771185988497937
ENSMUSG00000033306	0.197322134969604	0.151611634471672	0.14292623632625	0.126542891748609	0.195881769257623	0.185233525744646
ENSMUSG00000033313	-0.0193805687015312	0.0748071067743153	0.0763476303788249	0.130120475909637	0.127020799760158	0.0799655248566579
ENSMUSG00000033318	-0.0338943059676525	-0.0565631876910003	-0.0265790583043929	-0.0274711432660186	0.0422334444832778	-0.0295830144080309
ENSMUSG00000033319	0.016310372165308	-0.0233481827690341	-0.00264010057700648	-0.0269610648743105	0.0308468133571922	0.0322618380335461
ENSMUSG00000033326	0.0337633313092546	0.0235986328912628	0.0777258682752308	0.0746942686609287	0.128730235114542	0.145792278918288
ENSMUSG00000033335	-0.0169849543060718	-0.00932279114140122	-0.00652839741560212	0.029913176909339	0.0244590183600261	0.0293624031368104
ENSMUSG00000033352	0.0056606586627085	0.0324485984721928	0.0548567356721951	0.0258357446977209	0.0527060644698711	0.0466523061660776
ENSMUSG00000033365	0.040202621397736	0.0326887268418996	0.000899074343603885	0.0130838912033096	0.00960350478903417	-0.0120837720934887
ENSMUSG00000033368	0.111934005416445	0.191347401907173	0.0223220470407454	-0.00289413294087576	0.129068653714438	-0.0822342337171336
ENSMUSG00000033379	-0.00196227298580693	-0.010392665617704	-0.0238144269151899	0.0146044903197803	0.0334236570097571	0.0223855129491392
ENSMUSG00000033382	0.0035654357177365	0.0138794948129664	0.01711066262944	-0.0135841925144964	0.0351793255846644	0.00678876655111683
ENSMUSG00000033386	-0.0274782018352356	-0.0399227005731455	-0.124887807314191	-0.127867108618523	-0.205642330606727	-0.21879820656786
ENSMUSG00000033392	0.00273250524158451	-0.0224238559742584	-0.00786335449929223	-0.0204216488030163	-0.0210176985128133	-0.0563289965221079
ENSMUSG00000033396	0.00857255710765553	0.00615831471679067	0.0664582818717817	0.0683962853991389	0.114322172972559	0.125754535628423
ENSMUSG00000033400	0.0146679648751247	0.00798786419982483	-0.0238866428469548	-0.0443898063216321	-0.0746752119792712	-0.0496073150131284
ENSMUSG00000033416	-0.0142503248950068	-0.000348431928614694	0.0188874661422586	0.0486019548549392	0.0716319132164001	0.0470949202332375
ENSMUSG00000033423	-0.00795169950555618	0.0233005956413553	-0.0119812589350236	0.00886293283897249	-0.0383719171295775	-0.0607022710975408
ENSMUSG00000033429	0.0117472247745612	0.0206334138967268	-0.0532179246480015	0.0309055852697941	0.00781284375432165	-0.00856010260047515
ENSMUSG00000033430	0.0270748343793096	0.0285382146222215	0.109041437293114	0.0230413844094036	0.0128177970092121	0.0870269773235628
ENSMUSG00000033439	-0.0207706637213553	0.00391360169303834	0.018049860907604	-0.129497843316569	-0.00486479796531684	0.02756169688126
ENSMUSG00000033444	0.0146116835539438	0.00959627389973338	0.0783312952966035	0.0267115805834551	0.0690290159628434	0.0554327358214694
ENSMUSG00000033446	0.0702505351554667	0.0421220396374421	0.0440554779636044	0.199825849952421	0.225890149852958	0.257777903909338
ENSMUSG00000033478	-0.00252193838449417	-0.051072511545172	-0.0825951216569182	-0.0582816910248769	-0.0126253713332176	-0.00782568417470041
ENSMUSG00000033486	0.00912497173923642	0.0323252634215859	-0.0434450896897218	0.11599321739627	0.131206370842589	0.0647599950812386
ENSMUSG00000033488	0.0770110512602468	-0.0110570678837739	-0.0608323880296903	0.0535781928898929	-0.0170444463741805	-0.0439649767033958
ENSMUSG00000033543	-0.012654515994471	0.0151821728395871	0.0189385433953097	-0.00652524797205094	-0.0447820927076902	-0.0466090520308878
ENSMUSG00000033554	-0.0427379368610609	-0.0520124271687774	-0.0831504044042603	-0.0661167408441603	-0.166159507565407	-0.216617143126063
ENSMUSG00000033557	0.020083256449955	0.0321326430046827	0.0394288157054016	-0.0220865765457935	0.00749231696868714	-0.00639602958978728
ENSMUSG00000033581	0.00839263843103579	-0.0129224663685042	-0.135364605810876	-0.167785667324586	-0.256481050245578	-0.240356577204657
ENSMUSG00000033589	-0.00147525784028716	0.0185553523312948	0.0476772141856661	0.0398859449114243	0.0533376728951918	0.00117366278363338
ENSMUSG00000033594	-0.0372731275837051	0.0363324358609499	0.0810577696301762	0.109429841184106	0.151815037311485	0.152323343919654
ENSMUSG00000033596	0.00382678517887621	0.00218702169071143	0.0380259938019535	0.0109815383761873	0.0267943830381364	-0.00766154519945925
ENSMUSG00000033610	0.0520677263205814	-0.0283355606618704	-0.0520501113388088	-0.0709734264817612	-0.0660799622091162	-0.106223379959428
ENSMUSG00000033628	-0.0149386626642911	-0.0180408456185225	0.00954232826091065	0.0212372464225821	0.0514031518377392	0.101361616426856
ENSMUSG00000033644	-0.046999054885227	-0.00784665162133477	0.0999316104761072	0.160436546313894	0.0231688270962801	-0.0981216905276703
ENSMUSG00000033671	0.0309697848200894	0.0367733263712359	0.0575465992265373	0.0624529422952935	0.0574252226759227	0.0653965385117216
ENSMUSG00000033685	-0.0122700837020331	-0.022715102321561	-0.0486903958318199	-0.0601722097747291	-0.0745804901736193	-0.10775389759626
ENSMUSG00000033706	-0.0145457065752434	-0.0117962362245335	-0.0950081165929197	-0.129086072424207	-0.208942075496997	-0.271321737518098
ENSMUSG00000033713	0.0900887841990158	-0.0192437959336403	-0.00714703396345793	0.0708628227745227	0.185052266350056	0.190792709220991
ENSMUSG00000033720	-0.28078955092004	-0.17972181149702	0.163802765593045	-0.113838873355493	0.221056901777559	-0.172991822107762
ENSMUSG00000033735	-0.00323506763313023	-0.0659270746344455	-0.229166180789735	-0.336795094510724	-0.425532359730614	-0.516556498897743
ENSMUSG00000033740	0.220232021863889	0.220344347493963	-0.00255438875671166	0.132553174927589	0.16050382406146	0.297880981005679
ENSMUSG00000033751	-0.00514550590705596	0.00303568243189258	-0.0213685571250198	-0.0313406948757475	-0.10605934046138	-0.0917684386095747
ENSMUSG00000033752	0.00753411879027246	0.0202787412920014	0.0466602495199018	0.0037311619652107	0.0168045546984	0.0205049864102296
ENSMUSG00000033760	-0.0488077625131641	0.0313625437947571	0.0100652949018784	0.127336020520558	0.076101997147241	0.100311549906176
ENSMUSG00000033762	-0.0184847928443135	-0.011982475896471	-0.0373292864514419	-0.073866884781002	-0.0957792202464485	-0.181490737857403
ENSMUSG00000033763	-0.148485966748951	-0.0853091233892968	-0.340482201820128	-0.181434553805789	0.194383340911665	-0.0537076266502481
ENSMUSG00000033768	0.0306269222729167	-0.0598717269208348	-0.164381937956203	-0.167148292828072	-0.176913554122641	-0.175154640443637
ENSMUSG00000033773	-0.0106266266032759	0.0269967919114517	-0.0108156540229381	0.0498414493894838	0.0436849636064194	0.0627287897205942
ENSMUSG00000033781	0.00421794598815037	0.0377574747586162	0.0366561476019714	-0.00116570991055006	0.0429526576840596	0.0718609094177095
ENSMUSG00000033790	0.0150928210148882	0.0108812474739599	0.0193160111261612	-0.0100825319071417	-0.00902169064790533	0.00244651298771984
ENSMUSG00000033792	0.134816466475201	0.105389046251974	0.0517172809297729	0.0893704156485856	0.288656851028587	0.113736234835446
ENSMUSG00000033793	-0.0141428727763498	-0.00160856494675458	0.07461811164376	0.00688481242149857	0.000450302400038732	-0.00769267335793691
ENSMUSG00000033799	-0.0138418613771573	-0.0184731462792736	-0.023961896651441	-0.0918604630759523	-0.100977421603111	-0.0669240053019459
