Protein	Ratio_0	Ratio_2	Ratio_6	Ratio_12	Ratio_18	Ratio_24
Mtpn	1.79465086126831	-0.074834576701754	0.314326196000036	1.95123958848659	1.59525640048956	-0.225730085808597
Sptan1	-1.07111522676209	0.751091935124141	-0.336096437205757	-3.08195281613956	1.88310269397357	0.785543749156245
Tcea1	-0.617609589812754	0.644139038489819	0.36645228045516	-1.53739663173256	-0.333471238058095	0.124918550982283
Ube2l3	-1.10899038621352	-0.615155636682199	0.474284470003793	-0.42691333081943	-1.51468052260393	-0.404913174233859
Lrmp	-0.574776126170946	0.469256632481169	-0.97219655877987	-2.778439459826	-1.04423715908542	1.9639403957319
Baz1b	-1.12200793648533	-0.0312496117905514	-0.16460780953952	0.445052801086192	-0.961956380433672	-0.197201441120541
Copa	-2.03790335156019	0.505067827944246	-0.0932565807452643	0.687757331638697	0.748975448667454	0.656157438816592
Etf1	-0.0496810160091883	1.34924421352154	0.283478900764004	-0.400549213836063	-0.274682763048504	-0.489314831187977
Camk2d	-0.642526980393425	0.836577074069564	-0.293649480913701	-0.224530099491415	1.48884419297764	-0.333609721788275
Psme3	0.497137851046782	0.487488413297658	0.0722272259291821	1.2373831020664	-1.96792396436045	-1.87999003612848
Sf3a3	-0.182010244238462	-0.857375143415812	0.0248766700387808	2.70064293172354	-1.61036047622101	0.0532598334967952
Coro1b	-0.0293289512228287	-0.720419893353898	0.424934580671755	-0.0449246248560004	-1.09947692533206	-0.706065422157978
Ogdh	-0.446093481059467	0.705593532480564	-0.130435952478018	0.493228475150741	1.38370897031555	-0.311951726820112
Fabp5	-0.386932229767595	0.0988938237055811	-0.295983496562975	1.34397150232612	0.465310148315464	-1.53251017705626
Ddx6	-0.829669318141155	0.0424747439916745	0.33351575152057	-0.275612534761541	-1.76797676613485	0.313470414326573
Gars	-0.411562596924303	-0.016909125330877	-0.46155665900526	0.309830475664959	-0.665176668342855	-0.434637841842148
Hibadh	-0.00224214575783144	-0.167492324692824	0.0428258807560488	-0.44717607361131	0.769412077931547	1.10772958281331
Chtop	-0.674066381009409	0.406194460846826	-0.266745201549557	-0.739068051768006	0.614890252835609	-0.345938117657016
Psmd3	-0.269451072726926	0.0659069924095241	0.247582529715782	0.762766677774708	-2.05230175964672	0.290106415581506
Srsf5	1.47931514667615	-0.0104667793334663	0.0331706244291071	1.10985384344836	2.71134372724619	0.329614763111999
Rab14	0.42769971852711	0.72485652292078	-0.115817908595109	1.50356099042982	-1.09499756007769	0.126826374509402
Prdx5	-0.188468608028876	-0.384144991957927	-0.196078257667822	3.07997553570572	-0.138794063821692	-0.0589162580994967
Sars	-0.608103382329208	0.0703411191573373	0.0906640679797022	0.757447282142512	-1.10752308895875	-0.337502573782191
Stt3a	-0.704948324676361	-0.116738818184398	-0.0356558988300903	0.767825656572478	-0.153787244791861	0.476406660642983
Bzw1	-0.274758402330138	2.22419140829625	-0.167104056169223	0.329026337100223	-0.166824930573976	0.0455828963886518
Sec31b	0.0627016130390808	-0.541680435748129	-1.22693608728167	-0.554216464480681	-0.680998304617409	-3.22292439938729
Dnaja2	-0.225690177703663	0.0870182741059361	-0.489923384677099	-4.61283073100287	-0.329809390209947	0.695916737694847
Ipo7	-0.041748236516782	1.73821022743047	-0.318312809672383	0.984873384841656	-1.05129901986149	-0.981508959348482
Tceb1	-0.976519055045934	-0.221405770829764	0.678080929904249	-0.559037754877204	-0.630685821854224	-0.609119156703141
Slc7a5	0.18423819706216	-0.707602789281629	-0.203016667667269	-1.51263265274067	0.421424030215371	-1.27700634480854
Sh3bgrl	-0.106617775097079	0.391214312417954	-0.0758161677615832	-1.63020394101551	-0.296294418413308	0.50207568073706
Aifm1	-0.489333464767989	2.17353688618495	-0.469343642283142	-1.27437640097108	0.663789623398285	0.277742151518131
Acaa2	0.999239372663777	0.0233671640704956	-0.206209984657336	3.15207887807818	1.13244710903062	0.623944142535016
Psma3	-0.248385451460191	1.27459058992458	-0.292667567001479	-1.86094589871558	-0.394364164862001	-0.801418567779814
Nme1	0.166122237710573	0.941723101491455	0.210123348026739	-0.809892353150262	0.0584052239789698	0.883981292355661
Dpysl2	0.496264964976139	0.515914979611043	0.142427110700995	1.40383315753031	1.51798516668138	1.2114055401474
Oat	0.061281191214837	-0.911899609626352	0.124105924532657	-1.7848493124288	0.0119679636468882	-0.685021601791581
Fkbp3	0.281004696487829	0.862206913026932	-0.161317816653726	1.01452970751567	1.32601987014032	-0.0180327223564222
Igf2bp3	0.857980274244552	0.422323741887038	-0.415141068190113	0.078454571333887	1.74073763163062	0.667709086572385
Kpna2	0.126604890802659	-0.193349287260186	0.060489902012268	0.429982443105225	-0.282636822351958	-1.17942244665298
U2af1	1.00072936576385	0.116665396013409	0.316648981116682	0.0162971345151715	-0.307454690517517	0.310482224282136
U2af1l4	1.00072936576385	0.116665396013409	0.316648981116682	0.0162971345151715	-0.307454690517517	0.310482224282136
Dek	-0.24657794064254	0.267827294807476	0.337264236173332	2.46825784920255	-0.462407179165778	0.240405075801052
Abce1	-0.0370624847561132	0.129537026831109	0.128008508191374	0.885637335544712	2.80771125570004	-0.465200892009261
Mlec	-0.196323055708661	-0.313531018434621	0.0999131757148231	-0.720049209308178	0.664794490698453	0.0362734734823906
Chordc1	-1.15998703563555	-0.301478344857815	-0.764593702560526	-0.706535359463333	-0.566205534804281	0.871246081965783
Snrnp70	-0.219782538713901	2.57271431109975	0.0200506155331871	0.0241764707492772	0.181941789025954	0.0325490172585591
Stoml2	0.0696273929639778	-0.612539539508277	0.3650667787374	-2.39041780314613	1.89592415095506	-0.914710943285156
Hprt1	1.24239102939845	0.771278208430733	-0.216249376637138	-0.279074857312521	1.67721853590318	-0.768358294002189
Ranbp2	-0.642700362072636	-0.269568851342332	0.00521988460360371	-1.954198736229	-0.00460937377223303	0.396690745565963
Rnps1	-0.712232602246419	-0.965332218103138	-0.200497727920633	0.351139179885849	-1.63685015519332	-0.262131081501453
Mrpl12	-1.24372366318513	-0.300676684706883	-0.162875060397858	0.242059974152602	-2.55994212083431	0.0184268200339665
Eif2a	-0.00772862956467849	0.772674915148453	-0.220459217210554	-1.59653714745497	1.055174152234	0.269774493606886
41884	1.34528100841602	1.4695875136687	-0.266839402016616	2.50942335827937	-1.27170518666665	0.0323580178411866
Aldh9a1	0.489833563767814	0.108780711613521	-0.0180393180882573	-0.15434364357583	0.787623518133847	0.397790915415723
Ptges3	-0.998552816844407	0.575670507220312	0.103805894484102	0.900617467558169	-1.92266815252232	1.08456242647128
Pdhb	-0.0617153644219197	-0.81765496985845	-0.0581668509583319	0.0859041937086828	-0.613288672393126	0.113639742524718
Igh-6	0.420407287279399	0.0428002472834539	0.0871471197387799	1.10564355796267	0.701972165181541	-0.273169065959012
Capza2	-0.0410128739936368	2.09988366520223	-0.958476945922711	3.40971562396145	-0.0726408536565586	1.75300176808036
Snx5	0.771218840546447	0.606101521990953	0.200845629196314	-0.0889065707110189	-1.1805343883921	-1.0138091994532
Nup210	0.161589047278483	-0.544187402581352	-0.122761843188981	0.744886607289911	-0.333783330644145	-0.190955858548104
Nup93	-0.453062707447992	-0.984113352652249	-0.253542922581849	0.619607326803091	-1.60662007488254	-0.00575745279207081
Dync1h1	-0.170655228444633	1.43011356029064	-0.58466149734146	1.16050283243103	-0.815417098685026	0.812526746875371
Cdk6	-0.492511054462428	0.851886449737492	-0.115696087515696	1.53684649484256	-0.536769162571251	-1.69708233867248
Timm50	-0.828925952445181	0.636888408653209	0.0854633211392197	0.523997987080299	-0.688237944983859	0.153208789310806
Xpo1	-0.956089292992827	-1.45677443574588	-0.0150732658418959	1.12445699741787	-2.17231380004012	-0.554081203672562
Pabpn1	0.736388354730119	-0.785729026564249	-0.678857879930835	0.132304255949418	0.659293667671468	-0.806399331456385
Echs1	-0.212189479121911	0.332573875729684	0.179179890008777	-0.678858766878255	-1.47206686207009	0.958183624496575
Sae1	0.554155183534001	0.246989042764987	-0.137751573883233	-1.19712442600313	1.07029767791679	-0.403273439650282
Dlat	-0.972023331569966	-0.334296846398127	0.037769454971284	1.09272246027194	-2.74299410010491	-0.035674194499359
Suclg1	0.367362849319189	-0.0592395393973367	0.559334650634709	0.752670962943629	0.631095916019361	0.310541816163504
Pgd	-0.0427561325419378	-0.173575683436537	0.0239813315116351	-0.637962475842628	-1.54614816546653	0.375940056141287
Sdhb	-0.532787713367636	0.260727188016142	-0.114412451050117	1.40853054428026	-0.823198001436571	0.116229482696493
Pdgfra	0.36163557208708	-0.803120249841692	-0.598898844719338	-1.72167966878802	0.925594548181672	0.92762204010318
Pdgfrb	0.36163557208708	-0.803120249841692	-0.598898844719338	-1.72167966878802	0.925594548181672	0.92762204010318
Snrpa	0.0437894581480703	2.49709979278763	-0.580564244909597	0.134993313472974	0.419491534145229	0.817346044264407
Stmn1	1.21462149936777	0.868708151751685	-0.825313664961378	-0.492155432458623	2.05154625374975	0.939049839488976
Gstp2	1.91477324126272	0.178413502134297	0.582656576462389	2.30005446236329	2.51966185333139	-0.759004176225181
Gstp1	1.91477324126272	0.178413502134297	0.582656576462389	2.30005446236329	2.51966185333139	-0.759004176225181
Srprb	-0.166775897544325	0.448002190417286	-0.671905004125547	-1.39397784204002	0.204258020510115	-0.433002052001125
Srrm2	0.0157875455953995	0.0338304695592975	0.0155533251349696	-0.29612000065425	-1.38400083461331	-0.550040843830271
Kars	-0.353232862220689	1.0421133137141	0.0576003806087814	1.39205227361629	-0.0607112547818094	0.410595338528408
Cox7a2	-0.977559370809592	-0.362836033120898	0.784705520691504	-0.473080382094095	0.391406744933484	0.486285892628063
Smc1a	-1.19753208046453	0.270976561002254	-0.229945461548934	-0.79793464873368	-0.680804873936576	0.236136825656439
Rpl37a	-0.215852827713763	-0.145390729666984	-0.132017346533819	-2.57902099032221	0.567449473097524	1.04778658896495
Ube2i	0.692266157001598	0.949691015374797	0.482104924103695	1.72724724459296	2.00432528231654	0.450383448276868
Snrpf	0.402353133634164	-0.309779952152901	0.253574399446524	-2.32471820810897	1.88069245252004	-0.143503628970007
Lyar	-0.87846769460155	-0.670020760225467	-0.727557824330268	-2.03793705082888	0.572000665554702	0.331886163361984
Usp5	0.0255241523121121	0.0204321455520577	-0.468671959536733	0.0429850869541569	0.675430978699376	-0.654513495279597
Snrpb	0.730209681692214	0.232573910574869	0.238899531473149	2.08256891445806	1.13077926537796	0.571755669695413
Snrpn	0.730209681692214	0.232573910574869	0.238899531473149	2.08256891445806	1.13077926537796	0.571755669695413
Nup85	1.30500232457723	-4.62106867534691	2.19414968494659	-1.04729726949425	1.97840724742356	-0.741654780920303
41889	-0.267528757933065	0.602992174735933	-0.407942567156777	0.902416542536171	-0.799215306225414	1.10293342751497
Nasp	-0.42088225842102	-0.836096616326005	-0.0438556648924215	-1.68675438474172	-0.463954007540591	-0.150677978665474
Sec61a1	-1.92674668187955	-1.63115322466433	-0.798801704342211	-4.52224696603178	-1.14408158881653	-1.36706022644202
Rpa1	1.306727062863	1.28870392229393	-0.155624361738956	-0.807698391631955	0.901181033788134	0.064016271115935
Nars	-0.514249615906271	0.83761729272911	0.181179633364883	-0.278316435234	-0.812431538972369	0.110691907634112
Cdc42	-0.324132465161805	-0.862605141842861	0.221775018843387	-2.07869054703828	-0.602302808732163	-0.406254676017354
Iars	-0.502228976815926	2.21182891310656	0.0185836039692967	2.28109139943924	0.464227037278	-0.688274025875657
Yars	0.0107377869180011	-0.320535201357025	0.232578354042255	-3.3550854666066	-0.914322092160212	0.185966300594513
Sacm1l	-0.724836237876738	-0.165535461516724	-0.476573882836122	0.333485536899318	0.695488672319471	0.359487481629239
Luc7l2	-0.268542927960426	-0.11601782585202	-0.488700434161808	-1.08143539689887	0.582854466254391	0.571935334533527
Psmc6	-0.983736833598303	0.21563181433161	-0.373463841907032	1.94876434019404	-3.41021363438339	0.390149780888417
Srm	1.96698389751052	0.706770819421459	0.0431770670202957	3.0130330104514	2.13069726216554	-0.9070630385682
Eif3g	0.828039167949442	-1.08831521224264	1.73636242602512	-1.43323366005572	0.663232366357815	-0.75695774171482
Vasp	-0.349175381440124	-0.33500197053683	-0.0537968809283562	-1.27315735915329	0.380602467368812	-0.732731744146231
Chchd3	-0.453470837460613	-0.599005702253486	-0.557427342124193	-0.980137276203039	-0.935356699793685	0.0956183321221046
Ilf3	-1.70462574205374	0.496382283350683	0.202292019814389	0.194759761372015	-2.66091799736237	-0.229110939709781
Sf3a1	1.21078165593319	0.369004510429189	-0.105007689455997	-0.385736818203994	-1.44365745016278	0.0447030636033923
Alpl	-0.492978764977032	-1.23167673159628	0.253923225150025	-1.66644238936307	-0.709254895706743	-1.38242929901148
Psmc5	0.253276065528271	-0.105491554165209	-0.431592465283984	-2.53329095380855	1.185928402309	-0.652482045175836
Rangap1	-0.119639114478672	-0.331668289145429	0.50676355583325	-1.59546979507029	-1.60458565692954	0.170299140594323
Gspt2	0.281182247000828	1.22533282465654	-0.576564313277614	-0.483809494106952	0.352841750588152	-0.0591646922135703
Gspt1	0.281182247000828	1.22533282465654	-0.576564313277614	-0.483809494106952	0.352841750588152	-0.0591646922135703
Smc2	-0.495587831988447	0.203236295577848	-0.327344557848616	0.670154203792598	-0.215613376311969	1.74216537364275
Arpc3	-0.47802504458594	-0.698973550209489	-0.131669948895147	-0.280634311134078	-1.28739963666293	-0.581600516046691
Capza1	0.355474414090987	0.356687630451277	-0.352724759068752	-0.866108190406919	-0.174070248715791	-0.438257371897478
Cat	-1.25662871799067	-0.479904223540792	0.107765688908616	-1.26247573875939	-1.4488322192042	0.161693406281666
Actl6a	-0.674534921269631	0.395578460459903	0.305571768642665	-0.54035155247862	-0.497343939547995	0.0419556098044348
Wdr1	-0.984056588225463	-0.828419685094231	-0.00435147860795955	0.387260065247948	-0.439043755184131	0.567237952243637
Rbm39	0.715988510459458	0.415402000601139	0.215058753165205	0.894161604988432	-1.71561265542142	-0.0785441684164721
Hmga1	-0.156298051388271	-1.16199128319277	0.188576026186007	-1.14242785536862	1.04464521590517	1.28257020794491
Sub1	0.152591789051561	-0.572438050830357	0.0139728640254149	-1.70999741021036	-0.400751560230762	1.19987262544495
Bclaf1	-0.14125550936444	0.31858762700817	0.157503930683972	0.347865404316848	0.907955160916181	0.478188536956074
Mta2	-0.760564677258735	0.312197556006814	-0.699738482953333	-1.30625691741607	1.07467019124345	1.91596963792721
Uqcrb	-0.442784825041772	0.183365448441252	-0.155917889498684	-0.473468610320449	1.83734441327738	0.0750802725770511
Usp14	-0.543604596160577	1.297099804279	-0.18394344327981	-1.22928020769518	1.00996852854368	0.100966531009565
Cnn3	-1.24195556022529	-0.673023105038496	0.0710917942902197	-1.42619212548241	-2.33326424638114	-1.15012737194767
Rrm1	-0.180035354406652	0.926220287888045	0.136501295519783	1.79954830154583	-0.80184481000926	0.915573850556727
Rbbp7	-1.27531195163949	-0.226411379377509	0.424424172005031	0.0133637172200067	-2.04038889083944	-0.0761195749315794
Ndufa4	-0.0464042461021072	-0.592250931528315	0.115433937043898	3.63479060770757	1.40288669214701	0.675628187556175
Gmps	-0.987557432074664	0.086683498477275	-0.360909261057816	-0.389058484769796	-1.24036725707192	-0.663037182874599
Ddx1	-0.948291537879002	0.511796740256689	-0.131875808006602	-0.0931769610136985	-2.91929611502594	0.322943977371368
Srrt	0.271022584462579	0.692412415306608	0.513637657306572	-2.38737701837407	1.38755353124667	0.956358904826438
Prmt1	-0.483406330255714	0.412833260863342	0.395037256723757	2.98635965412518	-1.76974496755035	-0.576142985571427
Acadl	0.388001971888921	-0.576474548664702	0.474851431742283	0.293541094766897	1.08574225868113	0.0980030082243448
Nop2	0.0314060775722377	0.0317294477084283	0.483570129214177	-0.111105748232453	-0.471441935802691	-0.925505269706343
Eif6	-1.55045444345434	-1.20798705299237	-0.396007334450352	0.0724400251286852	-1.31082259189997	-0.0278108636069193
Txnl1	-0.556522573453118	0.116266746893806	0.419420317397552	0.546725828956617	-1.71572429819003	-0.523390964685273
Hdgf	-1.28147932998522	1.78231385246648	-1.56383306655194	-3.08131393039938	-1.14389762404698	-0.0514809034862716
Cbx5	-0.583438620525878	-0.286101910085594	0.0529623753184278	-0.0883743538387372	1.04885981889477	-0.36136636247978
Ilf2	-0.354151639099761	1.31704726945279	0.250837500705619	3.14616008364346	-2.72771783846544	0.0459303784551276
Snx2	0.454092877559239	1.08039686109329	-0.290200031066123	0.648155144742072	0.967482910260635	0.0302596263314463
Eif3f	1.33921763139213	0.569398778989335	0.473532611486788	2.32007407894637	0.616096819401755	-1.32031431816908
Glrx3	-0.0093533480264482	2.2552456127649	0.30509485759494	-0.203785565324533	0.0399479827474103	-0.888650822029171
Flna	-0.0506911975488666	0.262745324513581	-0.0272315669987062	-0.366498412687772	0.0329381282759667	0.349827084673546
Eif3h	-0.422793674148284	0.682231941945162	0.149248716376216	-2.09495327143478	0.0515777661343459	-0.207919051438411
Fth1	-0.785118389775207	1.58580628479588	-1.62073367350829	1.54582346672343	-2.78665666566491	2.17364837014796
Ola1	0.250128189110044	0.352973965280805	-0.733881556274005	-0.821301779621572	0.504208461083811	-0.374193461054511
Psmd11	0.224249241359037	-0.503626470051448	0.263127362867992	1.65718610466207	-1.90265569651498	-0.68270976765773
D10Wsu52e	-0.380810501610988	-0.228363635033408	-0.371935969515137	-0.0172402808593125	0.0759707228829167	0.942994657266883
Asns	0.446095219825204	0.315544699219508	0.120862588329784	1.55832313429982	-0.00473623627427422	0.0599482172489711
Fermt3	-0.128669659512531	0.00557380694002122	0.248906267966239	1.72889936151532	-0.832317373410315	0.599709783215068
Sec61b	0.0231550307563536	-0.343850087948543	-0.215205130739863	-2.74837607946121	0.152417098551403	-1.06371415622185
Dhfr	-0.331198803542961	-0.28419073231818	0.018542751943708	-0.0173174047973343	-1.47384582386276	0.322430722419758
Npm3	1.19282586072529	-0.1623528462702	-0.470885059794695	1.89356122741426	1.53987868562745	-1.29748481626814
Hdac1	-0.709915387018408	-0.0214215994493265	0.0981984297433402	2.40051122190412	-1.3683115697569	0.26137145949322
Hadhb	-0.623463187913909	1.97259877629317	-0.00844149595203033	0.25323768046366	-2.60782764703938	0.396718494201343
Ddost	1.00848323460417	-0.622275907362935	-0.053971473596869	0.5804850564889	-0.0784941335066751	0.545954130398573
Prkcsh	0.319573620396514	0.0380113089660051	-0.285698871097598	-0.995547579319145	1.02824220256763	-0.243890815556426
Eif2s2	-0.586955016044794	0.221725662004196	0.759353874532805	-0.230196033706337	0.489026288515615	-1.05284639426026
Arpc2	-0.113828764929152	0.683086914791129	0.133758380343865	1.08331102251724	0.639786706693683	0.57792686491976
Ywhag	-0.29018424905582	-0.334353801545755	0.22799520879326	-1.44740910727249	0.0404406169004066	0.0973147403973454
Slc16a1	0.0400322886302315	-1.34295821776112	0.360101198783537	-2.80868482377063	1.22498652215696	1.20437845040525
Caprin1	-0.425829257087394	0.243731745689483	0.229549148372878	-0.576206705879913	-1.0221302306061	-1.71788739667561
Khdrbs1	-0.372983344237707	0.33746476134958	0.232284674895623	-0.781134571172053	-0.747035266874096	0.711207203189935
Psma6	0.0866255947570422	0.990804848431888	-0.635826394713379	-0.120768603808315	0.0441836560264874	1.51108255129535
Nhp2l1	0.102786412676487	-1.17640992832005	0.253250804645433	1.26532666922005	0.594548300783095	-0.235860493626594
Ddx17	0.859713643887566	-0.313412428535579	-0.0071122724394795	0.00456659980281415	-0.970304034949399	-0.296071634389279
Arpc4	0.418138568436137	0.0627374653662655	-0.0270444717873636	2.77279324056674	1.15812062097251	0.434790473632943
Eif3e	-1.2971400257338	0.393746435916207	0.275668740589378	-1.05846093845139	-2.18527635013851	-1.45857989406844
Atp5i	0.599894785365581	-1.34656375781573	-1.64843973259726	-1.23711874504977	0.838809409530069	0.425788245659211
Hint1	0.742401065279534	0.050343944533583	-0.815205167034918	0.408351239864527	0.914255695981917	2.01498477426422
Tmed10	-0.344803152415928	-0.462961374791487	0.129701177407265	3.56678861800516	0.522009849652256	0.00353771140374567
Smc3	-0.131148197358627	0.142498755804577	0.0642193725514737	-1.20395401075295	0.368367555746918	0.842328064388568
Bub3	0.49551919069468	0.498657221469044	0.135575217578529	-0.686373344261673	0.723443796552711	0.369205552595623
Hsd17b12	0.363765789835174	-0.303222413668573	0.0335126821185288	-0.094078693278122	0.699513975112036	-0.0132155093688855
Ddb1	-2.09781323792864	-1.0925422559547	-0.425784455459228	3.52161418680087	-2.95662404199594	-0.376978419406791
Ewsr1	-0.566542910194372	0.0489987642527989	0.497912163532848	-0.479745467505418	1.02449770393359	0.964783611474896
Nudc	0.577402943149966	0.759882245706364	-0.568352060400615	-1.79361758029366	0.321844921179617	-0.472678784536818
Igll1	-0.187560700074677	-1.04948032012405	0.445294373162997	-0.315404352443512	-0.885249810754532	-3.02114814495616
Dkc1	-0.0906875469099878	-0.576080824927616	-0.0677226428776017	-0.433321350512313	-0.882199012941426	-0.326287392201486
Ppp1ca	-0.220307018359204	-0.511579276384693	0.0312347270890439	1.28532290583	-1.6380184683672	-0.362975956072017
Rab11a	-0.602968962497066	-0.718172175715464	-0.237782653398711	0.710483168061046	-2.31491003509097	-0.195914428950029
Rab11b	-0.602968962497066	-0.718172175715464	-0.237782653398711	0.710483168061046	-2.31491003509097	-0.195914428950029
Umps	-0.819147481740335	0.112325103503326	0.393000184915975	0.598355652154706	-2.07721694984162	-1.00531476679223
Pdia4	0.22954975061102	-0.575192154270869	0.114940475273896	-1.16105108676099	0.723301622255771	0.242613731427914
Cyb5b	-0.78759533156044	-0.755354265400984	-0.158285284132329	0.654844382810497	-0.548699229864436	-0.410669014525856
Smc4	-0.70105217432806	-0.0652729401989109	-0.0804370408902333	-4.70024386261763	-0.207479638128046	0.515561568425545
Top2b	-0.435901745632124	0.272633453515812	0.0577345223801859	-0.603877555518175	0.949515852259388	0.942429013258457
Taldo1	0.49610008674859	1.35846952167617	0.124991128977308	-0.996646535269878	0.173842826788062	0.152663759689161
Ganab	-0.258856925045433	0.96395382200959	-0.40863408541556	2.49225379394672	0.618319939585891	0.896348484793825
Ube2n	0.714690078467488	1.91373285607058	-0.239314333584653	-1.28751326380342	0.936829241388799	-0.117482453035608
Apex1	-0.434739311910375	-0.459310044238601	-0.0823103651864011	-0.0554307983756388	0.434643303187068	-0.0818461877703953
Psmc2	0.11035016639356	0.077588225120748	-0.421738997968087	-0.395469614829698	0.337345403492172	0.275454373693648
Shmt1	-0.534187736240946	-0.96557462659537	0.291327841178443	0.560481241897217	-1.05201093276022	-0.301751520418019
Actr2	0.881450750657966	0.346724930830071	-0.238717646167425	-0.157061165583777	-0.0744518785518207	0.625524670559869
Ak2	0.276997963070517	0.0307783926126	-0.121517244234398	-0.684086642387691	0.214659222070574	-0.215567628524879
Hsph1	-0.00846938981991426	1.39874291799128	-0.0663037368846299	0.822380596545427	-1.31864681964763	-0.17840305145283
Hsd17b4	-0.744144634477508	0.304838471510572	-0.327785501191466	-0.523467253848661	0.100710889467262	0.0565153275073005
Eif3l	-0.308914874188149	0.71321737893016	0.264108787595982	0.489495149608711	0.536027001955826	-0.264575933933721
Prps1	-0.804779443508689	0.303990767633691	-0.323414975739508	0.372509368130608	-0.0267022528088005	-0.70832346372894
Gmfg	-0.48160914254479	0.105402218086515	-0.731886959114054	-0.243701079755504	-0.972152618401665	0.357783264594637
Psma1	1.42309097153555	1.63926131155497	-0.278212779553102	-0.947158309864414	0.370215737962098	0.276352002789299
Bcap31	-0.0776566813021008	1.22005112269844	0.00140283702437986	-1.2755651518654	0.631662362211804	0.410687391286447
Eif3c	0.88614221122027	0.574722681883664	0.0148901456575678	0.61676500060881	-0.25385647976996	0.310817462593385
Thrap3	-0.912387372513955	0.210815649331206	-0.108227080315336	-0.0279063828586352	0.257517675386736	1.09406193999478
Atp5j2	-0.574063230191994	-0.633423046533914	0.0512065040804632	2.58105336453817	-0.712989609867243	0.624059716429469
Plac8	0.251099941823121	-1.24282901999911	0.561926727974913	1.39205318637058	-0.53292787505999	0.671071885968043
Gart	-0.500574293992364	0.0846766192142875	-0.112460905506193	0.786187462487941	-2.02601277152813	-0.528480639899134
Atp5j	-0.789841271247087	-0.524879113296723	0.356775661639481	1.10128486946988	-0.0349125306115005	0.489649231808373
Eif4g1	-1.79809334190467	-0.260652860436097	-0.0491371918784941	-0.640881166272904	-0.156908987552419	-0.873052674508995
Gng12	-0.19941956261221	2.61716868280753	-0.875004960962491	-2.29008444814797	1.36500742152957	-0.522394075903589
Sfxn1	-1.17108488147348	-0.337684453544725	0.0255584457829408	3.0585184888532	-2.27192235523145	-0.265877673006745
Psmc1	-1.16918283559693	-0.079671642893634	-0.120088706878592	-0.0464634101464245	-2.46325263951485	0.556009235675003
Cycs	-1.15024397324852	0.610921489408784	0.0151442755630976	0.410781473866053	-0.521399704941259	0.242262645743375
Arf1	-0.592154913346629	-0.32092408159939	0.746522337238227	1.40650233700416	-0.71974988242503	0.0125194096572905
Arf2	-0.592154913346629	-0.32092408159939	0.746522337238227	1.40650233700416	-0.71974988242503	0.0125194096572905
Arf3	-0.592154913346629	-0.32092408159939	0.746522337238227	1.40650233700416	-0.71974988242503	0.0125194096572905
Myl9	-1.24846206047962	-0.481472931121065	-0.02422072476783	0.813536984561726	-2.01942169251001	-0.214526777860295
Myl12b	-1.24846206047962	-0.481472931121065	-0.02422072476783	0.813536984561726	-2.01942169251001	-0.214526777860295
Glud1	-0.224828203718304	0.824554957857157	-0.0983295457613031	0.0370368323866757	0.253656879919798	0.444901401733764
Rhoa	-1.06365168140895	0.54942146649779	-0.0556123086203163	1.04954189082865	-0.305590581489152	-0.23184924795321
Cdk1	-0.195899602966177	0.0258425470219491	0.462941241715771	0.782703469080498	0.0690701791772212	-0.31738848214189
Ndufs1	0.393707489920162	-0.206564087358448	-0.0911573506169822	1.39477489816659	0.198828087253376	0.497176680104044
Strap	0.00630287401997916	0.64905406514639	0.191070627207757	0.76598345904215	-2.22778020150825	-1.38748976567987
Vdac3	0.402583511201917	0.114766087049231	0.252816151866301	1.32917843154888	0.0673216221666314	0.968613946312608
Cox5b	-0.158453484302585	-0.561529810636664	1.99769328731146	-1.03741860922127	0.0867856892475392	-0.571297547561419
Ahsa1	0.0648796626619165	1.34884767723806	0.0120942438998171	-0.854135035419928	0.653231794637428	-0.122689817001421
Eif3i	-0.377268948654257	1.60433234171229	-0.537982601911553	-0.242166352913066	0.309846011987075	0.381840333902166
Chd4	-1.0071569198684	-1.02545521932601	-0.0610780388707883	-0.711610013362652	0.599572811785252	0.791596311623747
Rpl36a	-0.0354093847924523	-0.346679738573029	-0.43789886211269	-3.26443503587489	0.716469934618383	0.263872324086821
Eif3b	-0.331024767506304	0.192717324167398	0.149391923787713	-0.360597012302523	0.0552811002978153	0.0467107152414078
Aars	-0.362932002886615	0.94031818299102	0.0776111441500464	-0.458445752461368	-0.320923073852187	0.215354777609868
Lars	0.966270975395574	0.656715533225749	0.164022213191265	1.37410820874297	0.130229629102878	-0.134429859763084
Eif1a	-1.10535428367411	-0.302203301129248	0.366941822019694	-1.83456859928371	-0.542839293661759	-0.354305513814078
Eif1ax	-1.10535428367411	-0.302203301129248	0.366941822019694	-1.83456859928371	-0.542839293661759	-0.354305513814078
Aldh18a1	-0.314216252369645	0.372429089682833	0.14829278781496	-0.0016059757768101	-1.66748962747072	0.327019643231154
Rap1b	-0.873461319634593	-0.92192759625571	-0.109116830633244	0.672417218651583	-0.512936572045722	0.537285571017044
Fau	-0.0235127350202363	0.264439968399322	-0.519168715874252	2.09508096027994	-1.61344667923065	-0.309114105668906
Gnai2	0.363227005872074	0.201690396502813	-0.132684948448147	1.90607446952869	-0.127135094077862	1.11745686826453
Mtdh	-0.0256614961565133	-0.319965910096547	-0.0918150976231432	0.52592954656508	0.432510592022679	-0.626112884666673
