Gene name	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
ENSMUSG00000040721	0.0562960184101	-0.00627730468825	-0.0474256798863	-0.07953432866	-0.0549528762781	-0.0673726526469
ENSMUSG00000061983	0.0419693427103	-0.009974192886	0.0695715441439	0.0292286909901	-0.00972650682746	0.0439945069706
ENSMUSG00000061981	-0.582290104415	-0.168504435159	-0.244681193414	0.0377659572866	-0.164076997026	-0.0340873516872
ENSMUSG00000048701	-0.299536067046	-0.0658338126531	-0.0784840371035	0.0329353666087	0.0474702973801	0.0365787805834
ENSMUSG00000039414	0.0826602799019	-0.0143835048905	0.00161512610019	0.0250092776215	0.0124071864341	0.0334301280727
ENSMUSG00000048707	0.0628061501707	-0.0340502838562	-0.0538262492574	-0.0427669767019	-0.0498750461899	-0.0367840972555
ENSMUSG00000021012	-0.191336192457	0.133682496982	0.242473028247	0.0686546403367	0.0640818453602	0.0407222379137
ENSMUSG00000061455	0.281883297653	0.0852591274178	0.128759244459	0.101386856274	0.102557684443	0.121819238503
ENSMUSG00000021018	0.143383051807	-0.0111421095188	0.0105596989011	-0.0483703846653	-0.0207742095006	-0.0241744850964
ENSMUSG00000052155	0.241635734816	0.184468392106	0.162146832153	0.121689675435	0.209430622958	0.17604101801
ENSMUSG00000052154	0.248846172339	0.0179082438214	0.0831406636306	-0.0453077491504	0.0498158763662	0.00825376959107
ENSMUSG00000049717	-0.0584070603991	0.358381309033	0.556524295781	0.360460520824	0.208143151434	0.374968072553
ENSMUSG00000089874	0.114990632933	-0.0124000331593	0.0144508735325	-0.0493005192569	0.0116080827292	-0.0303414352029
ENSMUSG00000089876	-0.0204985612811	-0.0995071634082	0.242498308479	0.166672069878	0.00612636479748	0.105127496872
ENSMUSG00000027374	0.232383442314	0.0158533585911	0.0933446871602	0.00990589224403	0.0315507705086	0.031988150972
ENSMUSG00000025257	0.111768360488	-0.0505837134042	-0.00956781967648	-0.0162799311045	-0.0475470314489	-0.0122264895797
ENSMUSG00000020891	-0.236265210356	0.145270763105	-0.180103829554	-0.0171074089535	0.0616660098135	-0.0161265375297
ENSMUSG00000034761	0.32758254117	0.0804787932067	0.0807249515738	0.0294235253348	0.0231045058516	0.0862844120264
ENSMUSG00000061577	-0.0657893535696	-0.183966198043	0.0744541943789	-0.166120034882	-0.116534103151	-0.15469806641
ENSMUSG00000061578	0.0232491136462	0.0781139575758	0.073903113867	-0.0831452786008	0.152333809319	-0.0475338826176
ENSMUSG00000029577	0.143699282231	0.0198370461518	0.0832800342628	0.000545122549347	0.0122131544261	0.0161832182178
ENSMUSG00000029571	0.122185557221	0.0184367091316	0.0156229483851	-0.0228669181931	-0.0136797041015	-0.00772959091248
ENSMUSG00000023940	0.139000644246	-0.00180104122611	0.0454776483746	-0.0454042308187	0.0147509991214	-0.0264689523826
ENSMUSG00000016382	-0.707108173657	-0.262415711028	0.0954575282765	0.293637498865	0.289507000497	0.313658824256
ENSMUSG00000023947	0.161411484712	0.0451367740078	0.0285945788773	-0.0235738627488	-0.00613107837822	-0.000429808085934
ENSMUSG00000066829	-0.0187746883284	-0.0672399423752	-0.100855641296	-0.0686347960656	-0.0921251427406	-0.0873859050559
ENSMUSG00000042660	-0.0583449437645	0.0408994980965	0.0366581887405	0.0515516477142	0.0287903883127	0.0584756215754
ENSMUSG00000045942	0.0881707365738	0.061519213051	0.0166754547948	0.00774561024035	-0.0343260197761	0.0109999145294
ENSMUSG00000085793	0.0388389549752	-0.0598915971514	-0.0550634644116	-0.0216025848988	-0.0725167559406	-0.0225060959283
ENSMUSG00000028999	0.101400517142	0.0173210051374	0.0278210688909	-0.00724474466412	-0.0301634720758	-0.00190967946399
ENSMUSG00000085795	0.163397723468	0.0130691027191	0.0787897389238	-0.0471736295517	0.0256634361329	-0.00401540226026
ENSMUSG00000028992	0.123644860661	-0.0248882634978	0.020800528997	-0.069048765819	-0.0188952368704	-0.0494216715352
ENSMUSG00000036948	0.0846202656242	0.038630862254	0.0202021280788	-0.0682429583164	0.0123172416479	-0.0448940738429
ENSMUSG00000028995	0.0706086537121	-0.0803717301015	-0.102883232812	-0.0763189209011	-0.0311229624499	-0.0729450384984
ENSMUSG00000028191	-0.200489219808	-0.050754687249	-0.142971400585	-0.0651013345088	-0.0721960495622	-0.0813610600738
ENSMUSG00000025486	0.0725545908733	0.0514147313724	0.0120699317131	0.00131873691815	-0.0198502597671	0.00217467581342
ENSMUSG00000028199	0.0793347902769	-0.112176420062	-0.0598824229671	-0.151895867915	-0.0949537422862	-0.137668087349
ENSMUSG00000093843	0.0920459556357	-0.0505008363467	0.00415316478074	-0.0479416626726	-0.0176949039111	-0.0378676281387
ENSMUSG00000042444	0.208486913878	-0.00494129455678	0.129740913765	0.0624551932489	0.105520075815	0.113237991885
ENSMUSG00000042446	0.146137253283	-0.0369416295881	0.0150204204828	-0.0437138207289	0.0216949430077	-0.0138788928372
ENSMUSG00000002006	0.0350594395117	0.0313832075727	0.100413082412	0.0544703375911	0.0467643742013	0.0191277174982
ENSMUSG00000002007	-0.0402063288843	-0.128371984569	0.124006919457	-0.0416059619301	0.0871366807543	0.00315938462492
ENSMUSG00000028224	0.160475007475	0.0238224162076	0.0663869798436	-0.0839824722428	-0.0289867620931	-0.0628158019765
ENSMUSG00000028221	0.108903384073	0.118763819719	-0.0101084510276	-0.144952004953	-0.0233478296866	-0.153891011742
ENSMUSG00000028229	0.0621868983279	-0.0545762752407	-0.0635402912916	-0.106446017745	-0.108933326274	-0.120665880323
ENSMUSG00000041515	0.168502021877	-0.0430373679895	0.0153897017566	-0.123550489383	-0.0405748993054	-0.0986093517289
ENSMUSG00000078619	0.0981210541269	-0.0805888050148	-0.0726650599678	-0.203938835431	-0.133203914494	-0.200359308668
ENSMUSG00000019961	0.218102820577	-0.0360671445803	0.0622092613961	-0.0853444452797	-0.044925930085	-0.0547045033333
ENSMUSG00000019960	0.0803867716571	-0.0799806878665	-0.0854366327419	-0.0997262260321	-0.0842469770572	-0.0949682196039
ENSMUSG00000004952	0.18582876535	-0.0334644927292	0.0902204564582	-0.126604742828	-0.0436176358584	-0.104917738024
ENSMUSG00000019969	0.0961678858927	0.0794870499792	0.0747631728648	0.0253582214599	0.0408398274069	0.0550939627629
ENSMUSG00000045231	-0.0236537431312	-0.0625909776724	-0.124689484704	-0.12551395421	-0.1183609426	-0.147460510475
ENSMUSG00000045237	0.0491820390413	0.0358381446883	0.0830374652704	0.236164630388	0.0830498164652	0.215187313723
ENSMUSG00000045238	0.308838216534	-0.0183650748562	0.33506508966	-0.0676637071831	0.104431488573	0.0175841411476
ENSMUSG00000064138	-0.20829707518	0.124049277605	-0.0455744019447	0.232950642226	0.147362978188	0.183851584306
ENSMUSG00000006920	0.188023229033	0.100601489529	0.137762265941	0.127770845579	0.142545903276	0.156831730825
ENSMUSG00000042700	0.0508560821768	0.0295567895526	0.0302066589279	0.105290762461	0.0636197954973	0.0878021242573
ENSMUSG00000045365	0.131310919372	-0.00410362271195	0.00973469834023	-0.0513007168751	-0.0202799905591	-0.0267594377766
ENSMUSG00000087560	0.155200730743	-0.0197015754153	-0.064920862367	-0.162249333806	-0.0653651262089	-0.139708707861
ENSMUSG00000096727	0.0669906070847	-0.0455368112082	0.00154962493185	-0.0723351772863	-0.0511486796329	-0.0585739615744
ENSMUSG00000023277	0.0782123361941	-0.0261174026446	-0.00249750396889	-0.0760177559322	-0.0351073370611	-0.054390488106
ENSMUSG00000058006	0.0914485512948	-0.0048275688588	0.0760038409871	0.0371866679205	0.0290011335862	0.0594421851922
ENSMUSG00000058558	0.163584343177	-0.053875307898	0.0447843963104	-0.0578947816216	-0.0296574595084	-0.0209177628765
ENSMUSG00000086967	0.0827755189821	-0.0918885304604	-0.0212827400421	-0.033489521929	-0.0691746737707	-0.0279064131436
ENSMUSG00000086965	0.294014439148	0.0181165186804	0.0847136182623	-0.0169993777525	-0.0194346189328	0.0313797529216
ENSMUSG00000086962	-0.18024952013	0.361805423745	0.210796876905	0.0870708493374	0.392930407291	0.130402788494
ENSMUSG00000001065	0.243871882055	0.0329533527936	0.247883130315	0.0182946896564	0.0953010696154	0.0866403491825
ENSMUSG00000037152	0.14632270814	0.0305059320922	0.0419989571558	-0.0437557093867	0.00655518093159	-0.0198141658681
ENSMUSG00000001062	0.243871882055	0.0329533527936	0.247883130315	0.0182946896564	0.0953010696154	0.0866403491825
ENSMUSG00000019297	0.0426213357328	0.0556097458401	0.0528259830397	-0.00972071610646	0.0270062509294	0.015884446456
ENSMUSG00000019039	-0.0234491092049	-0.0588946976385	-0.0784158959522	-0.0886917611086	-0.0967043816975	-0.0974017845414
ENSMUSG00000020993	0.104534575994	0.0261877950988	0.0958771054714	0.0111345884923	0.0511173339858	0.0299465603649
ENSMUSG00000020990	0.00209714835281	-0.0482996454506	-0.00833138543174	-0.0787136383761	-0.142410203118	-0.104263579976
ENSMUSG00000033671	-0.202067981134	0.0566724029444	-0.00211220728363	0.085946767436	-0.0212823059134	0.0537939701581
ENSMUSG00000039640	0.116686188309	0.0632330213864	0.0511817001369	0.00598047743614	0.0581273806377	0.0351293110313
ENSMUSG00000007440	-0.279838353453	0.72450426771	0.618305892997	-0.0153391235411	0.0385882830175	0.0180352283299
ENSMUSG00000041801	0.35169112537	0.93217589554	0.20951199076	0.141246013519	0.50695527923	0.209989683191
ENSMUSG00000039646	0.0681648607737	0.00667036107877	-0.0118193186185	0.0487512723211	0.0467462239563	0.0417036907383
ENSMUSG00000024854	0.0511846300509	-0.0467346602852	-0.0657966197463	-0.106625216431	-0.0832707589424	-0.102555493598
ENSMUSG00000024505	0.200171771979	-0.00404511702841	0.0165076030414	-0.0409593875597	0.00958027925204	-0.0127451317732
ENSMUSG00000030890	0.0199674778355	0.0713936498992	0.000700591160429	0.0203574610848	0.0541639378876	0.0367143979512
ENSMUSG00000062470	0.0892808419815	-0.00414696580037	0.0182273052406	-0.0203434498239	-0.0176525283826	-0.0139984383773
ENSMUSG00000026239	0.0168137765144	-0.0689554529107	-0.0565969558962	-0.0572584550862	-0.08000196185	-0.0615522345436
ENSMUSG00000054910	0.146875858758	0.0985717984518	0.061057045003	0.0585312008544	0.0614232971288	0.0817967900111
ENSMUSG00000059208	0.130427704391	0.0336563867409	0.0267080851565	-0.0388804014954	0.0109837103798	-0.018984884027
ENSMUSG00000030091	0.129137689378	-0.0748505456069	-0.0750782306467	-0.148124627109	-0.119079463519	-0.147325535323
ENSMUSG00000030094	0.11987552088	-0.0141844600553	0.021717744238	-0.00533449068293	-0.00711407823524	0.0128507461863
ENSMUSG00000051185	0.0566272052798	0.0373529527978	0.0568841042868	0.0261331278164	0.0133676041124	0.0185750897007
ENSMUSG00000051184	0.150270461855	-0.0416694461804	0.0566031567275	-0.0587209657781	0.00768758887321	-0.0330090298082
ENSMUSG00000004789	0.114964320932	0.0349068071706	0.0952891508925	-0.0403794175002	0.0442985434801	-0.0169614576975
ENSMUSG00000073430	0.230541954773	-0.0542679986996	0.0814080292217	-0.0357007505367	0.0617223907509	0.0116441733051
ENSMUSG00000021866	0.0769645908186	0.0557656831031	0.103934241171	0.0575820153291	0.0732557487079	0.0787571962902
ENSMUSG00000021223	0.0159240797189	0.231031845056	-0.117266769619	-0.0998845909567	-0.105611395	-0.123119102561
ENSMUSG00000073434	0.0824240194583	0.0222001201709	0.0390704469236	0.0271341680601	0.0570730245272	0.0604060225413
ENSMUSG00000021221	0.0645876712121	-0.0346302640688	-0.0237828416217	-0.043213317512	-0.0370611075635	-0.046273222212
ENSMUSG00000073436	0.158917104184	-0.0513551384226	-0.026510216497	-0.1323158703	-0.0848701062797	-0.120208038406
ENSMUSG00000049396	0.121618508489	0.0166619676607	0.0229290059186	-0.0543563812845	-0.0486796945975	-0.0463711615391
ENSMUSG00000000339	0.12988803276	-0.00374793209897	0.036767781407	-0.0580037365525	-0.0788824603732	-0.0431270608471
ENSMUSG00000003528	0.0879874118552	-0.00694657183876	0.0501541158958	-0.0421738274273	-0.0336400898064	-0.032558069583
ENSMUSG00000081534	0.0946741503144	-0.0317099425103	-0.0350521769262	-0.0528841198979	-0.0720872032787	-0.0759468475734
ENSMUSG00000086216	0.0874462513863	0.0261414692198	0.0478290862897	0.0154308644307	-0.00435938540373	0.0152697356011
ENSMUSG00000003526	0.0978198582021	0.0378911489897	0.00452290064904	-0.01238848856	0.0269142574799	0.000871716595947
ENSMUSG00000003527	0.0321439733924	-0.0618237232067	-0.0345399879755	-0.0464327173822	-0.0448837331086	-0.0438138362468
ENSMUSG00000030327	0.134040169383	0.0144580731472	0.0650509980763	-0.00758258793271	-0.0300071029959	0.00149006117317
ENSMUSG00000085545	0.172509078811	0.0624405461863	-0.04225480817	0.00942880144407	0.0513306292697	0.0142970879308
ENSMUSG00000069744	-0.00510075858059	-0.0707197677468	-0.0362892841045	-0.0722483610372	-0.108080020898	-0.0746852888221
ENSMUSG00000051232	0.244412706209	0.0814559213322	0.117734250897	0.0202809040116	0.0256412958763	0.0531324947538
ENSMUSG00000051235	0.161650756255	-0.00718372596157	0.0139936605027	-0.0516110235072	-0.0442458306316	-0.0344888193238
ENSMUSG00000022043	0.0628849898451	-0.0828743701717	-0.0423253414637	-0.053665345027	-0.0548812999062	-0.0528235132762
ENSMUSG00000029012	0.128209084142	0.0827039815638	0.097070369155	0.0464660585281	0.0198066227061	0.0561917954935
ENSMUSG00000047155	-0.128066009659	0.200669433907	-0.0193725006301	0.606547699217	0.126280664184	0.492756401603
ENSMUSG00000049643	0.0887648892315	0.179241140008	0.00154066306944	0.0135053036437	-0.0511190416417	-0.0151392796816
ENSMUSG00000047153	0.185113345973	-0.0186788482628	-0.00385795345712	-0.0742991365757	-0.0127504531299	-0.0422119121268
ENSMUSG00000034317	0.409743391682	0.0777452191072	0.172343914426	0.00955358632806	0.0193324892891	0.0811024255254
ENSMUSG00000038276	0.0687104220223	-0.065371851242	0.0211024805998	-0.0809834053935	0.0364527284609	-0.039883477414
ENSMUSG00000015289	0.306703164403	0.264578428046	0.104235592186	-0.082763658552	0.00568412190131	-0.0465256530135
ENSMUSG00000035310	0.174279875645	0.00684411037238	0.143270725742	-0.0121511505703	0.0310708671542	0.00772372146897
ENSMUSG00000035311	0.183614840513	0.124907257903	0.191942953723	0.0639942324412	0.0747314476067	0.0985140224696
ENSMUSG00000020576	0.112056461382	0.0285268268239	0.0273505707823	0.00652956962333	0.0486382824575	0.011607451973
ENSMUSG00000075770	0.0732261161104	-0.059558557979	-0.100036300037	-0.0621011803403	-0.0797076416172	-0.0799301667561
ENSMUSG00000020572	0.190845550926	-0.00631877200755	0.0381257533618	-0.0523827379048	-0.0224579392572	-0.0299599833411
ENSMUSG00000020573	0.10306195038	0.0421100898627	0.0245594157872	0.0759217179135	0.0500617914767	0.0735734816456
ENSMUSG00000085321	0.263644000437	0.106852881691	0.152752667514	0.0354953500155	0.0560783882988	0.0737189754992
ENSMUSG00000085890	0.0299763645719	-0.0131067306898	-0.0155500560702	-0.017392917907	-0.0369832271698	-0.0188924738819
ENSMUSG00000085891	0.187593478559	0.033398942395	0.0361696727005	-0.0357092576272	0.00168075676026	-0.00901715108198
ENSMUSG00000028760	0.0192298908588	-0.0152317650164	-0.0213059369375	-0.112360713524	-0.0887639807108	-0.116877695867
ENSMUSG00000028766	0.235238467878	0.0326723659467	0.0672346893313	-0.0704612241115	0.00185600163425	-0.0539857049536
ENSMUSG00000043090	0.0353574827315	0.00621797626505	0.0128050850359	0.0359021459937	-0.00850830724418	0.0288033595647
ENSMUSG00000043091	0.143787694289	-0.0702422085441	0.0124806552273	-0.110259717519	-0.0546962478039	-0.0868360530041
ENSMUSG00000022263	-0.0634885114952	0.095378956164	0.122252228973	0.0944303142669	0.104693890645	0.0851608020886
ENSMUSG00000006498	0.0176763045329	-0.104897906715	-0.118565144532	-0.117458617238	0.0186270136469	-0.0879683915062
ENSMUSG00000090185	0.0286512362092	-0.0226380824432	-0.0678865234406	-0.0621475987082	-0.0300435994135	-0.0575521796665
ENSMUSG00000006494	0.143782802518	-0.00300738363613	0.0581898453869	-0.0534616044398	-0.0145766035259	-0.0241793834449
ENSMUSG00000057173	-0.0872352637484	0.0400637140871	-0.0974558023174	0.0391681832395	-0.024905023236	0.0167857020086
ENSMUSG00000012819	-0.0346264838922	-0.083423387534	-0.0224157576148	-0.0157229046913	-0.0383341362399	-0.0301584873175
ENSMUSG00000025069	0.0567424429052	-0.0546897634161	-0.0379298422543	-0.0652951060883	-0.0483814368008	-0.0598062611598
ENSMUSG00000025068	0.0825242426074	-0.00594532532284	0.0838632174718	0.0612109383469	0.0895663205523	0.0916467150908
ENSMUSG00000020680	0.0989329331337	-0.0326599794827	-0.072453340781	-0.0897262299244	-0.110005617684	-0.0933314717034
ENSMUSG00000025060	0.242696617973	0.06949947615	0.0750038567706	0.0404292489574	0.124483868765	0.0803223908368
ENSMUSG00000046573	0.194888531923	-0.0219505335978	0.0756114884228	-0.060881441473	0.0130116307398	-0.0277045060346
ENSMUSG00000052525	0.0932369000667	0.0995590386449	0.178971018937	0.11385783172	0.0903491752142	0.111033434339
ENSMUSG00000037971	0.0891069836148	-0.0283596280491	0.00653818991417	-0.065622678042	-0.0259181851461	-0.0548793448593
ENSMUSG00000023015	0.0487623841349	0.00398809150392	-0.042731313609	-0.0135896164676	-0.0826858296434	-0.0151077783123
ENSMUSG00000037977	-0.0724165864724	-0.0980571532186	-0.0513038209861	-0.0906940105038	-0.151325368788	-0.12865658468
ENSMUSG00000037979	0.34507842971	0.100275675906	0.057714728964	-0.045301641905	0.0360480130932	-0.00224945274363
ENSMUSG00000004895	-0.107117891949	-0.158093805507	-0.116673342143	-0.0470087928062	-0.141113928999	-0.0964546544677
ENSMUSG00000038893	0.226500669942	0.492183053024	0.634849038856	0.358223469618	0.446404525951	0.447472038385
ENSMUSG00000004897	0.155434034828	-0.0313860435167	-0.00428519225362	-0.071915562155	-0.0294460005336	-0.0573297157846
ENSMUSG00000087020	0.200171771979	-0.00404511702841	0.0165076030414	-0.0409593875597	0.00958027925204	-0.0127451317732
ENSMUSG00000038895	0.111058461889	-0.0133765022201	0.0250108332517	-0.0137463380167	0.00311787695651	-0.00149962653457
ENSMUSG00000042050	0.109964055559	0.072428151621	0.13332266985	0.0388058727411	0.0280818697304	0.0494230014851
ENSMUSG00000045007	0.0250258773787	0.0220611836773	-0.0335115327289	-0.0252114873233	-0.0490551806751	-0.0416254928074
ENSMUSG00000034959	0.0305286138348	0.0621828152674	0.0395359429259	0.0570779425716	0.0992531904109	0.069501002471
ENSMUSG00000033102	-0.0110925279829	0.0446827157797	0.141284118159	0.111591996117	0.128529552807	0.117337149746
ENSMUSG00000023883	0.379001730667	0.633598826119	0.229762495456	0.475568267824	0.906893286135	0.649199752965
ENSMUSG00000023882	0.172291766202	0.00170676210539	0.0629350728851	-0.0255358044325	-0.0308349096771	-0.0128009220791
ENSMUSG00000071256	0.076317790251	0.0506229350597	-0.0127650989258	0.00521855314047	-0.0474700080372	-0.00883412251656
ENSMUSG00000071253	0.122828916977	0.0631891574408	0.0507458860651	0.031445359995	0.0725532922672	0.0560213128852
ENSMUSG00000071252	0.105291263592	0.0310588032606	0.0442401100584	0.0740514442854	0.0569348961844	0.0688376815693
ENSMUSG00000037818	0.14716818929	0.02859756847	0.0171091617152	-0.0343886565276	-0.0887643332237	-0.0443710713376
ENSMUSG00000037816	0.0732884529452	0.122305119806	0.103778634808	0.083190848778	0.078338253243	0.0858763115574
ENSMUSG00000037815	0.266417758758	-0.00921341386176	0.0962426085653	-0.0487584382554	0.144836679806	0.0115658384823
ENSMUSG00000037814	-0.241235605294	-0.0358036226709	0.0436614067603	0.118082163045	0.00698715837621	0.0825238829438
ENSMUSG00000059981	0.0653740371315	-0.0469483626509	-0.0786362599687	-0.100359736102	-0.0829173020552	-0.105753563693
ENSMUSG00000002496	-0.0311704407548	-0.0144378353579	-0.0642410839734	-0.0235464579398	-0.036880669084	-0.0351854258052
ENSMUSG00000008690	0.117294066011	-0.0918558405603	-0.136340713452	-0.171988739712	-0.152090385402	-0.197091946859
ENSMUSG00000028430	-0.161862933963	-0.0993207317795	-0.0720247196423	-0.0662483281943	-0.0372886566661	-0.0687983889808
ENSMUSG00000017737	0.236895581451	0.0117027588725	0.148479942672	-0.0995870853842	-0.0566232466931	-0.0866065326391
ENSMUSG00000053929	0.129310914165	0.00393679892708	-0.0154090988185	-0.0307355921637	-0.0395303051546	-0.0257833446489
ENSMUSG00000028433	0.0327760003331	-0.0245219590312	-0.0589179759179	-0.0713367255513	-0.0612660493347	-0.0728344060287
ENSMUSG00000021810	-0.376846745939	-0.0408625759651	0.653345214798	0.176248416409	0.00308756148484	0.201302457615
ENSMUSG00000021814	0.0551420016207	-0.0378649052565	0.0368443707943	-0.0258560414035	0.0494542334307	-0.0319740732228
ENSMUSG00000021816	0.229217813545	-0.00705996353576	0.105093833648	-0.060503174684	0.0105643717776	-0.0204464528795
ENSMUSG00000086775	0.0479645260586	-0.042164445605	-0.0511682722361	-0.0952768700751	-0.0456616878047	-0.0867623747891
ENSMUSG00000078868	0.0219305158846	0.0380110266533	0.101396769384	0.403700547223	0.239369762059	0.344605782753
ENSMUSG00000015461	-0.0667506416772	0.0327643427093	-0.0423175687233	0.0087535177479	-0.0434870843786	-0.0126332658853
ENSMUSG00000033319	0.134077874076	0.00446713374826	-0.0139614552722	-0.0791872810957	-0.0470175193984	-0.0616852761922
ENSMUSG00000033313	0.0450075109983	-0.105607085906	-0.0622684490947	-0.147777817159	-0.10838998798	-0.157042581238
ENSMUSG00000005204	0.144685990899	0.0376578137527	0.0772816870017	0.00446300296338	0.0294187790675	0.0313843545216
ENSMUSG00000032806	0.0256691240008	-0.0508296279172	0.0370844397054	-0.0256901453606	-0.0139135910078	-0.00771885206997
ENSMUSG00000036940	-0.00954769566908	-0.00124278990298	-0.0143767512328	-0.0353770535815	-0.0503450267134	-0.0295662885667
ENSMUSG00000044062	-0.000544224889474	-0.0517181358771	-0.0737020474348	-0.144279372224	-0.101528172535	-0.157901242996
ENSMUSG00000044066	0.0712070400247	-0.0292411577771	-0.0185982774602	-0.0560138975715	-0.0797571921442	-0.0832402968134
ENSMUSG00000044067	-0.133886572624	0.0434229845611	0.0757191327887	0.334392580341	0.18519672605	0.271106037673
ENSMUSG00000044068	0.0579519876336	0.0418129711229	0.221483192772	-0.00596364737611	-0.000665393401558	0.012165060835
ENSMUSG00000030660	-0.2880788531	0.0382182231782	0.699826564474	0.675605788231	0.283211791823	0.581471358652
ENSMUSG00000097350	0.106525432755	0.182833052322	0.0681435745226	0.0104670183486	0.00901973062885	0.019925577377
ENSMUSG00000097603	-0.196165778819	0.0366174981828	0.857992480552	0.203429988463	0.202757677578	0.242415782295
ENSMUSG00000097356	0.12665131406	-0.0240070276608	-0.00931915057936	-0.0244620541121	-0.0237216964457	-0.0103156008622
ENSMUSG00000097354	-0.0316194927566	-0.017410033969	0.0463286567051	0.0522431615436	0.0583799993383	0.0717607609101
ENSMUSG00000022867	-0.158104715774	0.0557571883354	0.00921449733214	0.282337819812	0.180200293619	0.250151280549
ENSMUSG00000022861	0.0315316722585	-0.0564760534211	-0.174036992628	-0.139031369161	-0.169643376696	-0.174556195795
ENSMUSG00000041650	0.0269102087401	0.0908418931188	-0.0225629345258	-0.0118824332	-0.0135400616502	-0.0128856462224
ENSMUSG00000076441	0.272282237724	0.102614613041	0.19698858538	-0.0207189627324	0.0781237387841	0.027148766642
ENSMUSG00000023723	0.102102295969	-0.0320950311766	0.0473377132246	-0.0021278092503	0.0339682211647	0.0162135347605
ENSMUSG00000030409	0.0279058801004	-0.0836108530212	-0.0343175962207	-0.0622922505981	0.0410083515674	-0.0405808011625
ENSMUSG00000038780	0.268761556907	0.118887836108	0.133753133435	-0.0647883460769	0.0310907407636	-0.0126444281939
ENSMUSG00000037364	0.12645255791	-0.0147544022971	0.0256473454487	-0.0591375526038	-0.0645063997426	-0.0565516085912
ENSMUSG00000030407	0.0330104741874	-0.0257575622946	0.00695065005841	-0.0113086774196	-0.0293638483948	-0.00403545998539
ENSMUSG00000030406	0.113874275683	-0.0722564025176	0.066550847399	-0.0702321255579	-0.024736346934	-0.0537011767621
ENSMUSG00000037361	0.0468139731755	-0.0574520663109	-0.0516699996522	-0.049208262429	-0.0302083560586	-0.0354874986268
ENSMUSG00000030403	0.0873123723623	-0.0774928157584	-0.180775101825	-0.257044686233	-0.0976143338056	-0.24880803774
ENSMUSG00000030402	-0.10955045366	-0.15799908822	-0.140401694494	-0.164541007376	-0.151204828198	-0.171481744613
ENSMUSG00000027628	0.0473876572442	-0.011839423166	-0.0359718430029	-0.0929644891228	-0.0665257477394	-0.0996382879505
ENSMUSG00000027620	0.0711673139438	-0.0350730906733	-0.045460563693	-0.0821127555524	-0.0892197539129	-0.0829088344039
ENSMUSG00000048351	0.173985596937	-0.00460274097015	0.0374530632928	-0.0268976547509	-0.0257662293024	-0.0145337710034
ENSMUSG00000062380	-0.0975258401613	-0.0784069057564	0.0102130446839	0.0464783018929	0.147586987461	0.0957502790918
ENSMUSG00000027339	0.242876255366	-0.127253827893	-0.0712312636832	-0.166676475169	-0.116424585724	-0.156286259882
ENSMUSG00000027338	0.0809312204366	-0.00141602209959	0.0391585571164	0.0420554265162	0.102019787921	0.0538065949508
ENSMUSG00000097675	0.264382872542	0.164461404615	0.31775346238	0.0944307501207	0.387396424774	0.197840383758
ENSMUSG00000055436	0.0615343891816	-0.0247297907569	-0.00760642533895	-0.0299862232698	-0.0439231082634	-0.0295268001971
ENSMUSG00000001930	-0.411238540717	0.0531358039654	0.0635977590209	0.749947525104	0.577594766045	0.637353453311
ENSMUSG00000095026	0.0710846152329	0.0414051821347	-0.03099007422	-0.0444897661431	-0.000327555339549	-0.0253956088297
ENSMUSG00000040528	0.0388773708009	0.0739715514856	0.067906123036	-0.0865138629379	0.0645496288722	-0.0448872892719
ENSMUSG00000093323	0.132482850441	0.00743295550668	0.0336336517667	0.00601165720408	-0.00857259209656	0.0210107218182
ENSMUSG00000040296	-0.0261416989614	-0.0770712530349	-0.0540132421814	-0.00985535558365	-0.0519112643176	-0.0296154298171
ENSMUSG00000014418	0.226023895528	0.00368154451323	0.127491304371	-0.0407983237336	0.0245559812956	0.00469118520889
ENSMUSG00000039787	0.120544781908	-0.0116764842627	-0.0138752870527	-0.0907382572088	-0.0560147427101	-0.0817404563916
ENSMUSG00000096917	0.0996452200506	-0.00774406276661	0.00877952673619	-0.0175300539126	-0.0400449572798	-0.0137099764831
ENSMUSG00000011171	0.0728972892952	-0.0345022910361	-0.0321052198834	-0.0602816391959	-0.127973820158	-0.0845491686521
ENSMUSG00000039783	-0.0691996760434	0.0356247206053	0.180992586505	0.179352170377	0.185549654917	0.217263139762
ENSMUSG00000039782	0.22003358914	0.0352060604104	0.0686455427255	0.00291812434007	0.0484536266329	0.0365159683796
ENSMUSG00000051989	-0.0190613610739	0.0336797912955	0.0225323225716	0.0289942084519	-0.00403069646001	0.0235237623293
ENSMUSG00000048721	-0.260235932732	-0.0836254842536	-0.194099463551	-0.129281672189	-0.189743394532	-0.17398380225
ENSMUSG00000048720	0.139392113217	0.0496653521106	0.0366457653466	0.0996799612781	0.0388388264611	0.091326096032
ENSMUSG00000024049	-0.122457831737	0.116236607134	0.112201722739	0.25320493769	0.109813188362	0.219754050445
ENSMUSG00000047037	-0.0724161070708	-0.101508040524	-0.126430217424	-0.0830194677361	-0.195911844724	-0.12281728122
ENSMUSG00000031756	-0.168723557227	0.0614672153808	0.065271115438	0.165256785078	0.00950450117077	0.118599990344
