Prot_name	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
Ppil1	-0.0275014394787697	-0.0497050088636077	0.0286921299246332	-0.04018913658743	-0.041537800641746	-0.0165233348577751
Sarnp	-0.0185179091048865	-0.0513571560015826	-0.00528359689614855	-0.115297564491615	-0.0140119326728915	0.0160746350022139
Erp44	0.0538044774560812	-0.0235360313052967	-0.0391494065911459	0.0104911811767279	0.138269439526266	0.0453988869452566
Rpl34	0.0587231084202334	0.00361696134200336	-0.00418477636199599	-0.0167807806040649	0.0559335485312562	0.0124520250506545
Atp5d	-0.0243627399679602	-0.00929569629119929	-0.00513259871253194	-0.0911023189707856	0.00377026253284302	0.0114526261957731
Idh3a	0.0456445402029191	-0.00289963487506608	-0.00947475329354815	0.032079558164205	0.0613608854596413	-0.00581335423166515
Nop56	-0.00439416930022398	-0.0174134178922279	-0.011034670517146	0.0334406714322205	-0.00284517153399235	-0.00761550027071375
Timm50	-0.0341048525452929	0.0280248877241051	0.0062383933889332	0.0407768728264931	-0.0365100322777082	0.00801855000111982
U2af1	0.0608391744191336	-0.00316796550836728	0.0160593136065323	0.0105124188231923	-0.0215714779565355	0.0164414201976386
Snx5	0.0577201987747074	0.0242715927595537	0.0114718675532667	0.0136294046145079	-0.0700635160559435	-0.0470540143902452
Psmd12	0.00387746116571716	-0.00373278248183864	0.00973140837879379	-0.0607562020967491	0.0316698638390162	-0.0786488956429635
Cnn3	-0.0527010640834219	-0.0476400154245948	0.00688806503297132	-0.0847962190321146	-0.121932967755336	-0.0810118024217187
Mrpl12	-0.0466884871948101	-0.0205359323757659	-0.00509173559722644	0.0148083427961639	-0.13247960286334	-0.000600706029241827
Cmpk1	-0.116083718829181	-0.0531955620639353	-0.0145876410918315	0.00816914224901119	0.094866212555937	0.0306482750709331
Paics	0.0326822960093549	0.00120070902810613	0.00772924839160541	0.0222376328390453	0.0254528051243522	-0.0427914671910607
Etfb	-0.00367983672585396	-0.0402712664552092	-0.0170674992322949	-0.0399679886462698	0.0358578216141169	0.00270408673701628
Atp5h	-0.0236266985839568	0.00863417027096828	-0.00954720185560866	0.00380726468433364	0.0122528396364244	0.0386301395861359
Sacm1l	-0.0265531588569434	-0.0146122020465382	-0.0252507530416594	0.0158625534087628	0.04112986648741	0.0170352442122528
Ipo7	0.0107870133914656	0.0744573738149494	-0.0147312360347074	0.0804329361714428	-0.0586774368628744	-0.0474079995974362
Set	-0.00690027484270942	0.00833495968096059	0.00664588159687681	-0.0287601316904167	-0.0162416090853194	-0.0113501508479504
Cse1l	-0.078217275433673	-0.136238907278965	0.0639497551481442	0.12286970969487	-0.0817546850839003	0.0329727083466273
Gmfg	-0.022108594183186	0.00562543410884239	-0.0413308391925383	-0.020239371994783	-0.050679416092007	0.0183098733167255
Ranbp2	-0.0304482732921789	-0.0226762653093227	0.00295740931831559	-0.112300157275201	0.000188148221547277	0.0211228051294806
Plac8	0.0134095439891839	-0.0584452982821566	0.0301848484696713	0.0733382887656352	-0.032237997221634	0.0248482543906159
Akr1a1	0.0645563150355824	-0.00163008051382518	-0.00818737187435084	0.0767541388969987	0.0120522600507727	0.00350365421492746
Acin1	0.0122097512295814	-0.0390493553681624	0.0234947492062856	0.100998002556577	0.0767286026892769	0.00760909751078042
Adrm1	0.118851919844168	-0.0332962355950384	-0.00106409970153252	-0.199093754928844	0.164218647239475	0.0138042499279779
Aldh9a1	0.0287652571461563	-0.00284067581985099	-0.00155585428867789	0.00168072882719716	0.0470330498585302	0.0231242852961094
Clic4	-0.0310436945578501	-0.0378948119820314	-0.00081350378947165	-0.0490620654185455	-0.00797864246996406	0.0176611716521456
Dnaja2	0.00010237733648292	-0.00168961578943407	-0.0333899105661962	-0.261313913267145	-0.023458137629392	0.0372948421046854
Eif3i	-0.00727072457265402	0.0810662765090877	-0.0363078037696608	-0.019240745924415	0.0202770811609817	0.0198273543201608
Mta2	-0.0324475338842165	0.0088994405753982	-0.0398367717569533	-0.0690443271402698	0.062941109109575	0.0970192407283249
Prpf40a	-0.0608195213173062	0.123087995799922	4.2753591743302e-05	0.170781626561449	0.159590355796302	0.0548243245368327
Sae1	0.0399917756906357	0.000860905010204991	-0.00745534066744385	-0.0608681467015942	0.0653588248151384	-0.0161434160738918
Tapbp	-0.0371664170615942	-0.0180280915034543	-0.024402146585683	-0.0126213205142136	0.0227350435574658	0.0340303294484649
Ruvbl2	-0.0174434585730459	0.0302232174126666	0.00502229901378043	0.0650061762275298	-0.115081552567992	-0.00118981445734979
Suclg1	0.0270820501569778	-0.0102361822432203	0.0370031604907865	0.0542507452487608	0.0390783005143191	0.01701045838859
Arpc1b	-0.0180246989219451	-0.0442728943169557	0.0149015864455031	-0.0199818187206949	0.021915481441659	-0.0402130232617554
Bub3	0.0292095189789022	0.0215814373700337	0.00834900710774098	-0.0431578177011275	0.0395586634872007	0.0201105205920876
Tagln2	0.00823291291972581	-0.0224389279452605	0.0054072087604706	0.0058584259072386	-0.0190844911974485	-0.0193596752151998
Psmd13	0.018906963063327	0.0151148817110421	-0.0428847191913322	-0.0811358434851807	0.0632620118795608	-0.114432711793732
Aifm1	-0.0196264215058669	0.120272651903339	-0.0284714853154486	-0.0629427788384104	0.0485281153292545	0.013098875472146
Aldh18a1	-0.0167586782684812	0.0178982920187438	0.0059908677510501	-0.0127606938244338	-0.0776847621415724	0.0134906884610591
Eif3g	0.0422410865067422	-0.0655110544778016	0.0969613959347938	-0.0736635207336484	0.0331107993648162	-0.045028323172973
Ddx39b	-0.0280012404767715	0.00424204095591436	-0.0011374719103702	0.0153519887504863	-0.0892346019682484	0.00382957680781791
Clic1	-0.0249515351611314	-0.0157055551564039	0.0130387053984425	0.0325196103044683	-0.0173784562946584	0.000683393231382406
Bcat2	-0.0116467566031539	-0.0115442824758534	-0.0100070874036818	0.051994135744073	-0.0839494032012179	0.00118873340212399
Cotl1	0.123462104995969	-0.020494649276851	-0.0345870828407833	-0.187412197459721	0.083433500359552	-0.0777218047677446
Cwc15	0.137113293140333	0.101157944251898	0.0428158373797007	-0.0911770619168027	0.128412719033761	0.059115726842273
Gps1	0.248451745757203	-0.0475299018731502	-0.0996075893771007	-0.0388452076370776	-0.0319233415698749	-0.0934556036186029
Ndufa3	0.034648687405643	0.116466220347973	-0.0570546752943582	-0.00685692493620793	-0.0728813591855458	-0.263188432129521
Yif1b	-0.0381641465644627	-0.0991556992242131	-0.0042540353453433	0.131096806844116	-0.0474612107901144	-0.0980910763972751
Prdx4	0.0246934963618082	0.0240651751489753	-0.0104733410236003	0.125633969832979	-0.085053927944146	-0.00963591281521726
Lrrfip1	0.0249263637060593	0.0239306027460547	0	-0.187028014780399	-0.0180824687635628	0
Otub1	0.0695309180137915	0.0191527013673593	-0.0465142890675293	0.0303813546086097	0.0309143833974914	0.124290531844459
Bag6	-0.0647924655879267	0.0515341187744665	-0.0213799652770303	0.142744474072262	0.0594103268786328	0.0227297483601278
Dnmt3a	0.232445003181397	0.0337298718574373	-0.0379996696344102	-0.213962411716369	-0.111925603766744	-0.113895934828097
Sec31b	0.0134041777223069	-0.0499638054825772	-0.084699926048333	-0.0376599093913616	0.0393543977228581	-0.22404511423872
Ostf1	0.159835852302604	-0.0681349054410647	0.0783627776533874	-0.0506980853105524	0.0533338007839242	-0.00682561865974452
Mrps2	0.227741176214504	0.00571871702156283	0.0292687920240677	0.0298975497746844	0.119443610397169	-0.0514178632736032
Hnrnpa0	0	-0.0383060329476142	-0.0062257091810751	0.0932977638004901	0.308690364487034	-0.00155184623706333
Wdr46	0.126774686129806	0.0616575817606056	0.185566385947015	-0.0624373392804707	0.110372110558079	-0.177714779948316
Calu	0.0894440004338002	-0.0709844477069975	0.0507613631693118	-0.11539108282543	-0.0774903430055359	-0.0522643909143993
Cd93	0.0404003585305182	0.149176843600355	-0.0312154010810617	0.080587412179047	0.0024245479135064	0.0848943153314955
Rad23b	0.0771124112816815	-0.0170332047452051	-0.033990832771779	-0.0945937564339062	-0.0474335893515401	0.0569673872919665
Csrp1	-0.100382344041294	0.0296777120866096	0.0563696377379551	0.107696186453673	-0.0767681239689814	-0.109866538654026
Mat2a	0.090691632200683	0.0519627157653271	-0.0087541663976709	0.302695249381625	-0.138966301341634	-0.0929849615288101
Ikbkap	0.0949942106070329	0.0350369933996868	-0.0101631744981942	-0.000618208328683461	-0.0217809229918411	0.190341337886959
Pdhx	0	0	0.0454682469853796	0.0576155541690079	0.115171712162903	-0.0202142791864411
Hirip3	0.0774162545804168	0.067488324944493	-0.00940491685224067	-0.0555948549202042	0.0353843756692789	-0.131336209758206
Sec62	-0.0283364111412839	0.0813574695053663	-0.0308055125201253	-0.114337026140061	0.0342150688477391	-0.0737261906147304
Nxf1	0.0595325360394235	0.0510199515083442	0.00267137032868734	-0.180901584991459	0.0426976223843061	-0.0632948811490337
Raver1	-0.0570055074701	0.151641960782006	-0.0234637785013363	-0.0365143131298106	-0.0673257466078165	-0.00908307532611746
Polr2a	-0.0248914439507899	0.0497499164358293	-0.0437677023164867	-0.0980439137916676	0.0682757247734675	-0.00372410010078707
Adh5	0.0274269090585289	-0.113757573954596	-0.022395953881972	0.03216308789745	-0.0453439271803388	-0.027279626601716
Btk	0.0268655116957293	0.068129936109633	-0.0430274256239042	0.0550732763489794	-0.238545785435746	-0.164986570420165
Rps29	-0.0769970103601848	-0.0140616182436554	-0.0170920259979568	0.150550017092327	-0.0890258002645314	-0.0281263803531486
Tial1	0.0205717858909297	-0.126579049741243	0.0244298354219621	-0.0518480588666112	0.0769360185824035	0.0235617843448643
Ttll12	0.0477293810876999	0.133144966355407	-0.0244682316030292	-0.053462778812366	0.149566414372505	-0.115455026149621
Zc3hc1	0.0656861000269121	-0.0359858172206999	-0.0477359022074169	0.241204406003788	-0.0614385383829334	-0.0834525084608823
Glyr1	-0.107803607362553	-0.0586695403167771	-0.0482005493743305	0.148674669096609	0.0667243807127926	-0.242284699458955
Chchd2	-0.0365251891200044	-0.0410332799473827	0.0199643114955751	0.106784343215546	0.0334016131606246	-0.0949542994260253
Napa	0.0245002845827752	-0.0891531772098233	0.0866806181610023	-0.106928453189548	-0.117927121281433	0.0398954328507679
Dazap1	0.0570906004855113	-0.151761990671774	0.0230188675116355	-0.014231776179687	0.0854014582164316	0.000553435052846412
Srsf10	0.0162619277529762	0.025389608375227	-0.0469787995135835	-0.0664948495850054	0.0225824693236697	0.174393914871907
Pds5b	0.0430483121380298	0.0321359812943739	0.0252614267964173	-0.0299283774019228	0.0607525961782178	0.0440619627675315
Atxn2l	0.0783075769766129	-0.0322108421833036	-0.0413244940692486	-0.0783129830956594	-0.0671390198683307	-0.0182214479909403
Vrk1	-0.0580024885368573	0.0227571393979176	-0.0204748913021636	0.121394771040144	0.0532342001181512	-0.0134202563132693
Fam49b	0	-0.0284725649011604	-0.0204629360137036	-0.027680342200656	0.126582916311121	0.0258238780085698
Ppid	-0.0720789296833773	-0.0398580485284317	-0.00549324144091752	0.0885080291864719	-0.215914107827058	-0.0199630452880208
Atad1	0.00481325441852685	0.0319755514192222	0.00191636209167214	0.057714744656615	0.269122903280509	0.0348156714181102
Pelp1	-0.0849588820120676	-0.0201508497764509	0.132553617006713	-0.0818397876028458	0.139901351058411	-0.0899500665124794
Rpf2	-0.00022742804937791	0.012709980463917	-0.0612694677821803	0.0273136953190897	-0.137868408557273	-0.127582325076585
Capza2	0.0366978407758316	0.10732526197334	-0.0551555596900943	0.205033649453467	0.107370203088687	0.0912007987692716
Adsl	0.0327314181771535	0.0439908659939443	0.00614319512328016	0.00641232324420028	-0.130750534070111	-0.0104669700667035
Surf6	0.111086730471673	-0.0246567547940138	-0.0224030838436673	-0.10015751550444	0.095309133323334	-0.0330073877280672
Sec31a	0.012866761087426	-0.130173054800757	0.099422566209872	-0.105631461056954	-0.0515639054396693	0.170986994904627
Luc7l3	0.022085631165794	-0.0629193325106867	0.00529839701399376	-0.0078317567057202	0.112071187350852	-0.0795260891392704
Psap	0.0259067405342963	-0.094936644832447	-0.029391963957054	-0.0517519351113707	0.00917134273802488	-0.0294287220934275
Dhx29	0.0627633024025138	-0.0172880319221554	0.0183188620662714	-0.119924053551606	0.162004250820964	-0.0386773010672647
Phip	0.157232471470196	-0.0465705908553757	0.0352293443703481	-0.358953798214593	0.22142396444202	0.0470902455823517
Ifitm2	0.0388352252419348	0.0609173339683984	-0.00207645142940477	-0.00136573592041901	-0.0605262529456457	-0.180227370494399
Grpel1	-0.0823360299846098	-0.016245404092205	0.0661019827696827	-0.0239328859525317	-0.0460790246859838	-0.0954131513272457
Ide	0.0173353016295647	0.0755183270838667	0.00622921338403535	0.210324596161705	-0.137217200227909	-0.0187526333302506
Coro1c	0.118315409415472	0.0651336867292946	-0.0210245388871183	-0.164585937596487	0.171316251464397	-0.0148557842871086
Wdr1	-0.019801143944413	-0.0604567325254768	-0.000229450822997302	0.0389559832729095	-0.00436079195434893	0.0270951507017707
Fth1	-0.0386724071443302	0.08269221582567	-0.0945991819436015	0.116016145736471	-0.183552147381764	0.119252999109369
Pdcd5	0.0170574452721004	0.0316920000194707	0.0377250292329595	0.163060628000301	0.0045654843556499	-0.0953115880555237
Tuba4a	0.164853416893401	-0.0383985651148549	-0.00187035834560813	0.125399184941484	-0.158890094399318	-0.0567148014761252
Puf60	0.00519782429265895	0.0773228601694264	-0.0261090309108686	0.063424414636327	-0.180125153190159	-0.0239011732345646
Pabpn1	0.045040691986954	-0.045921131742476	-0.0388024462369721	0.0273887630038614	0.0395586037933236	-0.0193691359159845
Dlst	-0.0935770671505343	-0.0425463922743666	-0.0273781979205891	0.0456626239813323	0.0460131369358277	0.0263396778848916
Timm8a1	-0.0230747506800583	-0.0508261649611542	-0.0882582369339194	-0.0163361229586353	-0.218858282078214	-0.0212462352279963
