gen	0_Ik	2_Ik	6_Ik	12_Ik	18_Ik	24_Ik
ENSMUSG00000050211	0.947767254	1.061506912	0.971698585	1.081995729	0.943432053	1.021843939
ENSMUSG00000050211	1.024480063	0.700893811	0.763100202	0.794211449	0.779637708	0.816051662
ENSMUSG00000050211	0.955010199	0.780746586	1.036504981	0.794879243	1.01637234	0.833619111
ENSMUSG00000050211	0.905150996	0.830901278	0.899705758	0.846237813	0.941258027	0.843449186
ENSMUSG00000070719	1.165515702	0.922490442	0.873024829	0.92580061	1.142145464	1.101117521
ENSMUSG00000070719	0.771222272	1.104937485	0.876761548	0.836637174	0.890023404	0.834307685
ENSMUSG00000070719	0.627538874	0.807810061	1.026695792	0.785822622	0.879614149	0.772852492
ENSMUSG00000046971	0.982278029	0.80696205	0.845539805	0.835956221	1.018521385	0.924164522
ENSMUSG00000027291	0.79206245	0.754653918	1.13028472	0.838650384	0.664705976	0.757723065
ENSMUSG00000027291	0.941749529	1.033166618	1.01254263	1.027834852	1.015113536	1.008256794
ENSMUSG00000062646	0.987614673	1.033542096	1.021968432	1.021161604	1.009409365	1.010206002
ENSMUSG00000062646	1.016106478	1.027463932	1.007834311	1.004174704	1.024365098	0.964078887
ENSMUSG00000062646	1.07748645	1.052525011	1.274085307	0.996185529	0.902918475	0.81896212
ENSMUSG00000079110	0.887235139	0.931643178	1.022380287	0.951798795	0.931594754	0.916596871
ENSMUSG00000079110	1.006469734	0.864699841	0.936137439	0.920489591	0.873125765	0.904882544
ENSMUSG00000079110	1.00963718	1.019329166	0.976780627	1.01415202	1.00835956	1.018872347
ENSMUSG00000079110	0.879688352	1.149805208	0.845084552	0.900624249	0.892945928	0.823622949
ENSMUSG00000079110	0.985486645	0.874647315	0.775727379	0.876407819	1.055367106	1.005866699
ENSMUSG00000027288	1.2339401	0.660628374	0.982758179	0.868721404	0.806127599	0.891533687
ENSMUSG00000027288	1.054314985	1.03610758	1.044019295	1.059989607	1.027516889	1.057161315
ENSMUSG00000027287	1.096725443	1.069946016	1.049317859	1.041580567	1.047500767	1.036219322
ENSMUSG00000027287	1.374859375	0.858143555	1.035699665	0.823029488	0.959755486	0.822821585
ENSMUSG00000027286	1.003647486	1.031231573	1.033390872	0.990666812	0.980891431	0.959557604
ENSMUSG00000033705	1.028913701	0.963807887	1.002229097	1.020303764	1.021738393	1.052807559
ENSMUSG00000065083	0.786034158	1.094636309	0.878976118	0.816324896	0.879080234	0.792388414
ENSMUSG00000033705	1.244420541	0.745195176	0.912055551	0.93172116	0.862192478	0.977657328
ENSMUSG00000033705	0.905098215	1.230893862	0.979006979	0.965112768	1.221167919	1.059124945
ENSMUSG00000033705	0.974440529	0.686391385	0.747198154	0.877705106	0.813095742	0.889250974
ENSMUSG00000033705	0.93494563	1.077353914	0.996694278	1.019069286	1.092354305	1.010030485
ENSMUSG00000033705	1.204216673	1.268748965	0.827709992	1.048172606	0.761641807	0.825595045
ENSMUSG00000033705	0.991329205	0.742405173	1.085581859	0.905973973	0.682557351	0.82669333
ENSMUSG00000027284	1.040532466	1.011898766	1.008919085	1.008074397	1.001457294	1.002977544
ENSMUSG00000027272	0.984867667	0.980368812	1.012700122	0.991369532	0.975599098	0.983354619
ENSMUSG00000054484	1.016298469	1.067510084	1.013078201	0.985178063	0.951582907	0.92313537
ENSMUSG00000054484	0.837661239	0.778482062	0.93710146	1.065819358	1.008732791	1.1723741
ENSMUSG00000023216	1.017387483	1.088840847	1.112989804	1.024452921	0.990882883	0.95605675
ENSMUSG00000023216	0.894578154	1.090944104	1.034310724	0.902225869	0.876276996	0.730118892
ENSMUSG00000079103	0.982329217	1.044857272	0.855494268	0.917598993	1.053831201	0.945441674
ENSMUSG00000026768	0.917943444	0.827349365	1.118233197	1.014883444	1.217718597	1.187013835
ENSMUSG00000074890	0.990902187	1.025767489	1.038570618	1.003093941	0.987658738	0.95926967
ENSMUSG00000050619	1.011828885	1.039860859	1.045915544	1.025454394	1.01227289	1.01173973
ENSMUSG00000043909	0.875668498	0.980811631	1.028598015	0.857174864	0.943640172	0.832818969
ENSMUSG00000043909	1.361355938	1.337178557	1.185089676	1.114798351	0.925552048	0.919001836
ENSMUSG00000043909	0.991994955	0.968075961	1.042265381	0.995028423	1.010512275	0.998360715
ENSMUSG00000027254	0.876394824	0.914570072	0.807706795	0.926144136	0.791646176	0.842010816
ENSMUSG00000027254	0.982198846	0.989687778	0.937778494	0.877163875	1.021056168	0.883886844
ENSMUSG00000033526	1.098126776	0.989582414	0.975743897	1.008906966	0.99497444	0.999906481
ENSMUSG00000000308	1.132183078	1.24690509	1.026878123	1.103690666	0.833593613	0.930374215
ENSMUSG00000033498	1.07051202	1.256672923	0.788582862	1.024272497	1.029699991	1.009024966
ENSMUSG00000033498	0.903605516	0.959800696	0.933617103	0.938088278	0.996391606	1.014535593
ENSMUSG00000033486	1.20031688	0.915689941	1.159891454	1.066751057	0.827008077	0.939582128
ENSMUSG00000033486	1.016663304	1.014146014	1.027527949	1.025472447	1.008543788	1.015726731
ENSMUSG00000027248	0.910190771	0.902513867	0.843204611	0.986251826	0.881274438	0.968164451
ENSMUSG00000046110	0.970377472	0.987022146	0.972129643	1.024155427	1.012877015	1.040088797
ENSMUSG00000027246	1.312760209	1.102780689	0.998350488	0.931158782	0.914741317	0.88884769
ENSMUSG00000074884	1.09104666	0.992848179	0.995052976	1.01680478	1.010552352	1.020124941
ENSMUSG00000048222	1.057367404	0.975005777	0.993674193	1.047871554	1.040481916	1.056242916
ENSMUSG00000068479	1.105140365	0.979977975	0.94346297	1.00710167	0.973128992	0.993632851
ENSMUSG00000027238	1.017543763	0.816301616	0.850085253	0.906993486	1.086703348	1.147280261
ENSMUSG00000027238	1.011223203	0.883198985	0.948712851	1.066659373	0.908645949	1.040094483
ENSMUSG00000027238	1.112136354	0.958394275	1.020871571	1.141759957	1.07689569	1.207770528
ENSMUSG00000086913	1.059134066	1.02165562	1.025000965	1.019728375	1.037144862	1.038243522
ENSMUSG00000074881	1.056287507	1.052355457	1.033097124	1.008569569	1.031289253	1.011928432
ENSMUSG00000027236	1.104145367	1.029820558	1.076686015	0.986891429	1.031692168	0.970380209
ENSMUSG00000033396	0.979608282	1.010129765	1.05441887	1.071871228	0.835900361	0.915055842
ENSMUSG00000033396	1.032146298	1.01695039	0.99318607	1.001710209	1.023888724	1.008361255
ENSMUSG00000027233	1.138577194	0.906297721	0.969771065	0.940427684	0.896655622	0.88984024
ENSMUSG00000060802	0.999259014	0.965605956	1.00069637	1.016432233	0.995127045	1.027804944
ENSMUSG00000033368	0.852278823	1.020795715	0.899534076	1.104703206	0.908170237	1.031444329
ENSMUSG00000026768	1.44663999	1.106755146	1.034285912	1.03358858	1.013960175	1.035330493
ENSMUSG00000027227	1.004344968	0.997022035	1.001328277	0.968396435	0.952390127	0.941321939
ENSMUSG00000068452	0.85417867	0.896793101	1.032637086	1.058626774	1.100140526	1.141104153
ENSMUSG00000068452	0.918259839	1.000329573	1.075589288	0.979785543	0.986706279	0.971287381
ENSMUSG00000027225	1.044352174	1.143282501	0.954798594	0.900876844	1.016614433	0.832362006
ENSMUSG00000027224	0.948042604	1.144149278	0.724131675	0.847736532	0.994547083	0.904476928
ENSMUSG00000033268	1.100948605	0.881399648	0.966408563	0.907287127	0.922389845	0.932358737
ENSMUSG00000033268	0.714477529	0.869797816	0.853688465	0.841451043	0.902768354	0.836301297
ENSMUSG00000033256	1.12667986	1.049695867	1.108076892	1.031702162	1.026851461	0.999418767
ENSMUSG00000074876	1.107820146	1.070855638	1.090235931	1.081822885	1.005817271	1.018650814
ENSMUSG00000005802	1.20043987	1.144769295	1.164466828	1.104402548	1.023557819	1.011813101
ENSMUSG00000085633	0.947273347	1.007293892	1.022673807	1.027177996	1.029853736	1.030675278
ENSMUSG00000005803	0.759383509	0.852231517	0.988508064	0.964123057	0.926772234	0.963856042
ENSMUSG00000026767	1.025343325	1.024680082	0.992328634	0.999528766	1.006666467	0.996033639
ENSMUSG00000027202	0.922600495	0.679945794	1.244858318	0.879389087	0.952456296	0.906153973
ENSMUSG00000027203	1.012254216	0.997109084	0.993792529	0.992956851	0.980246469	0.980683121
ENSMUSG00000027204	0.798029906	1.182035226	0.894925895	1.091164274	0.697066248	0.877309777
ENSMUSG00000027204	0.965535399	0.973712691	0.937394607	1.066555636	1.122704127	1.186428826
ENSMUSG00000027204	1.091072141	0.700669301	1.027576505	0.928200352	0.889927001	0.994208478
ENSMUSG00000027204	0.876183612	1.008791493	1.014205868	1.03300776	0.766303437	0.823030059
ENSMUSG00000027204	1.452770812	0.882267381	1.028873756	1.023323021	1.123400913	1.203528777
ENSMUSG00000027204	1.054488644	0.83750817	0.941263401	0.835765742	1.028765398	0.881828098
ENSMUSG00000027204	1.099577064	0.976037932	0.829281982	1.099142377	0.905384859	1.109246049
ENSMUSG00000027204	1.0062334	1.068106021	1.218792269	1.22028843	1.238445124	1.295098416
ENSMUSG00000068394	0.995889076	1.023435742	0.982883302	1.0031989	0.995717697	0.994659582
ENSMUSG00000091337	1.176756898	1.022019018	1.148558916	1.023105345	1.065018702	1.013308512
ENSMUSG00000035093	0.996690659	0.998245061	1.064819363	1.012674753	1.029121051	1.030220351
ENSMUSG00000027206	1.086952296	0.975350801	0.974789572	1.006522878	0.993697166	1.007939416
ENSMUSG00000027207	1.010371252	1.00053616	1.011855899	1.009862897	0.948125577	0.947891308
ENSMUSG00000027207	1.007313876	1.164181479	1.05843501	1.020608078	0.931868861	0.87266974
ENSMUSG00000027209	1.019061231	0.975876071	0.987401251	0.989330148	0.98681498	0.988821927
ENSMUSG00000060131	0.973132904	1.082976507	0.989542731	1.060436199	0.935097144	0.989505927
ENSMUSG00000060131	1.066102279	1.041044955	1.044719024	1.029037364	1.000950931	1.002212718
ENSMUSG00000027359	0.846285692	1.035939246	0.933631743	0.965797016	0.924504053	0.995457349
ENSMUSG00000027360	0.975969438	1.018193699	1.003991783	1.018149906	1.016768834	1.031759586
ENSMUSG00000027360	0.914818146	0.973072168	0.980529339	1.025352812	0.948662885	0.996751119
ENSMUSG00000027360	0.808555207	0.944164214	0.926734877	0.908499109	0.739656426	0.768745872
ENSMUSG00000027361	1.042420172	1.056806747	1.059768261	1.025051738	1.039746546	1.015282895
ENSMUSG00000027363	0.986961896	0.998487689	1.034830673	1.016641952	1.04870858	1.0358159
ENSMUSG00000027363	0.800550608	1.2160011	0.813728468	1.043298157	0.826731412	0.92009408
ENSMUSG00000027365	0.770194219	1.198088054	1.236808165	1.126816709	0.861440441	0.9066587
ENSMUSG00000027365	1.02720584	1.028516012	1.010101376	1.003241313	1.001390673	0.985770794
ENSMUSG00000027366	0.907039763	0.996129245	0.962968378	1.038070761	0.978705018	1.026975197
ENSMUSG00000027366	0.990110666	1.052832852	0.940397768	1.001192577	0.916487878	0.914172844
ENSMUSG00000001998	1.033436657	0.974822344	0.956720246	0.948976319	0.96513246	0.938543337
ENSMUSG00000001999	1.018181661	1.042718723	0.937578788	1.030571784	0.954289476	0.966592421
ENSMUSG00000034906	1.293296455	1.086766395	1.095427197	0.786722085	0.946680078	0.733653866
ENSMUSG00000034906	1.014236123	1.084109898	1.058189295	1.027905588	1.01353601	0.975572146
ENSMUSG00000074825	0.994263901	1.071530376	1.024374599	1.017601189	1.021703395	0.999024984
ENSMUSG00000044145	1.018379277	0.968536677	0.985342856	1.008624371	1.003603552	1.006625239
ENSMUSG00000003662	1.010995042	0.974646868	0.991346362	1.00701318	1.008073036	1.01554525
ENSMUSG00000034850	0.940279152	0.808081494	0.663695407	0.782617246	0.724561366	0.734795995
ENSMUSG00000074822	1.020057852	1.010887071	1.008923291	1.006271337	0.995528283	0.997840361
ENSMUSG00000027368	1.033775193	1.010535064	1.025472671	1.018651166	1.011027668	1.022356835
ENSMUSG00000046338	0.959208822	1.008335841	0.976933648	1.024373045	0.982687697	1.012696119
ENSMUSG00000046338	0.970982102	0.992402551	0.907099768	0.947931632	1.054002596	1.026707626
ENSMUSG00000046338	0.992939378	0.951200996	1.116265793	1.003158591	0.899574025	0.907423025
ENSMUSG00000027371	1.26498307	0.754452421	0.701578931	0.83697381	0.853749565	0.961311949
ENSMUSG00000027371	0.965818787	1.023196286	1.003514882	1.006482151	0.995663513	0.990361614
ENSMUSG00000079056	0.80909632	1.004522196	0.991067746	0.898075681	1.104011763	0.913760878
ENSMUSG00000084628	0.926886281	1.003411082	0.885151846	1.058372075	0.998887315	1.109385709
ENSMUSG00000027376	0.714196416	1.333154932	0.860929259	0.893633688	1.073287277	0.921803476
ENSMUSG00000027376	0.718640952	0.789604634	1.122553229	0.952410699	1.016173017	0.982154736
ENSMUSG00000034800	1.827260686	0.902055184	0.856940397	0.963501943	0.800041461	0.962438425
ENSMUSG00000034800	0.977937634	0.998357141	1.000034355	1.009053318	1.022587925	1.009463698
ENSMUSG00000034800	1.040348062	1.087530481	1.019384145	0.995970992	1.046220251	0.999290098
ENSMUSG00000027374	0.971519444	1.108424063	1.016142887	1.023206399	0.997200643	0.958733299
ENSMUSG00000027378	0.979390724	1.081282445	0.986537996	1.130418864	1.195092732	1.265416617
ENSMUSG00000027378	0.9449295	0.790571869	0.904291281	0.95861065	0.976983736	1.035641451
ENSMUSG00000027378	1.086454492	1.116086647	1.0641151	1.052855926	1.015955333	1.012660029
ENSMUSG00000051319	0.953863726	1.11397944	1.001653761	1.018008235	0.977491916	0.944336172
ENSMUSG00000027379	0.954749465	1.031712557	1.00653297	1.005590178	1.015997999	1.000081603
ENSMUSG00000027380	0.991796696	0.974672461	1.026238085	0.938332526	1.061475189	0.95659286
ENSMUSG00000027381	1.060815439	1.038037728	1.021282843	1.051708352	1.051551392	1.069789255
ENSMUSG00000027381	1.084523941	1.037422607	1.033722475	1.021784371	1.011842021	0.997251828
ENSMUSG00000027381	0.600934045	1.049914064	0.835855166	0.835623049	0.882658766	0.810173374
ENSMUSG00000085750	1.050654005	0.994869884	1.05496997	0.995520956	0.989660263	0.962638285
ENSMUSG00000074813	0.810185098	1.119692556	1.447468415	1.007120195	1.189003005	0.961401039
ENSMUSG00000074813	0.981363596	1.058835745	1.02956344	1.02360179	1.014261673	1.014086411
ENSMUSG00000082350	0.88350675	0.76208242	0.941413511	0.837853864	1.040947913	0.943452592
ENSMUSG00000074812	0.752232756	0.794568652	0.792178141	0.834976212	1.018507417	0.957311469
ENSMUSG00000014355	0.958416814	1.059543133	0.919078032	0.889469404	0.880887165	0.803366673
ENSMUSG00000014355	1.014860279	0.875968164	0.952214589	1.040688494	0.889154462	1.031549381
ENSMUSG00000014355	1.024984924	1.021284344	1.031779813	0.997975539	1.000931091	0.977354795
ENSMUSG00000014353	1.05875001	1.020252371	1.036863503	1.013663141	1.028397154	1.015474376
ENSMUSG00000027387	1.027108667	1.015672772	1.023055714	1.024739237	1.007937347	1.012216811
ENSMUSG00000074807	1.038811671	1.00353543	0.980594123	0.994540506	0.980916988	0.977142806
ENSMUSG00000079051	0.907571504	1.413248646	1.199354269	1.126700474	1.111899541	0.975916146
ENSMUSG00000087151	1.151523452	1.016969063	1.05315832	1.055612604	1.007277907	1.026431914
ENSMUSG00000027394	1.09059587	1.281806613	0.757028352	0.910390468	0.946902347	0.866582767
ENSMUSG00000027395	1.054258702	0.992233576	1.015941937	0.995572733	1.016166631	0.989389392
ENSMUSG00000027395	0.820990543	0.723068457	0.913005969	0.818789377	0.976552491	0.92747966
ENSMUSG00000027395	0.830681265	0.668617518	1.056785743	0.82270189	0.763836225	0.764799918
ENSMUSG00000037938	0.981197686	1.027506576	1.003015327	1.007665233	1.013115172	1.01774348
ENSMUSG00000084826	0.981164376	0.962130734	0.98075663	0.982824198	0.925328146	0.942849254
ENSMUSG00000086652	1.028382497	0.958888369	0.970872597	0.957099395	0.931903472	0.928268427
ENSMUSG00000027397	1.067073808	0.985845722	1.012862218	0.999138836	0.994246261	0.99343909
ENSMUSG00000087528	0.879032487	0.932842738	0.913950924	1.008895581	0.89839056	0.955131029
ENSMUSG00000056738	1.024524763	1.158155234	0.985068079	1.387600917	1.050197723	1.361629769
ENSMUSG00000026730	0.971814907	0.987891328	1.000049984	0.975143777	1.01614557	0.976501533
ENSMUSG00000048327	0.977951888	0.971821484	0.962640211	0.98167369	0.97856863	0.982679999
ENSMUSG00000085498	0.731493824	0.993230297	0.896371101	0.877380745	0.910123895	0.779592055
ENSMUSG00000027398	1.103411581	0.97498976	1.117711094	0.988588981	0.882047757	0.843553811
ENSMUSG00000027398	0.99932566	0.770699016	1.015005992	0.790348528	1.144904859	0.96774314
ENSMUSG00000037902	1.04553766	0.9987509	1.079004035	1.044936116	0.931645806	0.976937162
ENSMUSG00000027400	1.027690151	0.851934934	1.233200719	1.026974191	0.969188505	0.985176745
ENSMUSG00000037885	1.039484256	1.022235051	1.013391828	0.989279912	0.972760499	0.96216923
ENSMUSG00000027403	1.341498519	1.077613996	0.878673408	0.877278668	0.955721567	0.96195945
ENSMUSG00000027403	0.938481243	1.046752841	1.287536574	0.907001609	1.174486098	0.924648504
ENSMUSG00000027403	1.222662509	0.846237253	0.865090683	0.952928327	1.021606217	1.104615797
ENSMUSG00000027404	0.997141909	1.057411815	1.025492451	1.004642381	1.017055646	0.987940522
ENSMUSG00000060332	1.138052282	0.681509406	1.051929091	1.015154724	1.116613849	1.250605963
ENSMUSG00000060332	0.838564195	0.915329331	1.049025294	0.873189752	1.042171774	0.883490906
ENSMUSG00000027405	1.023988121	1.021022083	1.002197453	1.006984821	0.992539829	0.990321932
ENSMUSG00000027405	1.052648211	1.048668432	0.89953066	0.910890999	0.877762368	0.789773843
ENSMUSG00000027406	1.104261898	1.033100903	1.046457415	1.020009635	0.948744283	0.953589551
ENSMUSG00000027408	1.355178632	0.867269289	0.740953376	0.896309054	0.746352834	0.894629379
ENSMUSG00000027408	0.985804296	0.931478145	0.774259915	0.855066036	1.009689434	0.967276951
ENSMUSG00000027408	0.861852598	0.764661587	1.037500421	0.968463121	0.969904684	1.072447479
ENSMUSG00000037773	0.971992298	1.051748247	1.022146435	1.021086361	0.979203715	0.98245267
ENSMUSG00000027303	1.095661075	1.087153508	1.140593836	1.047832403	1.047594359	0.997505436
ENSMUSG00000027303	0.704892809	0.823794523	0.903411045	1.014892985	0.774280502	1.003473319
ENSMUSG00000060029	1.005414047	1.026793768	1.016130244	1.020911635	1.02169577	1.016917944
ENSMUSG00000027300	1.047093276	1.015474458	1.051100708	1.000079716	0.980734636	0.958475514
ENSMUSG00000037703	1.184903687	1.054160844	1.055538953	1.051805462	1.036237609	1.034155362
ENSMUSG00000068290	1.012707927	0.995938431	0.992049962	0.974976519	0.965107913	0.954478896
ENSMUSG00000074797	1.015992562	0.992540595	0.95327683	0.988644749	0.934801272	0.945707461
ENSMUSG00000074796	0.766423086	0.767676029	0.924662825	0.840394695	0.915357613	0.859641958
ENSMUSG00000074796	1.058035018	1.142700225	1.094073997	1.080209086	1.053495141	1.023926711
ENSMUSG00000027309	1.007564986	0.856917548	0.747211623	1.005131163	0.741253358	0.976058094
ENSMUSG00000027309	1.092106408	1.105283076	1.144667352	1.028401507	1.076851652	0.995506354
ENSMUSG00000085566	1.03995842	1.063541739	1.053344707	1.041597123	1.035037821	1.022793419
ENSMUSG00000027312	0.761822866	0.900789374	0.803258728	1.005625324	0.866711034	0.984201597
ENSMUSG00000027312	0.887792426	1.242694817	0.997888959	0.847641784	0.928360148	0.749092779
ENSMUSG00000027318	1.108077573	1.099191257	1.177832484	1.066379899	0.978567915	0.974609335
ENSMUSG00000027318	1.015629016	1.308619437	1.027214741	1.009039313	1.028994037	0.898461693
ENSMUSG00000027318	1.18485074	1.052927396	1.068262423	1.010397904	1.018784754	1.015409238
ENSMUSG00000027322	0.766966943	1.079894892	0.918492308	0.820909125	0.970077567	0.79644152
ENSMUSG00000027322	0.767195509	0.921141011	0.827710602	0.927154203	0.771958657	0.829759083
ENSMUSG00000027322	0.847655101	1.336438785	1.107280241	0.94992465	1.000538419	0.80987471
ENSMUSG00000027322	0.860335327	0.728763141	1.117897774	0.695055802	0.942977254	0.745418141
ENSMUSG00000027322	0.995116047	0.900884502	1.022254324	0.931191014	1.06190146	0.965676154
ENSMUSG00000027322	0.721112666	0.813766107	0.563899334	0.773513038	0.706115468	0.765155221
ENSMUSG00000027322	1.227181559	1.05826547	1.069623863	0.969774157	0.867904885	0.881327182
ENSMUSG00000074793	0.959735426	0.967831798	0.895658093	0.951697014	0.852861424	0.946872207
ENSMUSG00000027327	0.933566016	0.859202033	0.873753904	0.94032869	0.931050477	0.935318706
ENSMUSG00000087405	0.995285158	0.985804482	0.967416105	0.979989054	0.966235853	0.971654616
ENSMUSG00000027329	0.824229864	1.010667198	0.854570558	1.03218687	0.901480966	1.013013654
ENSMUSG00000027330	1.060480089	1.062890648	1.027121776	1.067578066	1.024136722	1.059617506
ENSMUSG00000068264	1.022832262	1.020341393	1.004354287	0.99581512	1.003074712	0.991834021
ENSMUSG00000037523	1.001345042	0.965119996	0.982073998	0.991130543	0.988722961	0.993117055
ENSMUSG00000037514	1.00001471	1.009625865	1.039062314	1.030296747	1.014349115	1.02604322
ENSMUSG00000037514	1.284374393	1.002057692	1.004143551	1.031009231	0.806324297	0.957515058
ENSMUSG00000037514	0.803930115	1.043224787	1.224424443	1.122861487	1.088334844	1.072312213
ENSMUSG00000048911	1.152512847	1.031319297	1.071339548	1.048223381	1.030948436	1.035005238
ENSMUSG00000086831	1.199822063	1.05940399	0.93453965	1.059617511	0.9364421	0.999421117
ENSMUSG00000086822	1.021482106	1.018994177	0.994052846	0.982411456	0.998824196	0.986653431
ENSMUSG00000079037	1.034594903	1.068605685	0.97541481	1.004416819	0.966775087	0.959378283
ENSMUSG00000027339	1.09099422	0.999299882	1.033696689	1.001975905	0.964088277	0.961768537
ENSMUSG00000027339	1.029490325	1.002443898	1.007711759	1.008723259	1.008661165	1.012531441
ENSMUSG00000027340	0.940959162	0.959037502	0.921840018	0.938006841	0.898659909	0.871336138
ENSMUSG00000027340	0.965120743	1.008515778	0.990709444	1.006190176	0.97876109	0.98402692
ENSMUSG00000027341	0.895873316	1.049619188	0.761309847	1.000910888	0.729844209	0.820110185
ENSMUSG00000027341	1.226051814	1.225225901	0.8898104	1.142279944	1.074033314	1.191217722
ENSMUSG00000027341	1.016144328	1.001245867	0.994499097	1.001680113	0.975548151	0.987366154
ENSMUSG00000027342	1.008696389	0.97698971	0.979580949	0.982816065	0.995775022	0.986927094
ENSMUSG00000058793	1.000796899	1.004312755	1.015502491	1.00850988	0.991970988	0.993899772
ENSMUSG00000050558	1.106436735	1.254765613	0.918040649	0.874494303	1.144175509	0.870835308
ENSMUSG00000086250	0.864504271	0.880836555	0.619582887	0.85276536	0.88832299	0.955728442
ENSMUSG00000086379	0.900941354	0.89738211	1.16761317	0.92045833	1.110668781	0.991040136
ENSMUSG00000027346	1.122685238	1.021046647	1.017430903	1.02675411	1.014539964	1.021030832
ENSMUSG00000074783	0.961251089	0.879558062	0.940238166	0.90500766	0.827468935	0.836158845
ENSMUSG00000044991	1.022098396	1.015563988	0.958251532	1.004857543	0.978815576	0.996770844
ENSMUSG00000026727	0.983713172	1.01383415	1.008030777	1.024868504	1.016514826	1.026427134
ENSMUSG00000037376	0.995614948	0.988939646	1.013556446	1.00777326	1.015462692	1.009620768
ENSMUSG00000026726	1.167971912	0.923396842	0.985177906	0.974074598	0.987643772	1.051866771
ENSMUSG00000026726	1.045578818	0.914812152	1.008180031	0.960480993	1.06257416	1.006824008
ENSMUSG00000086575	0.9967996	1.017540516	1.031410201	1.040078325	1.033822978	1.037646512
ENSMUSG00000027357	1.123512556	1.129750852	0.928876789	0.834964299	0.964202086	0.74550949
ENSMUSG00000043110	0.984184823	1.029698564	0.907820762	1.033884349	0.822741188	0.95407691
ENSMUSG00000043110	0.993875894	0.976521171	0.968193169	0.991014275	0.925920902	0.947931075
ENSMUSG00000027356	1.141191153	1.066992755	0.971511674	1.079899247	0.942465968	1.021604781
ENSMUSG00000027356	1.29699275	1.128683405	0.868895163	1.050857676	0.812741052	0.897873793
ENSMUSG00000026726	1.046621305	1.061797029	0.871547468	1.072324049	0.931399409	1.05339356
ENSMUSG00000087585	1.047573543	1.130150783	0.834138692	0.780858248	1.100593036	0.844200873
ENSMUSG00000026726	0.98560198	1.040927296	0.802203992	0.935493595	0.847058951	0.909294989
ENSMUSG00000034723	1.013288368	1.001272071	1.013698597	1.011775742	1.008468145	1.014905319
ENSMUSG00000051177	0.79495526	1.151884921	1.050747623	1.19106254	1.099408444	1.194341113
ENSMUSG00000026723	0.993343074	1.01158099	0.986615436	1.005896104	1.019734934	1.022889271
ENSMUSG00000085908	1.065047922	1.258490177	1.044063495	1.076683242	1.143251185	1.067460247
ENSMUSG00000026728	1.006974371	1.036401348	1.037019361	1.017964717	0.991669469	0.992687217
ENSMUSG00000039943	1.074956491	0.974941683	1.148355055	1.124255965	1.006347354	1.088484794
ENSMUSG00000039943	0.788743125	0.968220857	0.838491211	1.022408878	1.074044843	1.126331186
ENSMUSG00000039943	1.142441901	1.109146863	0.838594582	1.139843523	1.302293384	1.393329137
ENSMUSG00000027274	0.975790434	1.002245934	1.021735372	1.026963676	1.025230474	1.026709622
ENSMUSG00000027276	0.748026985	1.003212083	0.9555072	0.988265306	1.084576011	1.038326765
ENSMUSG00000082285	1.006806026	1.227223273	0.995027128	0.940593892	0.939459964	0.824633188
ENSMUSG00000039033	0.992383113	0.972105981	0.992679028	0.989376018	0.992300863	0.987302407
ENSMUSG00000083110	1.398288098	1.015740644	0.758540559	0.856412915	0.833151677	0.825906497
ENSMUSG00000045624	0.997081024	0.98217886	1.011683237	1.006834469	1.013818343	1.00566254
ENSMUSG00000063275	1.032673753	1.050489109	1.002336114	1.003702247	0.990828604	0.985527189
ENSMUSG00000086657	1.021093108	1.008994657	0.99306136	0.970002949	0.941711442	0.937609657
ENSMUSG00000061531	1.071743571	0.989637019	1.126452067	0.942842473	0.876634551	0.84387594
ENSMUSG00000068205	0.996881384	1.383769691	1.147338233	1.254310131	0.927608939	1.04473682
ENSMUSG00000026712	1.121189717	1.282809162	0.87464836	0.934073731	1.0006729	0.901286089
ENSMUSG00000038844	1.060031061	1.057802454	1.040724767	1.043655839	1.040512855	1.043519915
ENSMUSG00000086504	1.047474268	0.961499423	1.002107321	1.002850976	1.015229316	1.023073887
ENSMUSG00000008333	1.047213595	1.018156235	1.028637455	1.010207928	1.019507807	0.998665994
ENSMUSG00000087115	1.082580501	0.911941149	0.941753225	0.972120881	0.938290417	0.960028465
ENSMUSG00000027419	1.087802408	1.140126138	1.134830175	1.025955483	1.073807343	0.979446114
ENSMUSG00000027420	0.801836538	0.914412055	1.115740969	0.881256064	1.0493865	0.910194973
ENSMUSG00000015932	1.018243468	1.041581202	1.051555497	1.021492552	1.014900097	1.006971148
ENSMUSG00000027422	0.960634109	0.9871526	0.886494702	0.939585434	0.983464693	0.976682893
ENSMUSG00000027422	1.050144328	0.971907447	0.980185768	1.001207882	1.0125431	1.011830893
ENSMUSG00000086384	1.000522871	1.034638941	0.940847184	1.126460754	0.952139008	1.067346864
ENSMUSG00000074758	1.028758752	1.035370403	0.914543628	0.942228539	0.85680079	0.882849925
ENSMUSG00000027423	1.060113058	0.987847801	1.030198312	0.997278837	1.001917574	0.992851805
ENSMUSG00000027425	0.998951064	1.022148579	1.027721427	1.002632296	0.984784755	0.975212588
ENSMUSG00000083674	0.741710671	1.035235156	0.956116407	1.002359003	0.875630027	0.900188429
ENSMUSG00000037259	0.89219312	1.163835185	0.906919474	0.956704697	1.112424045	0.999448343
ENSMUSG00000036949	1.583221547	1.382461384	0.953218514	0.940404862	1.301539564	1.037618808
