Gene	Ik_0H	Ik_2H	Ik_6H	Ik_12H	Ik_18H	Ik_24H
ENSMUSG00000030374	-0.00561723052333574	0.0180215456599786	0.0463287742721899	0.0163660809046328	0.0147342067156892	0.0168224649524318
ENSMUSG00000030376	0.32902724166818	-0.61291847458989	0.14016750148492	-0.747940900498159	-0.0247011722729425	-0.521933892821947
ENSMUSG00000030378	-0.734455267183185	-0.613820989835006	-0.638534218215447	0.0796401243637596	-0.47281956248465	-0.825274352018395
ENSMUSG00000030380	-0.0900669370503531	0.144512363854516	0.0180410556962465	0.124473858728386	0.263609482671633	0.300595110522363
ENSMUSG00000030382	-0.438654027266832	-0.366829830473689	0.135851251924603	-0.187850662136582	0.0610440489693197	0.21281692436232
ENSMUSG00000030385	-0.774622095132218	-0.242599663296784	-0.583853876162799	0.163286455817522	-0.498595704502904	-0.858265607259157
ENSMUSG00000030386	0.00464187191778463	-0.0100966774694324	-0.0702071124437809	0.11559494568673	0.156006136990494	0.149246071759722
ENSMUSG00000030393	0.0187171131717264	0.073373825960739	0.0335628077829432	0.0226819777419646	0.109731751787206	-0.0665966993450953
ENSMUSG00000030397	-0.016275081789544	-0.0125938320357399	-0.0106191826910666	-0.0117101771323999	-9.55493615133478e-05	0.0252272886419108
ENSMUSG00000030399	0.43406351114398	0.477434499935789	0.436491536137896	0.481839752344493	0.684060257587481	0.745433111213423
ENSMUSG00000030400	-0.00362261971718815	-0.0156267096005546	-0.0395701863602159	-0.0300547796594551	-0.0313744648468584	-0.049005402850103
ENSMUSG00000030401	-0.549739553729789	0.191677805786554	-0.610698169372878	-0.231463278353384	-0.530035220463919	-0.216871311328957
ENSMUSG00000030402	-0.163292223922489	-0.448624625572012	-0.407761782637111	0.316449009269803	-0.338250675348409	-0.667935638329091
ENSMUSG00000030403	-0.0116598007659375	-0.0237890003044034	0.00843929493654619	-0.0601172860041337	-0.0714465698136978	-0.0746857219151134
ENSMUSG00000030406	0.277820645343283	0.369465739564375	-0.469095751349221	0.0992860623664056	-0.441052175713077	-0.121276380391668
ENSMUSG00000030407	0.00823820728869548	0.0163409319469289	0.0859675818252196	0.0792813636390804	0.0681181468501257	0.0909233447884484
ENSMUSG00000030409	-0.605632031087466	-0.791971382934662	0.404255373780931	-0.449920362553292	-0.383505147680516	-1.12381379301085
ENSMUSG00000030410	0.390968781256883	0.56299417225648	0.208239775630302	1.29238342094858	0.84588232886461	1.08337016201979
ENSMUSG00000030411	-1.2809250826265	-0.951271947316392	-0.183003525346016	-0.31811799272262	0.190670894284817	-0.837744077188582
ENSMUSG00000030413	-0.452305277205524	-0.415335221166923	-0.216875784982434	0.120209184978389	-0.145731293571172	-0.608544286624642
ENSMUSG00000030417	-0.015664346321074	0.00885695794166236	0.0416402891450142	-0.0786146230786463	-0.111737575682521	-0.0496364480746186
ENSMUSG00000030421	-0.00272816315256288	-0.00317935847451482	-0.00481374863403064	-0.021761269379926	-0.0340218203363082	-0.00320036558590069
ENSMUSG00000030423	-0.0120802431678091	0.00497554193698626	0.0315292946098788	-0.0270743908440728	-0.0492751539896681	0.00709648752594237
ENSMUSG00000030424	-0.528402514333628	-0.661126642885974	-0.505344874170308	0.173453064827847	-0.162825479673752	-0.682037566191742
ENSMUSG00000030427	-0.407432804640274	-0.541292697339678	0.0116016471708393	0.726303586453965	0.644731272128505	0.316342951926892
ENSMUSG00000030428	-1.05333288876263	-0.578045515398079	0.718946142052251	-0.098030856376081	1.14011800190511	-0.0443929251533518
ENSMUSG00000030431	-0.0406088077047525	0.00736010521961283	-0.0985768033111628	-0.098212758876984	-0.338731515605839	-0.477767835769897
ENSMUSG00000030432	-0.00976387403582684	-0.00619033312098051	-0.0162197805517846	-0.00176996495980188	-0.00151317421234425	0.00273882778095273
ENSMUSG00000030433	-0.75871438519552	-0.576583749972146	-0.302788465439817	0.0977634617460674	-0.328096419425818	-0.383501611172868
ENSMUSG00000030435	-0.0203609875293522	-0.0213421649864229	0.00482655572017815	0.00596234116286776	-0.00847152681065285	-0.0348229101525573
ENSMUSG00000030443	-0.405461096190508	-0.534713730352512	-0.427978859585733	0.0376510128061298	-0.202001875200203	-0.584605844729079
ENSMUSG00000030446	-0.0505081155598977	0.0117954224269063	0.0679170635479128	0.0291256241859886	-0.0413364033473815	0.042001728239374
ENSMUSG00000030447	0.0366920593604097	-0.00830113762109917	-0.00142156486701782	-0.0128237357737492	0.00779339945591834	0.0309779631770012
ENSMUSG00000030450	-0.430430701038159	-0.362570032267161	-0.48446557927524	0.0487808358722639	-0.267764096074248	-0.74849592069832
ENSMUSG00000030451	0.00936870478878477	0.0412093354638393	0.0659172278836506	0.055207768771754	0.0878154123894682	0.068044643576688
ENSMUSG00000030452	0.0172165366088998	0.0135406913045062	-0.00469376869322328	0.00108270373272687	-0.0385812793997726	-0.0502728391626652
ENSMUSG00000030463	-0.194432690081331	-0.488977215260053	-0.23764230115066	-0.0279876891958108	-0.130497883312571	-0.370365335207853
ENSMUSG00000030465	0.004349402700077	0.0199079121845933	-0.0129343070446282	0.00486581754844139	0.046749040171512	0.0869272655626014
ENSMUSG00000030468	0.0115454552967563	0.0285338861312837	0.0343213978464942	0.214026999802736	0.101946661972978	0.134775926996436
ENSMUSG00000030469	-0.0035178587369058	0.0230411671216582	0.0117555189326009	-0.0212468929033096	0.00550248265292045	-0.0335018911003838
ENSMUSG00000030470	-0.683903951874199	-0.318685544673222	-0.0904884225240198	0.215727968316695	-0.0316384807355521	-0.476282975306972
ENSMUSG00000030471	-0.00573568465940608	-0.099222887457345	-0.120598059343169	-0.109651955822446	-0.131033282894698	-0.168077478668894
ENSMUSG00000030472	-0.642816363645554	-0.48270144244667	-0.459536549055782	0.0669876249940187	-0.0589603254261353	-0.594107276154025
ENSMUSG00000030474	-0.175038640743085	-0.11917010154765	0.0774546760200731	-0.0705460180604308	0.238336618013436	0.600736712461179
ENSMUSG00000030483	-0.838179823733969	-0.729888455650931	-0.509201105936052	0.109357247713888	0.00604042857909696	-0.665946617682024
ENSMUSG00000030484	-0.414472449936486	-0.42516345054665	-0.242249356921273	0.201340464367761	-0.136481091768684	-0.538453204645267
ENSMUSG00000030486	-0.346298403694095	-0.378281944150038	-0.417835698590893	0.045441878079471	-0.156731876368088	-0.482755701767322
ENSMUSG00000030491	-0.0937423117331262	0.0831660048557054	0.0487981446314234	0.0219285758673217	-0.161692226190347	-0.0163168428921146
ENSMUSG00000030492	-0.504507364807413	-0.241605971020575	-0.215752142881764	0.699858590410396	0.365250677679483	0.327288248676595
ENSMUSG00000030493	-0.0244479580939839	0.0240399647469117	-0.0170234040586503	-0.0598409376519838	-0.118734631391439	-0.177784411189013
ENSMUSG00000030494	0.170100243540145	0.300938025219115	0.486189685056487	0.358603959361305	0.0600922608330098	0.423316917209066
ENSMUSG00000030495	-0.337762393313841	-0.657650303662697	-0.322333472037675	0.323561642456033	-0.0726728228950749	-0.163440513509743
ENSMUSG00000030498	-0.0548824297106008	-0.0328526527582244	-0.135071427628374	-0.126256063235112	-0.236273719777178	-0.309137823452152
ENSMUSG00000030499	-0.280161079964434	-0.587766985433073	-0.364225488699837	0.284511090805104	-0.0750700438153903	-0.0748926854815099
ENSMUSG00000030500	-0.798821821020194	-0.547510338002716	-0.63806562257485	0.223480394639712	-0.431513834869455	-0.887545003033432
ENSMUSG00000030505	-0.00801501835021713	-0.0176368412268396	-0.0706629027716263	-0.0577890831535205	-0.15793211969344	-0.210905718397809
ENSMUSG00000030507	-0.572296762940792	-0.313132110915163	-0.181104528288628	-0.0582420567576636	-0.270096199501937	-0.694645087183653
ENSMUSG00000030509	-0.0018433038449289	-0.0237459942182786	0.00214025753368014	-0.0520192837701448	0.0856710924721057	0.0854169996295822
ENSMUSG00000030510	-0.217175038708914	-0.291022540889742	-0.387295907295962	0.0132055578631014	-0.236809146970459	-0.390489540620235
ENSMUSG00000030512	0.00233783477553427	0.0120777271430186	-0.0330659449394429	-0.0655549965853782	-0.115643798318737	-0.112658449392586
ENSMUSG00000030513	-0.839988455157108	-0.561929066124492	-0.568557090259216	-0.0982676457137345	-0.626443614838562	-1.18270842519138
ENSMUSG00000030515	0.00651862581287406	-0.00475346899668409	0.0606419446231192	-0.180856147585983	-0.152065151808832	-0.148551318701813
ENSMUSG00000030516	-0.617044360927687	-0.451268312455114	-0.612157972941535	0.357229296584724	-0.657046955113216	-0.621070365236024
ENSMUSG00000030518	0.434497193883931	0.263496173613931	0.475662374275487	0.720540084944277	0.711292647894178	0.706713306419332
ENSMUSG00000030519	-0.66018213955941	-0.26583817516195	-0.661330146565577	-0.367703440570118	-0.684789496749915	-0.550445727158794
ENSMUSG00000030521	0.00206409494362273	-0.024602712425205	-0.035218230345408	-0.159790370248981	-0.179765084638152	-0.125521188864225
ENSMUSG00000030522	-1.12266476460719	-0.709565797805609	-0.567561888774166	0.148406272251102	-0.413997767770693	-0.838062949842128
ENSMUSG00000030523	-0.276681729977704	-0.128298870525062	-0.27261791830755	0.016453548252727	-0.301923501358334	-0.240276221939308
ENSMUSG00000030525	-0.799785936685481	-0.559513193996767	-0.615722665017207	0.119738801784428	-0.598083995467615	-0.950682653909405
ENSMUSG00000030527	0.0157521157766047	0.0539896942161712	0.028075260171822	0.072023283696387	0.0461916987632726	0.0693529353127617
ENSMUSG00000030528	0.0246414838795137	0.00227580168372573	0.0328830965151592	-0.0750590210134515	-0.0620491481242021	-0.105298661013489
ENSMUSG00000030530	0.0843307855482432	0.0938795690188011	0.112678716807144	0.137770661812423	0.158034765903012	0.172819101106162
ENSMUSG00000030532	0.0141934303414697	0.0231479373898308	0.0311641661914002	0.00495891625398163	0.0357237521470364	0.0273516830723502
ENSMUSG00000030533	-0.0117242015074815	0.0207109876941061	0.0325935502673434	0.0322144737240388	0.0421717965689435	0.0648607560062701
ENSMUSG00000030534	-0.051174291463697	-0.0355021367758609	-0.0222675693470851	0.00661031774630407	0.0311669270748906	0.0608172767416125
ENSMUSG00000030536	-0.000361485569411637	-0.0226255702547027	0.0373554065160961	0.017753121167286	0.0976355122045595	0.123917708430831
ENSMUSG00000030538	-0.0276180710882725	0.0017289268457747	0.0243670215273668	0.0557372326877913	0.0510606241572807	0.0656612577223874
ENSMUSG00000030539	-0.0458547404329109	-0.169262676825303	-0.0823417728027026	-0.016978811161218	0.087831985494009	0.174913892762533
ENSMUSG00000030541	0.0291045318199691	0.0373813815397358	0.00753287268529347	0.00869550304974979	0.0203382354919082	0.0179349808185546
ENSMUSG00000030543	-0.276672897909361	-0.385392105668383	-0.447892695254056	0.0264997735892531	-0.102466061934666	-0.418074251356018
ENSMUSG00000030544	-0.279139990365195	-0.399807505991903	-0.34058777873649	-0.0620702491150475	-0.180718753263115	-0.231085081882165
ENSMUSG00000030545	0.663573462299955	0.0468545233275245	-0.191544501289755	0.462239334967021	0.490009296427784	0.548916837700131
ENSMUSG00000030546	-0.527583986223913	-0.670680793897131	-0.269471711793997	0.119229219204003	0.0560650785712061	-0.450732406843199
ENSMUSG00000030549	-0.282562436086152	-0.00688232669225961	-0.123591086854476	-0.122220591024447	-0.26942404398732	-0.550696911306273
ENSMUSG00000030551	-0.637033753444361	-0.485901831522961	-0.460511107166606	0.0575255823747689	-0.0668529674529358	-0.642666909897551
ENSMUSG00000030553	-0.321634461185993	-0.837876741408428	-0.0656826843717049	0.167014466088337	0.765934473841379	0.68599276559368
ENSMUSG00000030554	-0.475694108058858	-0.532990446191237	-0.399408256377448	0.157325922749502	-0.125971355504792	-0.599149283708448
ENSMUSG00000030555	0.0891572815929386	-0.0491703441621531	-0.102295802809345	0.0446871816579703	-0.0596288351303966	0.0831163594045268
ENSMUSG00000030556	0.0183273661094846	-0.00431240113580285	-0.0323214068641546	-0.00196012981219695	-0.0177716397930609	-0.0293841290260294
ENSMUSG00000030557	0.00912627634679673	0.0166599073961395	0.0551511157445276	0.0264167022837243	0.0963646135558832	0.0626924010395051
ENSMUSG00000030559	-0.82994286275044	-0.481301957358092	-0.633850895933001	0.127193563998906	-0.436465671185006	-1.18669780134471
ENSMUSG00000030560	-0.0269540042504335	-0.0154390555612126	0.0228875453033566	0.10332820404848	0.0947088599732095	0.0404330386091101
ENSMUSG00000030562	-0.476548826845905	-0.0715758103320266	0.103864069052342	-0.202559568618388	-0.0643320122074355	0.0849116436850347
ENSMUSG00000030577	0.802945110654426	0.782917382648986	0.893972267042037	0.9431081794392	0.698056147715109	0.74638331452495
ENSMUSG00000030579	-0.238678832953934	0.0484046292198944	0.163547863049447	0.596676934854508	0.706257160078299	0.675845010623479
ENSMUSG00000030583	-0.0345198550044202	-0.0259110384688645	-0.0136528541752069	0.0355989043581803	0.0982890414456526	0.104076195824283
ENSMUSG00000030584	-0.0209725018138429	-0.0358168116361118	-0.0575352697802018	-0.126430821580961	-0.271669370470832	-0.321399172854492
ENSMUSG00000030587	-0.22137106400447	-0.276191438346913	-0.378012184461685	-0.0117335976211287	-0.059921241978523	-0.324398153673598
ENSMUSG00000030588	-0.0383024011799522	-0.00551831676970474	-0.0314833796969385	-0.0495684356028012	-0.132280813819008	-0.20474037608154
ENSMUSG00000030589	0.00744402872300001	-0.286193966119786	-0.368724629961965	-0.239099495475012	-0.141127268086822	-0.285229155181285
ENSMUSG00000030590	-0.00397266037794675	-0.0339524970806094	-0.089341468541229	-0.0875567058544286	-0.0642564790995074	-0.0485614777920837
ENSMUSG00000030591	-0.00104346594347423	0.00251725323181999	-0.00128488257779421	-0.0143341971615045	-0.0217275000346489	-0.00465982517372335
ENSMUSG00000030592	-0.147758745033603	-0.133944742644432	-0.481259581740374	-1.1092741085833	-1.20540051754934	-1.60947658130876
ENSMUSG00000030595	-0.031630484685493	-0.00574352571551448	-0.0414767923264942	-0.0210243297616691	-0.0414549030459869	-0.0371168071729385
ENSMUSG00000030598	-0.0765600483289848	0.0935959957313307	-0.269753899825054	-0.169259684999838	0.0529861317156606	-0.0519726478209366
ENSMUSG00000030600	0.0190763515389843	0.186942098295233	0.124262262591527	0.00621135634510296	0.0186528775832331	-0.0389558095396154
ENSMUSG00000030602	0.018771216559647	0.0595489466747845	0.0856755783661503	0.0708555982201641	0.0635634567249101	0.0306107357895118
ENSMUSG00000030603	0.00715382440936623	0.0174962800894611	0.0404833028979555	-0.0169842692603139	-0.026818728369984	-0.0245459339411495
ENSMUSG00000030604	-0.0854205151383867	-0.357888677448338	0.14504554269033	-0.185872159295941	0.140399092798082	0.0788387546850383
ENSMUSG00000030605	0.0325731687237172	0.0239818955665952	0.026761973588907	0.114271148888661	0.187140745276691	0.183806459390123
ENSMUSG00000030606	-0.841266279611832	-0.73349021332768	-0.30809054331702	-0.0943167903560371	-0.366573285707904	0.206758174994849
ENSMUSG00000030607	-0.735409969499709	-0.586148609746953	-0.46772926769374	0.0481386208482624	-0.170952871913578	-0.566929333783689
ENSMUSG00000030609	-0.0185695566123315	-0.035016050551568	-0.0700061770913792	-0.146293365250309	-0.189211490210496	-0.204592988938294
ENSMUSG00000030610	-0.00982328799435026	-0.0179129757052596	-0.063480745536722	-0.0218043238456481	-0.0638062794405239	-0.0829282699826221
ENSMUSG00000030611	-0.0303469627625924	-0.00583585124175747	-0.0260730475673353	-0.0118578840428483	-0.0408717585656452	-0.0369947404305816
ENSMUSG00000030612	-0.0223168397767325	0.0125108005648615	0.0132321544006943	-0.00988012074504352	-0.0511121574026057	-0.027918746037668
ENSMUSG00000030613	0.180465119664726	0.0536370368863552	0.0287065732893725	0.0534336598618363	0.0999884930931076	0.100077662855973
ENSMUSG00000030614	-0.00894989494265826	0.0186683077308244	0.0435167990249735	-0.012118101246775	0.067992829961866	0.0835381798630424
ENSMUSG00000030615	-0.00291418552657273	0.041941336663294	-0.021367970405928	0.0433912977768314	-0.0329465983745392	-0.00905625555208713
ENSMUSG00000030616	-1.3258740487803	-1.07736333816037	-1.2349471285093	-0.896303145364179	-0.427670198049065	-0.369497170653628
ENSMUSG00000030617	-0.980790805130324	-0.533186307327439	-0.595111988179613	0.236692118670879	-0.50428071018589	-0.830531420785115
ENSMUSG00000030619	0.0181756215617772	-0.0108798603568064	-0.00487679590330513	-0.0490900376443699	-0.0682783709053727	-0.0798850766928701
ENSMUSG00000030621	0.0764095149721083	0.100217928827532	0.0721166877339648	0.117450662664157	0.0964580570628269	0.136131840381821
ENSMUSG00000030623	-0.214450803854585	-0.346181428372698	-0.349840073036729	-0.0867905284052535	-0.0147901877295815	-0.215274472831349
ENSMUSG00000030629	-0.0410602552004999	-0.00211130933140626	-0.0460082536313501	0.108855958979233	0.129182918698764	0.109717371082169
ENSMUSG00000030630	-0.195121898036583	0.070632168915376	-0.25786458569321	0.169366922701055	0.0803561686236457	0.0821992322145547
ENSMUSG00000030636	-0.438576010878459	-0.345212649251378	-0.422069222827611	0.105546073583018	-0.107065289962264	-0.385729410894528
ENSMUSG00000030638	-0.820615831037087	-0.587687382976654	-0.684703080877059	-0.127144849286268	-0.527268374951458	-1.02681268077298
ENSMUSG00000030641	-0.00941509688285829	-0.0459582498024188	-0.0895145323785832	-0.0692481498959913	-0.0212120972343269	-0.140930415352974
ENSMUSG00000030643	0.106871139100711	-0.730471188741746	-0.207480963986583	0.346815545842125	0.395567110488608	0.298916957146949
ENSMUSG00000030647	0.00526295865313477	0.00166748058967705	0.0303783394853854	-0.028415902354457	-0.0641744648415272	-0.0623345467770221
ENSMUSG00000030649	-0.0189857610318871	-0.00190811035572967	0.0129889022488731	0.00545726451923722	-0.0674618523775299	-0.0983369631723716
ENSMUSG00000030650	-0.0521365489096095	-0.522370085664198	-0.275059520272866	-0.141703774695022	-0.163385487382761	0.153855505604877
ENSMUSG00000030651	-0.53048453655037	-0.183263548493312	-0.326667219507438	-0.0393534115633553	-0.302634417824231	-0.295716352697639
ENSMUSG00000030652	-0.0351199141671675	-0.01821851928147	-0.0268338572489218	-0.103654751171688	-0.141559711546232	-0.195156301633464
ENSMUSG00000030653	-0.00302806077429404	-0.0579797956989599	-0.165963383331732	-0.257433335667635	-0.194641586131096	-0.183702845170592
ENSMUSG00000030654	0.0257557393387891	0.0410536100589014	0.0626513946198547	0.0751542508395765	0.0981686476857082	0.0874782492903494
ENSMUSG00000030655	0.00672322193314673	-0.0163891294146854	0.0179992396641156	-0.013582036474533	-0.000751227549717987	-0.00368934387321181
ENSMUSG00000030657	-0.558734053802287	-0.541340302386113	-0.550770437493003	0.0489991424665602	-0.481746116357678	-0.988715962358245
ENSMUSG00000030659	0.0389359664087895	0.0921624452818409	0.119609718778541	0.0272815832192629	0.026763709876562	0.167845035876598
ENSMUSG00000030660	0.0136360835782624	0.0465935432455966	0.0479493707340208	0.0314056898800767	0.128465860649523	0.11512210047019
ENSMUSG00000030662	0.00761329487144766	-0.00821683793429104	-0.00367892378649915	-0.0469175794004271	-0.0718348205867384	-0.122540844157097
ENSMUSG00000030663	0.0149728441109917	0.00955564191802077	-0.0146752396336736	0.0234197730075893	-0.0145921294968357	-0.0114283054870392
ENSMUSG00000030664	-0.146326740526999	-0.304797501556929	-0.303622045554058	-0.0360323143389934	0.0462617994969894	-0.100833886954031
ENSMUSG00000030666	-0.3593654594125	-0.380469341777056	-0.411922030647599	0.0808222155881777	-0.129881557530878	-0.483203378705044
ENSMUSG00000030669	-0.383029418971551	-0.367818394403657	-0.42160575566	0.0514231094132883	-0.125725217466133	-0.486322047753583
ENSMUSG00000030670	-0.400497526078237	-0.510386718149597	-0.496298075871421	0.047425427185054	-0.141419175259015	-0.512858953413522
ENSMUSG00000030671	-0.000798361184658968	0.0571881996102853	0.0369024209832843	0.129332970903016	0.189197127320186	0.163731820956086
ENSMUSG00000030672	-0.0376626557966681	0.0347846808766673	-0.0249524920997981	0.0357172745364715	0.0457088274134299	0.138215760286647
ENSMUSG00000030674	-0.354100105739991	-0.748602581352815	0.0149528176045367	0.21136465068654	0.473910387187695	0.58681339285599
ENSMUSG00000030677	0.00758661393238568	0.0406139696625752	0.0676443120114359	0.0406480682257856	0.0735056341609659	0.0532084016557201
ENSMUSG00000030678	0.00366500339551309	0.0184891131767355	0.0484543903874948	0.0393552067119588	0.0642170212111043	0.0712111502731398
ENSMUSG00000030680	0.00358786956750053	0.0404595514564991	0.0634588210389553	0.0190721688259394	0.0144565858883225	0.030153607253537
ENSMUSG00000030681	-0.0635763909465676	0.0221826967954573	0.00710858211318471	-0.073065944458268	0.0503150426153155	0.0159922808073011
ENSMUSG00000030682	0.00573704549428984	0.00804498038106958	0.0175436105583889	0.0185557709418994	0.0271060239147344	0.00952888637009213
ENSMUSG00000030683	-0.025433266789631	0.0358441947061249	-0.0532820650369805	-0.0225368487993193	-0.0354169183618675	-0.0412039232113709
ENSMUSG00000030685	-0.0450922266360229	-0.0239529804303146	-0.0461640978500681	-0.0353687609165352	-0.0803782398139201	-0.103320312465989
ENSMUSG00000030688	-0.0726193993520718	-0.0188094335646939	-0.0629935555674642	-0.174385544102137	-0.361369063269318	-0.372930531049101
ENSMUSG00000030689	-0.0128524367571759	-0.0105697612249488	-0.0465479062023844	-0.0506356784273109	-0.0987403429391565	-0.113407070956424
ENSMUSG00000030691	0.0171384237729284	-0.121205744806338	-0.173989404011524	-0.100153829831178	-0.109005267926468	-0.112342160758472
ENSMUSG00000030693	-0.430796796046618	-0.327380867683415	-0.301435312397899	0.237459902490264	-0.0671315276118613	-0.531930326731127
ENSMUSG00000030695	0.0262307277080356	0.0410436170891729	0.0319285840123725	0.0500600130166469	-0.0167808345232183	-0.117773123678087
ENSMUSG00000030697	-0.00687994011616753	0.00345282619607856	0.0125693653094444	-0.0111043706489626	-0.00558957632785515	-0.00932393075560748
ENSMUSG00000030699	-0.0965507600539237	0.112211737417989	0.111247689837248	0.667464641780416	0.610792429629643	0.644104597503577
ENSMUSG00000030701	-1.37352755535339	-0.463453862062217	-0.343895416314132	-0.308473537996721	-0.246962494402396	-0.481265888948723
ENSMUSG00000030703	-0.076868823572065	0.104131534558113	0.0972980095378772	0.0891062076905856	0.270526518702619	0.266478151832544
ENSMUSG00000030704	-0.00563104753707352	-0.0129898041032714	0.0109042935777389	-0.0106727852716428	-0.00588884510816629	-0.0193473285087254
ENSMUSG00000030706	-0.00930444335745629	0.00868270766301647	-0.0553896454745359	-0.0451613225198015	-0.129084174839599	-0.104106375258069
ENSMUSG00000030707	0.00239181547860633	0.00341434159044544	0.0616322396925458	0.102635866258601	0.0628791210130988	0.0419768859609411
ENSMUSG00000030708	-0.0642159068331671	0.12934300338964	-0.0502927072050837	0.53308750455186	0.496675244247371	0.545244427634169
ENSMUSG00000030711	-0.745418690602363	-0.483381602943603	-0.825183776546022	-0.366633893784264	-0.325882738887862	-0.267700124219289
ENSMUSG00000030713	-0.406923285725265	-0.442505170912517	-0.377240397880583	0.0410949716438591	-0.109617939812277	-0.505656702537335
ENSMUSG00000030714	-0.0183902935259132	-0.0220419728607487	-0.0874212413370218	-0.0924672893762366	-0.175192280598161	-0.214898485856071
ENSMUSG00000030717	-0.019319501465381	-0.0225402938652089	-0.0987044217509717	-0.550052845312857	-1.08508543260311	-0.603219727419563
ENSMUSG00000030718	-0.0157514594610721	0.0128313405754046	-0.00486082426955321	0.0121005310090488	-0.0524334848697671	-0.105079480435038
ENSMUSG00000030720	-0.0253696061997058	-0.0352808489150142	-0.0545614167003929	0.0500097176457941	0.0573683905291298	0.0754133906434025
ENSMUSG00000030722	-0.0245426248621552	-0.0502267981775059	0.00841723437016926	-0.00522192229299699	0.0529499580434317	-0.0120400890714793
ENSMUSG00000030724	-0.189934994778118	-0.029604449963675	-0.0743726098140756	0.107765252686981	0.103573887988669	0.137930848346564
ENSMUSG00000030725	0.015653978470271	-0.0207008083826536	-0.0708708103714306	-0.122708067477379	-0.172172459813102	-0.240654760733191
ENSMUSG00000030726	-0.00282579138252977	0.0184601147290558	0.0083255660288347	0.017002375183355	-0.0373348431076509	-0.0446925042390328
ENSMUSG00000030727	-0.01753730437655	0.00295633308017758	0.00397811949435627	0.0310967977256699	0.087089322313736	0.137396533690333
ENSMUSG00000030729	-0.124559968638772	-0.1287801798344	-0.0687245714369151	-0.0621012298032432	-0.0033991981313367	0.0277716231756154
ENSMUSG00000030730	0.028282566343599	-0.137181125869855	-0.178263449808246	0.152403771818621	0.210635672811743	0.0216292837542202
ENSMUSG00000030731	-1.98566975125736	-0.791412259113232	0.536453779042768	-0.140099785574484	1.02610967494197	0.223867248967179
ENSMUSG00000030732	-0.173873558607441	-0.886705327778649	-0.294727627368891	0.0548191223315194	-0.0175856486791907	-0.490701136995549
ENSMUSG00000030733	0.0294915927228743	0.023772120226126	0.0164422785710269	0.0230773459880723	0.0351723992675574	0.0458506441191057
ENSMUSG00000030735	-0.132019935097919	0.00640515380618322	0.130730427220875	-0.0969935941416781	-0.123970718287128	-0.183629009894596
ENSMUSG00000030737	-1.32278509347523	-0.160484225653474	-0.004295658332699	0.0899086738241132	0.163981185980082	-0.416241176011924
ENSMUSG00000030738	0.00234152723269604	-0.00477337171628135	0.00463727581457452	-0.0123816730697394	-0.0228813340051024	-0.0184339136063389
ENSMUSG00000030739	0.574188655468838	-0.558457687935445	1.58259273476229	1.64625383784821	1.00036119699267	0.897529688440428
ENSMUSG00000030741	0.000183327180853197	0.00675040845569131	0.00133712450430451	0.01506464402612	0.0508618098642155	0.0500736308672003
ENSMUSG00000030742	0.0710452272218436	0.0537967409517137	-0.00288251838246562	-0.166715601854385	-0.506877137868665	-0.396077070049348
ENSMUSG00000030744	-0.0122944321600126	-0.00116220850041063	0.0214925434731678	-0.025024181770838	-0.0191777361997942	0.0163818961890113
ENSMUSG00000030745	-0.0412931091134708	0.0126205306741646	0.0734135878048667	-0.0547336358611855	-0.056110956933284	-0.0443430884859546
ENSMUSG00000030747	-0.433374318192458	-0.259294019270947	-0.412452724697522	-0.621134408860008	-0.701847487109959	-0.570075045246392
ENSMUSG00000030748	0.066247444255473	-0.0108288179671865	0.0258073210628898	-0.0755871688884569	-0.087805900494291	-0.0427831861944733
ENSMUSG00000030750	0.00347366026966808	0.0128109289437575	0.00549919908916137	-0.0190004211662744	-0.0544341876664307	-0.0372888525898341
ENSMUSG00000030751	-0.00126921274550434	0.00470972444664964	-0.0135511975011622	0.0144982376030947	-0.0210802245475985	-0.0250210851197438
ENSMUSG00000030752	-0.0112376776042778	0.0348203813628105	0.0423298203179419	-0.0114575293244491	0.00337097578312897	0.00125300680463954
ENSMUSG00000030753	-0.00186152874213261	-0.00453932391770672	0.00593750256447429	-0.0686310509334253	-0.0648426824330832	-0.0870505627903373
ENSMUSG00000030754	0.00917588213161774	-0.0048836085549154	0.0124706036350063	0.0250458981237969	0.0404027128963055	0.0514941549508033
ENSMUSG00000030757	-0.398835622972631	-0.523401426091934	-0.448660991011103	0.0396170594711833	-0.21867215128836	-0.614503767572256
ENSMUSG00000030759	-0.0128609288103238	-0.0205136413272478	0.0466775035646191	0.046576258969385	0.0478185484723174	0.0115077748997577
ENSMUSG00000030760	-0.0254538490930159	0.00219918999807981	-0.0193106530497389	0.0207950856706571	0.0654746915776189	0.100847199062688
ENSMUSG00000030761	0.0772266702639261	0.0354211371195056	0.00148152185440013	-0.0365042031867172	-0.026342528549845	-0.0276404764658083
ENSMUSG00000030762	-0.438401819277578	-0.426315353714458	-0.259816864865403	0.121357591515986	-0.169183914695763	-0.580142402504812
ENSMUSG00000030763	-0.0517284764866956	-0.0102925100580708	-0.0234427707867595	-0.0126869006566686	-0.0640938274379054	-0.0863516661169564
ENSMUSG00000030766	-0.0314476635572547	0.0367937188851576	0.0572655179285336	0.153337415011629	0.193543693475555	0.206230413082278
ENSMUSG00000030768	-0.0306935276321774	0.0591403630830474	0.0233003921004319	0.0661521128847495	0.0538155936453086	0.0503270292602109
