prot	IKA0h	IKA2h	IKA6h	IKA12h	IKA18h	IKA24h
Pdia4	-0.0185207967662766	-0.00595388756682363	0.00205074890438922	-0.00298484608462624	-0.00183910708062868	-0.0274862725807598
Mtpn	0.0277516355241466	0.0439929595313233	0.0452570445972961	0.024510746056714	0.0247340908451524	-0.0444992922011272
Nnt	-0.0105716781140417	-0.0182846230142539	-0.011029353566746	0.0326069474619506	0.0109991945486369	0.0645354978476216
Atp5f1	0.00056584196653503	-0.00964938962546008	-0.00636168068135812	0.0417225281476872	0.00148524216999635	0.0647120637487291
Mocs3	-0.00497383613478647	-0.0262783596132711	0.00415897238421653	0.0318529683580906	0.0210105989899111	0.034979795335158
Adrm1	0.0228803455138503	0.0428552398016753	0.0109317447663873	-0.0327703119461947	-0.0219934441759578	-0.0519210200064218
Tnpo1	0.0108261637182092	0.0275400941866989	-0.0011654057104728	-0.0203441415932649	0.00564166560037949	0.0137241559803793
Calr	-0.0231783881946175	-0.0337342697995542	0.0155802607111798	0.0468825409357674	-0.0145055727556487	-0.0635165818495124
Pdia6	-0.0159148787012715	-0.0179463554381747	0.0149809571587499	0.0405753744530618	-0.0186794203375119	-0.0543503814926186
Mcm3	-0.0309479103141951	-0.0490527563887171	-0.049898743827694	0.0727523443451753	-0.0506593939271581	0.056232149682013
Akr1b1	0.0269280804481144	0.0573481750841819	0.00573356100507216	-0.0414749594299932	0.000731401763044259	0.00688392524616693
Syncrip	0.0117504024976893	-0.0256411822446441	0.0381435291375978	0.0520634557748192	0.0393958450620379	-0.018054693055269
Acly	-0.00714020600785004	-0.0138392497213907	0.0293458144609413	-0.0126983014824409	0.0649703107017858	-0.0363806662689596
Anp32a	0.0675495359771035	0.0583832394949973	0.00652999319019348	-0.00178103539214647	-0.0865724227851293	-0.0296049382739593
Apmap	-0.0264808229291591	-0.0526044437058686	-0.0287394550816856	-0.0132585679323494	-0.0622488246934858	-0.0598322164276001
Dbnl	0.0147296012529741	0.0226273388421115	0.00914948868792409	0.0176773410389667	-0.0226619519468963	-0.0331488056383536
Ddx17	0.0282610558101222	0.0193550273762975	0.00482548115983525	0.0167989573802042	-0.00938669452992663	0.0248901798009637
Rab8a	-0.0283046540289343	-0.0270613968596892	-0.00280141071874773	0.00351381746657231	0.00928191293233233	-0.0205313600691484
Hspa5	-0.00309677675926118	-0.0290250838801013	0.0248241105124435	0.0458332320281792	0.000687856674298964	-0.0442581189893803
Uba1	0.054406774153745	0.0162570343765172	0.0854456082329015	0.0694671112040418	0.0992792523357452	-0.0025083411208075
Parp1	-0.0154367199422729	-0.0476040966960226	0.0351810246977784	0.0454505310778402	0.0961207249036397	0.0200185921979227
Slc1a5	-0.0145925612783848	-0.0397347143482661	-0.00582116318598913	0.0104272806995846	-0.0403576569734476	-0.0541921616118823
Hnrnpu	-0.0133911515621016	-0.0531654260853816	-0.0064359295651677	0.0358510930193155	0.00917102526730496	0.0194894843258742
Clic1	-0.00282432701674173	0.00494961407082556	-0.00559721697726778	-0.0196287423129687	0.00103373858861694	-0.00708354111143145
Vasp	-0.0153907592367049	-0.0231388964091558	-0.0187830831193042	-0.0862006986980687	-0.0640421725882166	-0.134143565942798
Nsun2	-0.0172846986037383	-0.0396659798320253	-0.00133921733833103	-0.0128156897809985	-0.00722878529950566	-0.0644801878346317
Pdia3	-0.00470679291010551	-0.00309189312661168	0.0191815526156681	0.0134522910688677	0.0203872967524876	-0.0183229070036763
Hyou1	-0.00415049938801459	-0.0263642106766832	-0.00839148884776156	-0.0144147073791669	-0.0374887452013352	-0.0473279723921037
Eif4a3	-0.00532091214458508	-0.0129403104578286	-0.00797262198521465	0.00505064071106176	0.00474428888987705	0.0285310634934634
Atic	0.0169662970061857	0.00141476188460288	0.0135964880423916	-0.00227129880690319	-0.0359352854518056	-0.0813961783675625
Snx5	-0.0336869322969776	-0.0634341995893483	0.0134550321956569	0.0449672701216263	-0.0200793398025574	-0.136541771061475
Erp44	-0.0272625948988195	-0.0324394676373489	-0.0248883264719826	0.00611060163592658	-0.0217215432200692	0.0198554775096541
Lmnb1	-0.00629343755416917	0.00408975228158376	-0.0164170840522889	0.0157561494842881	0.0168854034802026	0.0996170720586053
Cox6c	-0.0371887314037168	-0.0243335910967909	-0.0307256527871203	-0.0374200367698984	-0.00220910614285696	0.0119966792932927
U2af1	0.00185122669283314	-0.00819669399381084	-0.00215930546417431	0.027482767061917	-0.00712189965808085	0.0124091832649608
Psat1	-0.00520948270734101	-0.0161318727387303	-0.00394578686805286	-0.0211471695849056	-0.031442379193042	-0.0734340774354799
Mki67	-0.0294222281496148	-0.0196486984956403	-0.00496030344693144	0.0393237118958135	0.00628774238603025	0.0319187728041563
Cat	-0.0299638623703855	-0.0478948948044292	0.00891469065911382	0.0587662793979985	0.0403432641048418	0.019644382342469
Gm10250	-0.00723765041073221	-0.0106936873275987	0.000368764962700552	0.0326392328548055	0.0245116462355459	0.0572962254473017
Gnb2	0.00649829194304982	-0.0111852552292486	0.0104588461776584	0.0449686228198468	0.0219722479974169	0.0561770518915767
Cox5b	-0.0336096874543735	-0.0516253939981474	-0.0213259437641817	0.0393601241824739	-0.00592655103896753	0.0378344830095084
Dkc1	-0.0250025837927736	-0.0517392745880619	-0.0194890259287606	-0.0377651642112945	-0.00602688299252097	-0.0215321833865424
Atp5c1	-0.0497175220801511	-0.00930479300701309	-0.0578895862829197	-0.105845149068437	0.00153977795723892	0.0438974542194492
Numa1	0.0200692890939678	0.0207136896330397	0.00709340140887338	-0.00415270848794813	-0.00609803871495301	0.0159089719347706
C1qbp	-0.0103872809490381	-0.0331569079426386	0.00613571602084734	0.0213533033623449	0.00763676350567488	-0.00890450684269162
Hist1h3b	-0.0147978164246428	-0.0251376960543404	-0.0108631001564574	0.0550889405791352	0.0108267693042175	0.078634195185469
Prps1	-0.00567740750306978	-0.0151786916246605	-0.00276031853101671	-0.0155961032467649	-0.0167494768172116	-0.0513936858445068
Stt3a	-0.0311288150487415	-0.0469444791070054	-0.00301409757812487	0.0344967081781575	0.0244190396256735	0.0169621931442217
Bckdha	-0.0261856737026079	-0.0213457155501401	-0.00613155856775952	0.0099275114311434	0.0647148705676524	0.0722489623534936
Yars	0.0314670371181993	0.0349693244508597	0.0253259003768825	0.00105967422480829	-0.0306937429738112	-0.0750166382162196
Mavs	-0.00628062930792433	-0.00634094855732351	-0.00518439600112336	0.0097955827942886	-0.00806302192221742	0.0108336692866293
Acot13	-0.0323409760295688	-0.0235047443455899	-0.0175993963344618	-0.0157445382727042	0.0380509816445129	0.0476340821248074
Hist1h1c	-0.0184035933504932	-0.0251041204032442	-0.00907876399064972	0.0362005665397597	0.0232904315996466	0.0700928346179389
Apool	-0.0189436601236201	-0.0267375922926845	0.00224833995692467	0.0247265012160844	0.0259853540434064	0.0134778598566533
Cbx5	0.00501814194256325	-0.00108579790048469	0.00479470165499829	0.0548602252233105	-0.0114103110429526	0.0362755166525285
Atp5d	-0.00141174729393223	-0.0116874787040745	0.00455160108334474	0.0362586325408349	-0.00215528774977025	0.0257437093010646
Pcnp	-0.053008286642506	0.112798234046108	-0.206965938689415	-0.376132742247556	-0.13560773503186	0.206686794861009
Cox5a	-0.014021112075578	-0.0294452883488897	0.00072305867432404	0.0502403816616479	0.00608006743984463	0.0271655761475204
Hist1h4a	-0.0156431853480152	-0.030510437267427	-0.00577224007318039	0.0462561087984789	0.0190922313150842	0.0654881021542429
Camk2d	-0.00353663217797831	-0.0148793236523318	-0.0216042046369695	0.0183567851173778	-0.0234564378829354	0.0301027195945692
Bcap31	0.00144180884538214	-0.0293004629095225	-0.0121205338409525	0.0338051115731063	-0.0148663729088418	0.0529508544177454
Rab7a	0.0095461350512635	-0.0129539122229506	0.0230508388114605	0.0272666874535887	0.0268262165897542	0.00382246421852442
Fbl	-0.0214874150386168	-0.0451262081991761	-0.00199499438201328	0.0101132066389935	0.0139526476985268	-0.00629309019251184
Phb	-0.0027211567555358	-0.0295547602392734	0.00782793663002668	0.0283493372056743	0.0102435917243956	0.0113804460969564
Rfc3	0.00630421089681041	0.0141382018985672	0.0242631464556965	0.0269483433146787	0.0311663274891343	0.00128463196204748
Eprs	0.028904965344439	0.0320274114096306	0.0134520033660068	-0.0232256251414849	-0.00899586928842927	-0.0290315560135858
Top2a	-0.011425282792333	-0.0363217220867995	0.0198641357413757	0.0377861693840545	0.0177218285075445	-0.0259914414748993
Phgdh	0.0573094359284638	0.0694273168655218	0.0332627321212932	-0.00433048018528298	-0.0124942576841192	-0.0258451513133621
Atp5o	-0.0114718166121633	-0.0416343379778374	-0.00799377563430753	0.0358551456291165	0.0130099701433493	0.0554501211684884
H2afv	-0.011106576061027	-0.0191497269475219	-0.00697277231125265	0.0370400867332434	0.010515956266453	0.0604430290596551
Ndufb10	0.00468208837319778	-0.042327640939308	0.00803354905075759	0.0839004790794063	-0.00143216851531794	0.0399320934922271
Nat10	-0.0178678272840651	-0.0535635675181305	-0.001089773984984	0.00569418933752142	-0.00547755678813533	-0.0429384566921419
Hist1h2af	-0.016269616549979	-0.0299964348721778	-0.0029612998234958	0.0620972217434635	0.0210985746228936	0.0698684413411801
Top2b	-0.0246867149814503	-0.0286191197919717	-0.0200984231806887	0.0114537500566544	0.0470361276005479	0.088928045494706
Hadhb	0.00770990203109595	0.0291679407271775	0.0126306732681218	0.0255391220579168	0.0667093478948994	0.110663129586737
Sdha	0.0205285790468408	0.00763594668998463	0.0109925784819143	0.0372411250453644	-0.0169084316371845	0.0227836643430114
Apex1	-0.0369821825182995	-0.0163157615503398	0.00838823577302344	-0.0359514546194448	0.0598192669279371	-0.039381700583741
Nt5c	-0.0510963301306354	-0.0212495524636854	-0.0689701722066834	0.0131250765254258	0.0361836189350515	0.210606325302503
Cnn3	0.0249295660542214	0.00488359279861361	-0.00818183432257938	-0.0633646760256205	-0.0940860964080857	-0.127092759024982
Nhp2	-0.0135967661888426	-0.0350758837771658	-0.000473220036857014	0.00524742820892751	-0.0281141410451629	-0.0564902240518231
Rpn1	-0.0108194549633273	-0.0404666827306895	-0.000987938911625963	0.0179043508051152	0.00597067916265054	0.00703903313659487
Phb2	0.00753068425560377	-0.0135254920856685	0.00821255236710783	0.0117088951862297	0.0139448441994489	0.0248052498468531
Hnrnpm	-0.0202313034144007	0.00287757198072933	-0.0240016314873704	-0.0463133217491947	0.0359755859687293	0.0615898674029068
Hist1h2bb	-0.012997404603634	-0.0253707184682714	-0.0034298702904661	0.0428517387936114	0.0278435410818122	0.071121531015554
Inpp5d	0.00796608117891828	-0.0109105409279028	0.0152753202932546	-0.0311812510561436	-0.0129519579403411	-0.100831173106477
Rcc1	-0.0330810760290406	-0.0413243748149332	-0.00654401859790671	-0.00921001567251167	0.0231358716826392	-0.00699583196630585
Cltc	-0.0251623331236109	-0.0362366838672313	-0.0244471857472052	-0.0341149484151636	0.00230569339904718	-0.0116414741311813
Ndufa4	-0.00148773031984634	-0.0399506661562594	0.0232436639792057	0.104970778941406	0.0264768193711375	0.042427994384265
Rcc2	0.00866188095959008	-0.0118907359144882	0.00838170713285438	0.0124760228636013	-0.0227231874183508	-0.0465779950302442
Immt	-0.0111236995857611	-0.0267909175474171	-0.0165849649132911	0.0324348774349559	0.00115383338330918	0.0663939565212135
Aifm1	-0.00592011142971235	0.0445382368557607	-0.00272368232746922	-0.0396234694977973	0.0401845019286543	0.05991310867264
Rbm25	0.00753850322794433	-0.0218311505442284	0.00118802761998921	0.0828061008195086	-0.0431340733034536	0.00446116584524625
Hadha	0.00210818415990802	0.00306651275881098	-0.00380971099737906	0.0391178401685625	0.0119287914838317	0.0753454018998807
Lrch4	-0.00664086318826049	-0.0287075165767428	0.0110899133000169	0.0363820194770194	0.0121667053429924	0.00265841286766408
Myh9	-0.00836847581218614	-0.000899194607921566	0.0123450137861909	-0.033418665652599	0.0419982060862475	-0.017620665490707
Atp5a1	-0.00729305357446886	-0.0213327709056148	-0.00155174011484416	0.031010201875187	0.0142642806583127	0.0457329108947811
Acin1	0.00424118897966611	-0.0257630081666148	0.0010569380037983	0.0402223260281178	-0.0138134727846557	0.0123874895478924
Atp5b	-0.00342564649030017	-0.0202375016600162	0.000831550501010636	0.0467925234476858	-0.00258546225868411	0.036010195366782
Sgpl1	0.0346071859753407	0.0506642699174442	0.0401878665156744	0.0419167481056524	0.0712964331367672	0.0802943912737352
Vdac1	0.00241743368696862	-0.016389337276239	-0.0017674671860769	0.0427081420156377	0.00563567057522762	0.0601581705729599
Canx	-0.000775355624965723	-0.018998429389904	-0.00128771735476907	0.0128517424629935	0.000510643546134476	0.0198108704677655
Dhx9	-0.00412051154274867	-0.0268217369280989	-0.0156151125666306	0.0181154837336222	-0.00559819781564783	0.0448458237190258
Rab10	-0.0251199971933211	-0.0358838704015775	-0.000385937318106766	-0.0101155724700099	0.0184747211345525	-0.0280818337171614
Slc25a3	0.00218473047579493	-0.00976939237741437	-0.00475906857458691	0.0249090085795862	-0.0090593521489529	0.03249395303729
Prkcsh	-0.00850114698738449	-0.00342043280728604	0.00558255918592826	0.0312202353342606	-0.0192042203958375	-0.0215773618883437
Slc25a5	-0.00588182545567292	-0.028061864040775	-0.000369024060937306	0.043929484883746	0.00211725644271649	0.0313527305162548
Uqcrc1	-0.00196131803836955	-0.0142903109279181	0.00565148425083756	0.0387035676848407	-0.0006725108200413	0.019489193864657
Stoml2	-0.00962082126726904	-0.0290019090275258	0.0107517812421513	0.0194384580866716	0.039412089232525	0.0253118506865103
Tmpo	-0.00222793460751525	-0.0146455046700248	0.0237045019734487	0.0320705460783374	0.0274047837899776	-0.00942317423293992
Trap1	0.0120414855546644	0.0194181256909629	0.00592293920342746	0.00565426060753096	-0.0104416738267798	0.0116054452485966
Uqcrc2	-0.00232290293590409	-0.0188972736085967	-0.000533799781987032	0.0284060841507925	-0.00256446995777279	0.0252863496806541
Atp1a1	-0.000314154530316024	-0.0175483022877724	0.0085543586725087	0.0359852964557244	0.00866152954842106	0.0199537826815942
Tomm70a	-0.0338872171993573	-0.0506041535658414	-0.0376433207068596	-0.0023206367015256	-0.0367219876499185	0.00417858519216824
Suclg1	-0.00395627576213478	0.0291963583770415	-0.0136637524685182	-0.00476498101676268	0.0174016499504965	0.0792179617559267
Ndufs2	0.00249055613431562	0.00426657778040976	0.0146136375226585	0.0273991239373843	0.0327433748874134	0.0404649778903076
Hsp90b1	-0.0129842828321433	-0.033111441095096	0.0118562914712146	0.0160305028505832	0.0084777328905371	-0.0355148719133932
mt-Co2	-0.00487941869489017	-0.0289237361654721	-0.00861256388973086	0.0488829997684428	-0.0171162903991589	0.0311754629653134
Nop56	-0.00589687437582012	-0.0350904077447123	0.000606678438498681	0.0177266862296093	-0.0077464895143346	-0.0127789904503132
Hspe1	0.0103603532777516	0.0214853745502246	0.00951711648850845	0.02393589779911	-0.0269790927323281	-0.00326537175570227
Mthfd1l	-0.00303339460322288	0.0039655778011764	-0.00967547946912198	0.00234719965253094	-0.00596306983466907	0.0327226758226553
Gar1	-0.0124629038959083	-0.025828744032502	-0.013471299268285	-0.013881526563381	-0.0206108663594507	-0.015690903599504
Sec61b	0.00407100552597672	-0.0164299196361409	-0.0171367406064888	0.0171569356411106	-0.0630930283433633	-0.0167516448912004
Acat1	-0.00790034302648734	0.00416172572711568	-0.0121488284443408	0.00545169531026704	-0.00819794316794994	0.0316583069634734
Sacm1l	0.024562578967843	-0.000234704271119601	0.0104157083286858	0.0695513212767413	-0.02762847109602	0.0308135955507215
Vdac2	-0.0038471609080992	-0.0264392209592267	-0.00855368677342241	0.0381558104593811	-0.0126010861475326	0.0346434683235995
Spcs3	-0.041893728533762	-0.0495956616897986	-0.031684280089841	0.00447934688306131	-0.00716574283130539	0.0214026210685771
Lbr	-0.0392152711199006	-0.0506592914293147	-0.0368309911666133	0.0197675724463561	0.020566582680403	0.0908259242834406
Tmpo	0.019343229084611	-0.01628857543574	0.000498577564633118	0.0326202188930077	-0.0315060494874099	0.0112956671260853
Hspa9	0.0133938064871213	0.00179046130541718	0.0122354253929921	0.0134173620546168	-0.00165643734594634	0.00140349416510321
Nop58	-0.0458715736834545	-0.0734936246493399	0.0117649667667281	0.0376346126747099	0.0659187035276029	-0.0023309754153551
Got2	0.0281495251798058	0.0377890617478939	0.0244089259792657	0.0398034564655942	0.0081301253733978	0.0326343389139574
Cs	0.0094209945353444	0.0231420183118705	0.00924804542170324	0.00668462581853194	0.000429175750632338	0.0105921554659264
Mdh2	-0.00614814998327107	0.00737990072511432	0.00762562211229129	0.0255957755360526	-0.0071078415488752	-0.00295886808803419
Tufm	0.0252768171189199	0.0346327849268082	-0.00935132588639284	0.00660500231600475	-0.0564585985065944	0.0126512921118737
Hsd17b10	0.0112661140280468	0.0243952082735375	-0.000545351366269403	-0.00124217772601165	-0.000134654589027727	0.0349298066204832
Hspd1	0.0153245526616521	0.00991730227708831	0.0166732460328105	0.0282774169241417	-0.00878869841581639	-0.002445525830191
Myl6	0.00897824974477301	0.0119883865617909	0.0190359646437208	-0.0531046439237082	0.00102094727062199	-0.0818608813187049
H2-D1	-0.0736005505465103	-0.100606940151876	0.0934043353786556	0.0691437476629866	0.2896047796403	0.037319167733766
Lrpprc	0.00712103381276716	-0.0107017315450929	0.00748471495410089	0.0260766819018307	-0.0157387081543277	-0.00932960496801324
Srrm2	0.00256821547795072	-0.0597368223350865	0.0567056456465108	0.0484104601267651	0.159507190698202	0.0582753172301565
Acadl	-0.043741486236568	-0.0359676797912399	-0.0212837947654212	-0.00915119862546701	0.0489680873543492	0.0526746086364487
Slc7a5	0.0155880835687068	-0.0252602934978735	0.0152045546547177	0.0352720395598689	-0.0104659268143473	0.000500597697268651
Slc3a2	0.0129312295955196	-0.0049767545868728	0.00430985559699107	-0.00691462065790791	-0.0109905251012552	-0.00242104931863391
Pycr2	0.0117719061578524	0.0173823044284951	0.0104482131475192	-0.0117298153946165	0.0437011722465367	0.0480358939779323
Dld	0.0369963049810549	0.0660910096822172	0.0350268968352379	0.0490966474314521	0.0517962414323377	0.106444314609459
Alpl	-0.07956210680112	-0.114734518345108	-0.0142013770400291	-0.0227018944932993	0.0232267594663199	-0.103417780488535
Idh3a	0.00150254228357535	0.00328195804471182	0.00279596438278426	0.00826379084121984	-0.0111050149823708	-0.00237306608165405
H2afy	0.015475995541179	0.000884321393608584	-0.00304267962187588	0.0140311973426503	-0.00181997514131918	0.0468900786705673
Aldh2	0.0261721696196041	0.0266995103598302	0.0041040959603062	0.0447843657755399	-0.0272403035944673	0.0471407974212941
Aldh18a1	-0.0106537049847686	-0.0108843540917366	-0.00782585398946925	0.00961981214462565	-0.00359061803590721	0.0158088053153969
Etfa	0.00690818158971887	0.00926900362019689	0.00295602925585833	0.0184368117881415	0.00434550879473336	0.0320943052147538
Shmt2	0.00948217645382388	0.00972624020547069	0.00880437273870846	0.0410049268775432	-0.0207407901292613	0.00794419654436701
Cmtm7	-0.0196676658591929	-0.0470811074040413	0.00408448841117726	0.0176159460892026	0.0213840451645673	-0.00967842888577422
Lgals9	-0.0281808453940266	-0.060244416096854	-0.0016878312848739	0.0125216653727943	-0.0179709956859491	-0.0683690697922414
Idh2	0.0232512393145303	0.0305316717364539	0.00379978362442221	0.0281577373657083	-0.00963821715141958	0.052379291503641
Etfb	-0.00379792929980802	0.00244762526535247	-0.029338371011549	-0.015493552788504	-0.0443817703510092	0.0193185925324526
Oxct1	-0.00488845084015899	0.0126906532001801	-0.0043617312554336	0.00693283112023155	0.00220364698794423	0.0330253684331806
Igll1	-0.0647033590339115	-0.134564985919307	0.0347128237488244	-0.0380507998152869	0.0891270857620494	-0.165105095598598
Dpp4	-0.0275933619172986	-0.0371833633428592	0.00702752742744006	-0.0111274094329937	0.0606418468307738	0.00577808858424109
Gstm1	-0.0243251429650822	-0.0219250285561863	-0.00355561471815485	-0.0094591808709167	0.0319593220711691	-0.00147752754095073
Pnp	-0.0709378657693142	-0.105205055910447	-0.00044911665317704	0.0349219328345169	-0.0106398881870604	-0.113387344061177
Setdb1	0	0	0	0	0	0
Rbm3	0	0	0	0	0	0
Ndrg1	4.74991239757656	4.60266285601892	0	0	0	0
Hba-a1	0	0	0	0	0	3.70043971814109
Ube2o	0	0	0	0	0	0
Ubqln1	0	7.55610865342555	4.93688474714284	0	0	0
Acy1	0	0	0	0	0	0
Nufip2	0	0	0	0	0	0
Ccdc12	0	0	0	0	0	0
Ppp1r14b	0	0	0	0	0	0
Oasl2	0	0	0	0	0	0
Atox1	0	5.45228674231512	0	0	0	3.74713425029129
Cdkn2aipnl	0	0	0	0	0	0
Lsm3	0	0	0	0	0	0
Apip	2.34297269633361	0	0	7.19214026756058	0	0
Dync1i2	0	0	0	0	0	0
Hic2	0	-2.54689445988764	0	0	0	0.171765767151574
Aspdh	0	0	0	0	-0.494835741220961	0
Rpia	0	0	0.232977171977614	0	0	0
Jak1	0	0	-4.54488759086448	0	-3.887431104258	0
Ppp1r16b	0	0	0	0	0	0
Zfp101	0	0	0.214738848793013	0	0	0.321008670816861
Tox3	0	0	0	0	0	0
Ppp3r2	1.57197685912668	0	0	0	0	0
Znf593	0	0	0	0	0	0
Tdp2	-2.86030123556123	0	0	0	-5.35072387885591	0
Snap29	0	0	0	0	0	0
Nub1	0	0	0	0	0	0
Igbp1	0	4.1492586421785	3.5202882934614	0	0	0
NA	0	4.45814005690633	3.29384103180373	0	0	0
Chaf1a	0	0	-0.872082525079263	0	0	0
NA	0	3.26574436251905	0	5.60757530370555	0	0
Grhpr	0	0	0	0	0	0
Zranb2	0	0	0	0	0	0
NA	-3.68169060504555	0	0	0	0	-2.35667515975451
Dda1	0	0	-2.7977677090954	0	-5.70642609775198	0
Acaa1a	0	0	0	0	0	0
Ltn1	0	0	0	0	0	0
Eef2k	0	0	0	0	0	0
Mgea5	0	0	0	0	0	0
Apeh	0	4.54566216644763	0	3.40298150150807	0	0
Hn1	0	0	3.13056846020479	0	5.45801244752591	0
Cpsf7	0	0	0	0	0	0
Bcl7c	0	0	0	0	0	0
Acat2	0	6.39792537789303	2.45521105127216	0	0	3.64007017233763
Ctdspl2	0	-3.18274450530978	0	0	-7.29083040944568	0
Cers2	0	0	0	0	0	0
Wibg	0	0	0	0	0	0
Dpp9	0	0	3.91552955358436	0	0	5.31200520833844
Nsmce2	0	0	0	0	0	0
Rexo2	0	0	0	0	0	0
Brd4	0	0	0	0	0	0
Fam50a	0	0	0	0	0	0
Ddx42	0	0	0.169005861380508	0	0	0
Dync1li2	-2.53372134537033	0	0	0	-3.16574120608215	0
Rai1	0	0	0	0	0	0
Llph	0	-0.0185519242518419	0	0	0	0
Uchl3	0	0	4.66543450413495	3.39773585415325	0	0
Fiz1	0	0	0	0	0	0
Gm20498	0	5.52656367003586	0	0	4.02476980970249	0
NA	0	2.24543999624961	0	6.31560003076036	0	0
Nop10	0	0	0	0	0	0
Add1	0	0	0	0	0	0
Nrd1	0	0	0	0	0	0
Hnrnpa2b1	0	0	0.236915344869912	0	0	0
Cecr2	0	0	-0.0103738148938954	0	0	0
Slco4a1	0	0	0	0	0	0
Elf1	0	0	0	0	0	0
NA	0	-3.53832759777929	0	0	0	-5.01108503633742
Map4k1	0	0	-2.84680003677083	0	-5.0993624492923	0
Cox17	0	0	0	0	0	0
Pfdn1	0	1.03048060645476	0	0	0	0
Ahctf1	0	0	0	0	0	0
Ehd2	0	0	0	0	0	-0.0474889257813193
Pogz	0	0	0	0	0	0
Rheb	0	0	0	0	0	0
Ppih	0	0	0.0228509391280376	0	0	0
Rab5b	0	0	0	0	0	0
S100a13	-6.42176566761122	-2.93071978871429	0	0	0	0
Os9	-0.209176801832284	0	0	0	0	0
Higd1a	0	0	0	0	0	0
Tbcb	0	-2.49014803179883	0	0	-2.66839000713203	0
Sltm	0	0.180258479863966	0	0	0	0
Usp9x	0	0	0	0	0	0
Cul2	0.124491529876479	0	0	0	0	0
Trove2	0	-5.98388897342378	-2.87701198329067	0	0	0
Idh1	0	0	0	0	0	0
Gnl2	1.19744606420622	0	0	0	0	0
Ctsd	0	0	0	0	0	0
Cnot10	0	0	0	0	0	0
Hdac2	0	-0.552036495994125	0	0	0	0
Crkl	0	0	0	0	0	0
Immt3	0	0	0	0	0	0
Mdp1	0	0	0.465716482073831	0	0	0
Spryd4	0	0	0	0	0	0
Xrcc6	0	0	0	0	0	0
Afg3l2	0	3.49210543029404	0	0	2.5792391544971	0
Elac2	0	0	0.100632363106491	0	0	0
Ap1g1	0	0	0	0	0	0
Slk	0	0	0	0	0	0
Dmxl2	0	0	0	0	0	0
Irf2bp1	-0.0807761263149332	0	0	0	0	0
Tia1	-1.61325585431198	0	0	0	-4.91929145248248	0
Yaf2	0	0	0	0	0	0
Mapkap1	0	0	0	0	0	0
Ccnk	0	4.84199032580007	0	0	3.00082015830275	0
Rtfdc1	-1.53301765806372	0	0	0	0	0
Scaf11	1.02860822368158	0	0	0	0	0
Eif1b	0	0	0	0	0	0
Hist1h2bk	0	0	0.0365258760251139	0	0	0
Rnaseh2a	0	0	0	0	0	0
Vapb	0	0	-0.838032520336607	0	0	0
Armc10	0	0	0	0	0	0
Map4	0.776969641425261	0	0	0	0	0
Ccdc25	0	0	0	0	0	0
Cstf3	-1.7281220189246	0	-3.6210633565562	0	0	0
Eif4ebp2	0	0	0	0	0	0
Psmb7	0	0	0	0	0	0
Fnta	0	0	0.862668830953202	0	0	0
Npm1	0	-1.11759960844764	-0.874694064519994	0	0	0
Clcc1	-0.431423956940102	0	0	0	0	0
Tma7	0	0	0	0	0	0
Wdr18	0	-5.4869267977509	-5.81744077435116	0	0	0
Uba52	0	0	0	0	0	0
Acap1	0	0	0	0	0	0
Anxa1	0	2.59388773050064	0.938599455335857	0	0	0
P4ha1	0	0	-0.134725102013214	0	0	0
Brd3	-2.2943682603523	-5.73968493906414	0	0	0	0
Mta3	0	4.11292357029237	6.39252823525214	0	0	3.13363207400222
Lzic	0	0	-0.362090881654785	0	0	0
Rbm26	3.84116741546719	5.19490617783892	0	0	0	0
Ddt	0	0	0.490206049704364	0	0	0
Rbms2	0	2.02001733754622	0	6.12489233049645	0	0
Krt76	0	0	0	0	0	0
Rltpr	0	0	0	0	0	0
Gmip	-3.97210509777986	0	0	0	-4.03730581551907	0
Ptges2	0	0	-0.435326421820022	0	0	0
Tpm3	0	0	-2.09885645312065	0	0	0
Arl6ip1	0	0	0	0	0	0
Tubgcp3	0	0	0	0	0	0.675565049502063
Tsn	0	0	-1.0029115954199	0	0	0
Dus3l	0	0	0.247430216120615	0	0	0
Tmsb10	0	2.22857099626557	0.275418652292618	0	0	0
Paf	0.176229578296521	0	0	0	0	0
Seh1l	0	-0.360422572228894	0	0	0	0
Pqbp1	0	0	0	0	0	0
Clasp1	0	0	0	0	-1.53396243023085	0
Sapcd2	-0.683040170064209	0	0	0	0	0
Picalm	0	0	0.506556155255836	0	0	0
Isy1	0	0	0	0	0	0
Smarcal1	0.543477237192344	0	0	0	0	0
Dnajc17	0	0	-0.228955109108898	0	0	0
Ezh2	0	-0.034061836073633	0	0	0	0
Kif15	0	0	0	0	0	0
Isyna1	0	0	0.124987302854763	0	0	0
Cab39	0	0	-0.137041546257932	0	0	0.842245836703271
Naf1	0	0	0.774900413238997	0	0	0
Pik3r1	0	0	0	0	0	0
Nfya	0	0.267304843212022	0	0	0	0
Ythdc1	0	0	0	0	0	0
Tle3	0	0	0	0	0	0
Rmdn3	0	0	0	0	0	0
Iws1	0	0	0.567672298194734	0	0	0
Pycard	0	0	0.889661806483191	0	0	0
Rars2	0	0	0	0	0	0
Csnk2a2	0	0	0	0	0	0
Fadd	0	0	-0.533665137038211	0	0	0
Pbk	0	0	0	0	0	0
Dcun1d5	0	0	0	0	0	0
Nedd8	0	0	1.14306011542839	0	0	0
